strategy,func,dim,algo,fopt_mean,time_mean,is_pareto,is_evo
sobol,Ackley,3000,SA,21.86492905,1181.03,1,False
sobol,Ackley,3000,SMCO,21.53221419,16890.61,0,False
sobol,Ackley,3000,GA,21.40466069,7.75,0,False
sobol,Ackley,3000,SMCO_R,21.56366743,14912.2,0,False
sobol,Ackley,3000,DEoptim,21.34290123,29763.91,0,False
sobol,Ackley,3000,SMCO_BR_EVO,21.91459008,14360.5,1,True
sobol,Ackley,3000,PSO,21.74146524,4.8,1,False
sobol,Ackley,4000,GenSA,21.86477087,2197.76,1,False
sobol,Ackley,4000,SMCO_EVO,21.89227611,35666.6,0,True
sobol,Ackley,4000,SMCO_BR,21.90941467,33989.23,0,False
sobol,Ackley,4000,SMCO_R_EVO,21.92082485,31476.25,1,True
sobol,Ackley,4000,SA,21.84268349,1450.16,1,False
sobol,Ackley,4000,SMCO,21.66499532,32841.26,0,False
sobol,Ackley,4000,GA,21.39722857,10.24,0,False
sobol,Ackley,4000,SMCO_R,21.69659647,32311.05,0,False
sobol,Ackley,4000,DEoptim,21.34122139,44026.42,0,False
sobol,Ackley,4000,SMCO_BR_EVO,21.92838426,32462.24,1,True
sobol,Ackley,4000,PSO,21.71180501,6.22,1,False
sobol,Ackley,50,GenSA,22.29973317,4.13,1,False
sobol,Ackley,50,optimNM,21.83530949,0.48,0,False
sobol,Ackley,50,SPSA,21.67355384,0.26,1,False
sobol,Ackley,50,optimLBFGS,22.01541909,0.4,1,False
sobol,Ackley,50,SMCO_BR,22.06999457,10.38,0,False
sobol,Ackley,50,SMCO_EVO,21.97752663,10.46,0,True
sobol,Ackley,50,SMCO_R_EVO,22.07529871,11.13,0,True
sobol,Ackley,50,BOBYQA,22.01231106,19.33,0,False
sobol,Ackley,50,SA,22.06548527,19.96,0,False
sobol,Ackley,50,SignGD,22.01465884,4.65,0,False
sobol,Ackley,50,GA,21.87333817,1.44,0,False
sobol,Ackley,50,SMCO_R,22.07309395,10.7,0,False
sobol,Ackley,50,SMCO,21.63699628,10.32,0,False
sobol,Ackley,50,SMCO_BR_EVO,22.07273105,11.76,0,True
sobol,Ackley,50,DEoptim,21.83010022,43.15,0,False
sobol,Ackley,50,GD,22.01610799,9.63,0,False
sobol,Ackley,50,PSO,22.08361389,0.68,1,False
sobol,Ackley,50,ADAM,22.01612122,9.35,0,False
sobol,Ackley,500,GenSA,22.16463458,97.72,1,False
sobol,Ackley,500,SMCO_EVO,21.90080949,549.77,0,True
sobol,Ackley,500,SMCO_BR,21.94777331,548.07,0,False
sobol,Ackley,500,SMCO_R_EVO,21.94876387,521.32,0,True
sobol,Ackley,500,SA,22.03743133,331.18,0,False
sobol,Ackley,500,SMCO,21.36773333,549.35,0,False
sobol,Ackley,500,GA,21.53476824,3.27,0,False
sobol,Ackley,500,SMCO_R,21.9476101,564.73,0,False
sobol,Ackley,500,DEoptim,21.47007228,1289.4,0,False
sobol,Ackley,500,SMCO_BR_EVO,21.96493899,562.28,0,True
sobol,Ackley,500,PSO,21.87354392,1.5,1,False
sobol,Ackley,5000,GenSA,21.7314873,4301.8,1,False
sobol,Ackley,5000,SMCO_EVO,21.87962725,44692.0,0,True
sobol,Ackley,5000,SMCO_BR,21.91259762,40363.95,1,False
sobol,Ackley,5000,SMCO_R_EVO,21.91723918,41768.27,0,True
sobol,Ackley,5000,SA,21.66547433,1972.6,0,False
sobol,Ackley,5000,SMCO,21.69704496,40545.48,0,False
sobol,Ackley,5000,GA,21.38560647,12.04,0,False
sobol,Ackley,5000,SMCO_R,21.7257027,38337.98,0,False
sobol,Ackley,5000,DEoptim,21.32833238,48945.3,0,False
sobol,Ackley,5000,SMCO_BR_EVO,21.93677007,41575.98,1,True
sobol,Ackley,5000,PSO,21.7214349,6.05,1,False
sobol,Griewank,100,GenSA,9001.0,19.21,0,False
sobol,Griewank,100,optimNM,3455.17997108,1.03,0,False
sobol,Griewank,100,SPSA,3418.85443243,0.79,1,False
sobol,Griewank,100,SMCO_EVO,8741.08656828,31.42,0,True
sobol,Griewank,100,optimLBFGS,6051.5179853,16.33,0,False
sobol,Griewank,100,SMCO_R_EVO,8568.88278304,36.09,0,True
sobol,Griewank,100,SMCO_BR,8146.54301849,36.89,0,False
sobol,Griewank,100,SA,9001.0,22.59,0,False
sobol,Griewank,100,GD,4318.53161268,39.66,0,False
sobol,Griewank,100,BOBYQA,9001.0,1447.16,1,False
sobol,Griewank,100,SignGD,3641.58411574,13.06,0,False
sobol,Griewank,100,GA,7833.49022911,2.54,0,False
sobol,Griewank,100,SMCO_R,8565.92068992,36.19,0,False
sobol,Griewank,100,SMCO,8740.09630003,33.68,0,False
sobol,Griewank,100,DEoptim,4549.27757778,164.1,0,False
sobol,Griewank,100,SMCO_BR_EVO,8151.74184993,34.73,0,True
sobol,Griewank,100,PSO,9001.0,0.84,1,False
sobol,Griewank,100,ADAM,3464.14704555,36.73,0,False
sobol,Griewank,200,GenSA,18001.0,35.47,0,False
sobol,Griewank,200,optimNM,6748.12729224,2.64,0,False
sobol,Griewank,200,SPSA,6734.35211453,0.98,0,False
sobol,Griewank,200,optimLBFGS,8309.99951266,18.27,0,False
sobol,Griewank,200,SMCO_EVO,17224.01728074,85.14,0,True
sobol,Griewank,200,SMCO_R_EVO,16725.69645681,86.25,0,True
sobol,Griewank,200,SA,18001.0,36.94,0,False
sobol,Griewank,200,SMCO_BR,15582.82164854,85.45,0,False
sobol,Griewank,200,GD,8478.3754741,92.53,0,False
sobol,Griewank,200,BOBYQA,18001.0,3049.64,1,False
sobol,Griewank,200,SignGD,7180.12809423,27.4,0,False
sobol,Griewank,200,GA,13845.08661474,1.98,0,False
sobol,Griewank,200,SMCO_R,16732.05754061,89.31,0,False
sobol,Griewank,200,SMCO,17226.59242376,86.09,0,False
sobol,Griewank,200,DEoptim,7992.15823964,305.35,0,False
sobol,Griewank,200,SMCO_BR_EVO,15580.61859943,81.16,0,True
sobol,Griewank,200,PSO,18001.0,0.78,1,False
sobol,Griewank,200,ADAM,6823.04227198,94.61,0,False
sobol,Griewank,50,GenSA,4501.0,3.95,0,False
sobol,Griewank,50,optimNM,1893.46200496,0.31,1,False
sobol,Griewank,50,SPSA,1789.17989747,0.35,0,False
sobol,Griewank,50,SMCO_BR,4161.670566,7.9,0,False
sobol,Griewank,50,SMCO_EVO,4400.68998186,8.32,0,True
sobol,Griewank,50,SMCO_R_EVO,4331.92694218,6.96,0,True
sobol,Griewank,50,optimLBFGS,4501.0,6.57,0,False
sobol,Griewank,50,SA,4501.0,5.59,0,False
sobol,Griewank,50,GD,2250.81817728,9.46,0,False
sobol,Griewank,50,BOBYQA,4501.0,212.32,1,False
sobol,Griewank,50,SMCO,4400.89200506,7.91,0,False
sobol,Griewank,50,GA,4252.25924766,1.33,0,False
sobol,Griewank,50,SignGD,1903.02860135,3.15,0,False
sobol,Griewank,50,SMCO_R,4332.10767341,6.74,0,False
sobol,Griewank,50,DEoptim,2632.15324533,41.94,0,False
sobol,Griewank,50,SMCO_BR_EVO,4161.41926806,8.5,0,True
sobol,Griewank,50,PSO,4501.0,0.49,1,False
sobol,Griewank,50,ADAM,1812.40276489,8.32,0,False
sobol,Rastrigin,100,GenSA,4035.32901938,9.29,1,False
sobol,Rastrigin,100,optimNM,2115.50277644,0.63,0,False
sobol,Rastrigin,100,SPSA,3171.26815847,0.55,1,False
sobol,Rastrigin,100,optimLBFGS,2896.34551655,0.26,1,False
sobol,Rastrigin,100,SMCO_BR,3259.31062261,15.28,0,False
sobol,Rastrigin,100,SMCO_EVO,3261.54270374,16.93,0,True
sobol,Rastrigin,100,SMCO_R_EVO,3269.60940248,17.67,0,True
sobol,Rastrigin,100,SA,4034.39092278,33.31,0,False
sobol,Rastrigin,100,BOBYQA,2883.36658284,68.47,0,False
sobol,Rastrigin,100,SignGD,2949.96238462,5.79,0,False
sobol,Rastrigin,100,GA,2944.84156431,1.0,0,False
sobol,Rastrigin,100,SMCO_R,3268.93924566,16.95,0,False
sobol,Rastrigin,100,SMCO_BR_EVO,3260.92973721,16.75,0,True
sobol,Rastrigin,100,SMCO,3268.52822567,15.39,0,False
sobol,Rastrigin,100,DEoptim,2384.78720425,87.32,0,False
sobol,Rastrigin,100,GD,2902.69261042,2.95,0,False
sobol,Rastrigin,100,PSO,2980.09045883,0.36,1,False
sobol,Rastrigin,100,ADAM,2957.41684103,15.99,0,False
sobol,Rastrigin,1000,GenSA,40353.29019372,346.7,1,False
sobol,Rastrigin,1000,SMCO_EVO,29110.27425132,1884.82,0,True
sobol,Rastrigin,1000,SMCO_BR,29126.31025437,1788.09,0,False
sobol,Rastrigin,1000,SMCO_R_EVO,29137.99021097,1683.32,0,True
sobol,Rastrigin,1000,SA,40353.29019378,860.82,1,False
sobol,Rastrigin,1000,SMCO,29109.96616976,1792.4,0,False
sobol,Rastrigin,1000,GA,21059.08355685,4.7,0,False
sobol,Rastrigin,1000,SMCO_R,29138.03230207,1681.25,0,False
sobol,Rastrigin,1000,DEoptim,19911.6980942,4766.2,0,False
sobol,Rastrigin,1000,SMCO_BR_EVO,29126.72181404,1739.26,0,True
sobol,Rastrigin,1000,PSO,29165.33059818,1.93,1,False
sobol,Rastrigin,200,GenSA,8070.65803877,29.92,1,False
sobol,Rastrigin,200,optimNM,4057.7705127,2.56,0,False
sobol,Rastrigin,200,SPSA,6811.78215269,0.98,1,False
sobol,Rastrigin,200,optimLBFGS,5798.86926139,1.1,0,False
sobol,Rastrigin,200,SMCO_EVO,6337.62382958,74.56,0,True
sobol,Rastrigin,200,SMCO_R_EVO,6344.18981226,78.26,0,True
sobol,Rastrigin,200,SMCO_BR,6336.63125565,75.67,0,False
sobol,Rastrigin,200,SA,8070.65803877,94.12,1,False
sobol,Rastrigin,200,BOBYQA,5187.14594158,200.54,0,False
sobol,Rastrigin,200,SignGD,5835.86947171,22.91,0,False
sobol,Rastrigin,200,GA,5213.82790851,2.53,0,False
sobol,Rastrigin,200,SMCO,6337.69809851,76.73,0,False
sobol,Rastrigin,200,SMCO_BR_EVO,6337.23531143,75.66,0,True
sobol,Rastrigin,200,SMCO_R,6344.19993499,76.2,0,False
sobol,Rastrigin,200,DEoptim,4431.44052752,300.19,0,False
sobol,Rastrigin,200,GD,5797.96583981,10.48,0,False
sobol,Rastrigin,200,PSO,5904.81625745,0.82,1,False
sobol,Rastrigin,200,ADAM,5857.17523843,71.48,0,False
sobol,Rastrigin,2000,GenSA,80706.5803873,1009.5,1,False
sobol,Rastrigin,2000,SMCO_EVO,57882.64610056,6064.32,0,True
sobol,Rastrigin,2000,SMCO_BR,57911.78566871,6359.72,0,False
sobol,Rastrigin,2000,SMCO_R_EVO,57943.79006555,6257.14,0,True
sobol,Rastrigin,2000,SA,57849.42745157,764.02,0,False
sobol,Rastrigin,2000,SMCO,57881.3549303,6000.63,0,False
sobol,Rastrigin,2000,GA,39985.9666256,6.0,0,False
sobol,Rastrigin,2000,SMCO_R,57929.57599256,6133.33,0,False
sobol,Rastrigin,2000,DEoptim,39049.42474348,12599.94,0,False
sobol,Rastrigin,2000,SMCO_BR_EVO,57912.08818198,6312.8,0,True
sobol,Rastrigin,2000,PSO,58152.53797893,2.78,1,False
sobol,Rastrigin,3000,GenSA,121059.87040453,1535.22,1,False
sobol,Rastrigin,3000,SMCO_EVO,86027.19083699,11899.29,0,True
sobol,Rastrigin,3000,SMCO_BR,86027.3630172,14457.47,0,False
sobol,Rastrigin,3000,SMCO_R_EVO,86092.23625255,16081.16,0,True
sobol,Rastrigin,3000,SA,86781.56655992,1053.36,0,False
sobol,Rastrigin,3000,SMCO,86021.13959544,13895.95,0,False
sobol,Rastrigin,3000,GA,59470.21118374,6.41,0,False
sobol,Rastrigin,3000,SMCO_R,86068.11548492,13892.5,0,False
sobol,Rastrigin,3000,DEoptim,57968.50182051,28815.94,0,False
sobol,Rastrigin,3000,SMCO_BR_EVO,86022.92131762,14799.58,0,True
sobol,Rastrigin,3000,PSO,87035.34159179,3.46,1,False
sobol,Rastrigin,4000,GenSA,161412.67179775,2335.16,1,False
sobol,Rastrigin,4000,SMCO_EVO,114305.59268592,24872.76,0,True
sobol,Rastrigin,4000,SMCO_BR,114314.06385418,28113.91,0,False
sobol,Rastrigin,4000,SMCO_R_EVO,114382.16282779,25474.95,0,True
sobol,Rastrigin,4000,SA,115692.09726628,1787.39,0,False
sobol,Rastrigin,4000,SMCO,114310.45677346,28822.72,0,False
sobol,Rastrigin,4000,GA,76768.81248488,8.93,0,False
sobol,Rastrigin,4000,SMCO_R,114374.76422764,26445.66,0,False
sobol,Rastrigin,4000,DEoptim,77000.13010232,42449.45,0,False
sobol,Rastrigin,4000,SMCO_BR_EVO,114318.86136905,26854.21,0,True
sobol,Rastrigin,4000,PSO,115988.19110692,3.95,1,False
sobol,Rastrigin,50,GenSA,2017.66450969,3.28,1,False
sobol,Rastrigin,50,optimNM,1237.61872891,0.28,0,False
sobol,Rastrigin,50,SPSA,1508.8629763,0.34,1,False
sobol,Rastrigin,50,optimLBFGS,1451.96119688,0.08,1,False
sobol,Rastrigin,50,SMCO_BR,1713.6892573,6.07,0,False
sobol,Rastrigin,50,SMCO_EVO,1713.49036094,5.72,0,True
sobol,Rastrigin,50,SMCO_R_EVO,1712.19966993,6.36,0,True
sobol,Rastrigin,50,SA,2016.65940883,15.36,0,False
sobol,Rastrigin,50,BOBYQA,1488.17347064,27.16,0,False
sobol,Rastrigin,50,SignGD,1495.11699502,2.3,0,False
sobol,Rastrigin,50,GA,1677.50704804,1.07,1,False
sobol,Rastrigin,50,SMCO_BR_EVO,1713.22486886,5.76,0,True
sobol,Rastrigin,50,SMCO,1711.62747192,6.03,0,False
sobol,Rastrigin,50,SMCO_R,1711.40074284,5.66,0,False
sobol,Rastrigin,50,DEoptim,1319.76307953,39.0,0,False
sobol,Rastrigin,50,GD,1457.88138575,0.51,0,False
sobol,Rastrigin,50,PSO,1513.66428745,0.35,1,False
sobol,Rastrigin,50,ADAM,1497.59990183,5.09,0,False
sobol,Rastrigin,500,GenSA,20176.64509689,91.69,1,False
sobol,Rastrigin,500,SMCO_EVO,14779.98841103,375.16,0,True
sobol,Rastrigin,500,SMCO_BR,14784.4241961,384.32,0,False
sobol,Rastrigin,500,SMCO_R_EVO,14794.52248396,377.02,0,True
sobol,Rastrigin,500,SA,20176.64509691,292.04,1,False
sobol,Rastrigin,500,SMCO,14779.85184275,371.62,0,False
sobol,Rastrigin,500,GA,11268.41156735,3.31,0,False
sobol,Rastrigin,500,SMCO_R,14794.53924205,380.04,0,False
sobol,Rastrigin,500,DEoptim,10307.57974086,1237.42,0,False
sobol,Rastrigin,500,SMCO_BR_EVO,14783.66139471,389.93,0,True
sobol,Rastrigin,500,PSO,14588.07120404,1.4,1,False
sobol,Rastrigin,5000,GenSA,201766.21261094,3869.74,1,False
sobol,Rastrigin,5000,SMCO_EVO,142433.69305263,36873.77,0,True
sobol,Rastrigin,5000,SMCO_BR,142460.14573843,39955.49,0,False
sobol,Rastrigin,5000,SMCO_R_EVO,142537.52309274,33812.72,0,True
sobol,Rastrigin,5000,SA,144455.59698672,2688.73,0,False
sobol,Rastrigin,5000,SMCO,142458.32504619,39848.76,0,False
sobol,Rastrigin,5000,GA,94743.88053802,13.56,0,False
sobol,Rastrigin,5000,SMCO_R,142512.25069086,38236.56,0,False
sobol,Rastrigin,5000,DEoptim,95772.36984368,44437.04,0,False
sobol,Rastrigin,5000,SMCO_BR_EVO,142460.96411805,36112.71,0,True
sobol,Rastrigin,5000,PSO,144957.97011654,6.12,1,False
sobol,Rosenbrock,100,GenSA,80490519.0,11.67,1,False
sobol,Rosenbrock,100,optimNM,16771626.49192624,0.84,0,False
sobol,Rosenbrock,100,SPSA,62819103.0,0.44,1,False
sobol,Rosenbrock,100,optimLBFGS,58029237.0,0.17,1,False
sobol,Rosenbrock,100,SMCO_EVO,54642365.27886496,28.13,0,True
sobol,Rosenbrock,100,SMCO_BR,47986687.78786815,26.42,0,False
sobol,Rosenbrock,100,SA,52882416.0,7.49,0,False
sobol,Rosenbrock,100,SMCO_R_EVO,52599687.93597718,27.59,0,True
sobol,Rosenbrock,100,BOBYQA,56224390.06931541,1084.36,0,False
sobol,Rosenbrock,100,SignGD,53284748.33492387,5.64,0,False
sobol,Rosenbrock,100,GA,45144330.78568907,1.95,0,False
sobol,Rosenbrock,100,SMCO_R,52616803.95826252,27.96,0,False
sobol,Rosenbrock,100,SMCO,54630111.70819072,22.47,0,False
sobol,Rosenbrock,100,SMCO_BR_EVO,47962537.3003713,27.81,0,True
sobol,Rosenbrock,100,DEoptim,28044571.62015562,154.11,0,False
sobol,Rosenbrock,100,GD,57996234.0,0.24,0,False
sobol,Rosenbrock,100,PSO,58428327.0,0.61,0,False
sobol,Rosenbrock,100,ADAM,45450527.51475112,28.03,0,False
sobol,Rosenbrock,1000,GenSA,809563419.0,261.91,1,False
sobol,Rosenbrock,1000,SMCO_EVO,463390623.2464468,853.57,0,True
sobol,Rosenbrock,1000,SMCO_BR,348193067.76848793,851.21,0,False
sobol,Rosenbrock,1000,SMCO_R_EVO,422669231.5976954,860.79,0,True
sobol,Rosenbrock,1000,SA,542589309.0,67.64,1,False
sobol,Rosenbrock,1000,SMCO,463389064.88490987,925.24,0,False
sobol,Rosenbrock,1000,GA,228741053.82543468,3.07,0,False
sobol,Rosenbrock,1000,SMCO_R,422712947.9742656,898.52,0,False
sobol,Rosenbrock,1000,DEoptim,160936607.22145408,4031.58,0,False
sobol,Rosenbrock,1000,SMCO_BR_EVO,348019751.24023837,901.46,0,True
sobol,Rosenbrock,1000,PSO,532788129.0,1.15,1,False
sobol,Rosenbrock,200,GenSA,161498619.0,23.0,1,False
sobol,Rosenbrock,200,optimNM,31865156.69439496,2.18,0,False
sobol,Rosenbrock,200,SPSA,120061597.5,0.88,1,False
sobol,Rosenbrock,200,optimLBFGS,113682352.5,0.44,1,False
sobol,Rosenbrock,200,SMCO_BR,87336134.89183861,63.27,0,False
sobol,Rosenbrock,200,SMCO_EVO,103161790.56746577,62.61,0,True
sobol,Rosenbrock,200,SA,108594778.5,13.86,0,False
sobol,Rosenbrock,200,SMCO_R_EVO,98056452.77600032,66.0,0,True
sobol,Rosenbrock,200,BOBYQA,92167514.63310555,1802.33,0,False
sobol,Rosenbrock,200,SignGD,102750654.84401383,14.07,0,False
sobol,Rosenbrock,200,GA,77429598.63905175,1.61,0,False
sobol,Rosenbrock,200,SMCO_BR_EVO,87256989.45341036,62.36,0,True
sobol,Rosenbrock,200,SMCO_R,98101461.91474606,62.78,0,False
sobol,Rosenbrock,200,SMCO,103124528.56873003,62.86,0,False
sobol,Rosenbrock,200,DEoptim,45125424.91177361,305.87,0,False
sobol,Rosenbrock,200,GD,113610348.0,0.62,0,False
sobol,Rosenbrock,200,PSO,114019960.5,0.56,1,False
sobol,Rosenbrock,200,ADAM,88888122.33250095,74.85,0,False
sobol,Rosenbrock,2000,GenSA,1619644419.0,611.41,1,False
sobol,Rosenbrock,2000,SMCO_EVO,869118998.1604986,2099.83,0,True
sobol,Rosenbrock,2000,SMCO_BR,618155929.2741712,2154.06,0,False
sobol,Rosenbrock,2000,SMCO_R_EVO,776076535.7725594,2156.36,0,True
sobol,Rosenbrock,2000,SA,1082940579.0,118.48,1,False
sobol,Rosenbrock,2000,SMCO,869247612.9724324,2190.98,0,False
sobol,Rosenbrock,2000,SMCO_R,775822748.1332974,2217.36,0,False
sobol,Rosenbrock,2000,GA,378960173.9105427,3.15,0,False
sobol,Rosenbrock,2000,DEoptim,298880966.55981404,9677.62,0,False
sobol,Rosenbrock,2000,SMCO_BR_EVO,618377998.3766528,2094.58,0,True
sobol,Rosenbrock,2000,PSO,1038838524.0,1.19,1,False
sobol,Rosenbrock,3000,GenSA,2429725419.0,1096.86,1,False
sobol,Rosenbrock,3000,SMCO_EVO,1239270944.6241322,4454.74,0,True
sobol,Rosenbrock,3000,SMCO_BR,859724697.6735848,4078.66,0,False
sobol,Rosenbrock,3000,SMCO_R_EVO,1094196173.155689,4527.8,0,True
sobol,Rosenbrock,3000,SA,1590726046.5,192.82,1,False
sobol,Rosenbrock,3000,SMCO,1239722873.845387,4034.8,0,False
sobol,Rosenbrock,3000,GA,558462340.9012433,5.48,0,False
sobol,Rosenbrock,3000,SMCO_R,1094303115.940483,4051.58,0,False
sobol,Rosenbrock,3000,DEoptim,435025937.7010499,27085.11,0,False
sobol,Rosenbrock,3000,SMCO_BR_EVO,860040440.1750121,4036.41,0,True
sobol,Rosenbrock,3000,PSO,1567742184.0,1.94,1,False
sobol,Rosenbrock,4000,GenSA,3239806419.0,1933.45,1,False
sobol,Rosenbrock,4000,SMCO_EVO,1601691257.611319,7499.04,0,True
sobol,Rosenbrock,4000,SMCO_BR,1091605069.4387069,7141.65,0,False
sobol,Rosenbrock,4000,SMCO_R_EVO,1399514464.6951823,6790.26,0,True
sobol,Rosenbrock,4000,SA,2174326321.5,270.56,1,False
sobol,Rosenbrock,4000,SMCO,1601610810.9908462,8382.87,0,False
sobol,Rosenbrock,4000,GA,681387818.6390367,5.56,0,False
sobol,Rosenbrock,4000,SMCO_R,1399385030.0219135,7648.7,0,False
sobol,Rosenbrock,4000,DEoptim,570759716.329524,42928.75,0,False
sobol,Rosenbrock,4000,SMCO_BR_EVO,1091360785.0485091,6835.72,0,True
sobol,Rosenbrock,4000,PSO,2080429884.0,3.37,1,False
sobol,Rosenbrock,50,GenSA,39986469.0,3.88,1,False
sobol,Rosenbrock,50,optimNM,10613361.00086785,0.38,0,False
sobol,Rosenbrock,50,SPSA,33023281.5,0.2,1,False
sobol,Rosenbrock,50,optimLBFGS,29931543.0,0.07,1,False
sobol,Rosenbrock,50,SMCO_EVO,28580814.58439665,6.77,0,True
sobol,Rosenbrock,50,SMCO_BR,25826421.53841371,7.39,0,False
sobol,Rosenbrock,50,SA,27331490.25,2.84,0,False
sobol,Rosenbrock,50,SMCO_R_EVO,27724937.10859034,7.42,0,True
sobol,Rosenbrock,50,BOBYQA,30632859.9306966,235.69,0,False
sobol,Rosenbrock,50,SignGD,27047836.990696,1.51,0,False
sobol,Rosenbrock,50,GA,26248513.5119487,1.2,0,False
sobol,Rosenbrock,50,SMCO_R,27764812.00991679,6.42,0,False
sobol,Rosenbrock,50,SMCO,28590556.0892473,6.11,0,False
sobol,Rosenbrock,50,SMCO_BR_EVO,25777195.21691478,6.89,0,True
sobol,Rosenbrock,50,DEoptim,19070985.76680293,40.21,0,False
sobol,Rosenbrock,50,GD,29870788.5,0.06,1,False
sobol,Rosenbrock,50,PSO,30841751.25,0.36,0,False
sobol,Rosenbrock,50,ADAM,23710820.00862888,6.46,0,False
sobol,Rosenbrock,500,GenSA,404522919.0,76.11,1,False
sobol,Rosenbrock,500,SMCO_EVO,243643057.98942876,255.27,0,True
sobol,Rosenbrock,500,SMCO_BR,194451615.14885083,257.12,0,False
sobol,Rosenbrock,500,SMCO_R_EVO,226988996.3101281,248.41,0,True
sobol,Rosenbrock,500,SA,269683542.0,31.84,0,False
sobol,Rosenbrock,500,SMCO,243714058.24041504,251.84,0,False
sobol,Rosenbrock,500,GA,148048142.29008248,1.98,0,False
sobol,Rosenbrock,500,SMCO_R,226905423.53129023,256.74,0,False
sobol,Rosenbrock,500,DEoptim,90626987.21461594,1216.82,0,False
sobol,Rosenbrock,500,SMCO_BR_EVO,194307656.8873442,259.01,0,True
sobol,Rosenbrock,500,PSO,275462037.0,0.82,1,False
sobol,Rosenbrock,5000,GenSA,4049887419.0,2852.32,1,False
sobol,Rosenbrock,5000,SMCO_EVO,1954076967.4365642,9994.65,0,True
sobol,Rosenbrock,5000,SMCO_BR,1318276891.8457017,11561.69,0,False
sobol,Rosenbrock,5000,SMCO_R_EVO,1699732400.7509956,9969.32,0,True
sobol,Rosenbrock,5000,SA,2720911801.5,397.31,1,False
sobol,Rosenbrock,5000,SMCO,1953961917.8469484,9966.46,0,False
sobol,Rosenbrock,5000,GA,863871393.4097356,9.56,0,False
sobol,Rosenbrock,5000,SMCO_R,1699574361.5793364,13527.79,0,False
sobol,Rosenbrock,5000,DEoptim,703836218.4663241,42321.92,0,False
sobol,Rosenbrock,5000,SMCO_BR_EVO,1318443378.4286544,12095.17,0,True
sobol,Rosenbrock,5000,PSO,2607259441.5,3.26,1,False
sobol,Zakharov,100,GenSA,4.064859420438224e+17,14.6,0,False
sobol,Zakharov,100,optimNM,5127426016704594.0,1.01,0,False
sobol,Zakharov,100,SPSA,4.0491194738154456e+16,0.89,0,False
sobol,Zakharov,100,optimLBFGS,4.064859420438224e+17,0.21,1,False
sobol,Zakharov,100,SMCO_BR,3.007640369869114e+17,32.24,0,False
sobol,Zakharov,100,SMCO_R_EVO,3.5052787329684006e+17,35.57,0,True
sobol,Zakharov,100,SA,4.064859420438224e+17,9.14,0,False
sobol,Zakharov,100,SMCO_EVO,3.726256176222943e+17,31.13,0,True
sobol,Zakharov,100,BOBYQA,3.7367845082410195e+17,489.55,0,False
sobol,Zakharov,100,SignGD,4.064859420438224e+17,7.97,0,False
sobol,Zakharov,100,GA,3.259341240180298e+17,1.96,0,False
sobol,Zakharov,100,SMCO,3.726719113127506e+17,32.83,0,False
sobol,Zakharov,100,SMCO_R,3.5073620183415974e+17,33.43,0,False
sobol,Zakharov,100,SMCO_BR_EVO,3.008164305279717e+17,34.97,0,True
sobol,Zakharov,100,DEoptim,1.564472855667245e+17,170.74,0,False
sobol,Zakharov,100,GD,4.064859420438224e+17,0.24,0,False
sobol,Zakharov,100,PSO,1.378653984224628e+17,0.73,0,False
sobol,Zakharov,100,ADAM,8.880945320640266e+16,33.42,0,False
sobol,Zakharov,200,GenSA,1.0201505007260028e+20,22.86,0,False
sobol,Zakharov,200,optimNM,8.155673609713709e+17,1.89,0,False
sobol,Zakharov,200,SPSA,5.61846952147701e+18,1.0,0,False
sobol,Zakharov,200,optimLBFGS,1.0201505007260028e+20,0.44,0,False
sobol,Zakharov,200,SMCO_EVO,8.907148913005378e+19,74.66,0,True
sobol,Zakharov,200,SMCO_R_EVO,8.123722670750595e+19,71.23,0,True
sobol,Zakharov,200,SA,1.0201505007260028e+20,13.4,0,False
sobol,Zakharov,200,SMCO_BR,6.463198018702149e+19,75.14,0,False
sobol,Zakharov,200,BOBYQA,8.530510366187115e+19,1015.94,0,False
sobol,Zakharov,200,SignGD,1.0201505007260028e+20,16.24,0,False
sobol,Zakharov,200,GA,6.714015930255444e+19,1.9,0,False
sobol,Zakharov,200,SMCO_R,8.126408086905997e+19,71.42,0,False
sobol,Zakharov,200,SMCO,8.905104024024446e+19,71.22,0,False
sobol,Zakharov,200,SMCO_BR_EVO,6.463244383320889e+19,73.58,0,True
sobol,Zakharov,200,DEoptim,2.0586170592747446e+19,297.15,0,False
sobol,Zakharov,200,GD,1.0201505007260028e+20,0.44,1,False
sobol,Zakharov,200,PSO,1.881315786450292e+19,0.57,0,False
sobol,Zakharov,200,ADAM,2.076356603334561e+19,77.52,0,False
sobol,Zakharov,50,GenSA,1651660441036249.5,3.56,0,False
sobol,Zakharov,50,optimNM,32231142211511.2,0.37,0,False
sobol,Zakharov,50,SPSA,371549039166977.9,0.36,0,False
sobol,Zakharov,50,optimLBFGS,1651660441036249.5,0.06,0,False
sobol,Zakharov,50,SMCO_BR,1302651618260598.5,7.09,0,False
sobol,Zakharov,50,SMCO_R_EVO,1472665333633579.2,7.1,0,True
sobol,Zakharov,50,SA,1651660441036249.5,2.83,0,False
sobol,Zakharov,50,SMCO_EVO,1542792371747628.0,7.99,0,True
sobol,Zakharov,50,BOBYQA,1150165582894668.5,54.8,0,False
sobol,Zakharov,50,SignGD,1651660441036249.5,2.1,0,False
sobol,Zakharov,50,SMCO,1544460382804846.5,7.54,0,False
