label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
Qing_10d,Qing,10,False,20,300,10,20261328,best1bin,1.5360294673196009,SMCO_EVO,0.45675049270212187,55.069366395469295,54.38984391993678,71.55425937650462,81.59203498435492,54.94016357810999,13.789148100672207
Qing_10d,Qing,10,False,20,300,10,20261328,best1bin,1.5360294673196009,SMCO_R,0.45873087555228265,3.3943745550955837,3.1471397943040897,4.799633721304692,6.396937501567508,4.688329947966521,1.2915842169471103
Qing_10d,Qing,10,False,20,300,10,20261328,best1bin,1.5360294673196009,SMCO_R_EVO,0.46333194634935354,3.4283644662224124,3.0892758575529182,5.224712209997463,5.356584838038426,4.717429774179739,1.3108354109083544
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,best1bin,1.0064096051144986,SMCO,0.5043807781941723,3.125323716776139,3.0729925632735373,4.071159684408574,4.075458735850561,4.029380060225913,0.8138912135808526
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,best1bin,1.0064096051144986,SMCO_BR,0.5058196610072627,3.1036381826649837,2.9820457716752102,4.028182467480638,4.779712509074477,3.938527972867606,1.0439055444167626
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,best1bin,1.0064096051144986,SMCO_BR_EVO,0.5223608157539275,2.99879928501845,2.981751142080398,3.9785476706404213,3.978612137890459,3.7897910512165938,1.145051080139305
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,best1bin,1.0064096051144986,SMCO_EVO,0.4951633458462311,3.1961734336185037,3.068006719683659,4.120007079595511,4.838893547367299,4.11670409221544,0.7550481485366467
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,best1bin,1.0064096051144986,SMCO_R,0.4901986835990101,3.406709868906641,2.983859597531321,4.969640763320603,4.969901721746869,4.236164823434865,1.1118279688201795
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,best1bin,1.0064096051144986,SMCO_R_EVO,0.5067913433565991,3.165358077481931,2.9805315229518285,3.975333798814019,3.9762684978725047,4.03652963429143,0.9391285812199012
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,best1bin,0.010095462887883558,SMCO,0.7856385143502849,0.8899570808774602,0.8891914237742469,1.1332654047303576,1.2282632340097066,0.8608068451187403,0.2681589276349205
