strategy,pair,func,dim,base_std,evo_std,base_cv_pct,evo_cv_pct,std_ratio,evo_more_stable
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,50,1143423.4365575619,1145456.0851462637,3.999304640974071,4.007779700483455,1.0017776866589523,0
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,500,2673938.4339337614,2719671.637315885,1.0971621634136586,1.1162524636486408,1.017103312029082,0
sobol,SMCO_vs_SMCO_EVO,Rosenbrock,5000,3915142.6489223037,4574285.317844331,0.20036944492942632,0.23408931142794545,1.1683572549019294,0
sobol,SMCO_vs_SMCO_EVO,Zakharov,100,1250349683025672.0,1146221381294848.5,0.33550950449183814,0.30760670417907143,0.91672065571381,1
sobol,SMCO_vs_SMCO_EVO,Zakharov,200,2.5670340792716826e+17,2.0973367988493043e+17,0.28826547925170376,0.235466681800612,0.8170272517162528,1
sobol,SMCO_vs_SMCO_EVO,Zakharov,50,7992420858986.233,7715588968225.075,0.5174895353723121,0.5001054652276439,0.9653631990049794,1
sobol,SMCO_vs_SMCO_EVO,Zakharov,500,6.107884466985734e+20,5.8188357675037996e+20,0.4874508420060114,0.4644271203047391,0.9526761350768344,1
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,100,0.00867915909867792,0.018634907826748825,0.03938186866121694,0.08453300307836357,2.1470867874270727,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,1000,0.009763825410394208,0.01645765604611421,0.04448355641854022,0.07493777296593235,1.6855745933959447,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,200,0.0301708205752624,0.02673388004838562,0.13743194257026747,0.12159679907283816,0.8860839559102085,1
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,2000,0.0029409715954453945,0.004355676839065475,0.013428759445646837,0.01984764667068083,1.4810332904306174,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,3000,0.0041541136793326805,0.006170272131422557,0.019264411733003996,0.028124067407545122,1.4853402212174784,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,4000,0.002575113612246743,0.0083665975383346,0.011868744554959869,0.03816734815006458,3.249020741665408,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,50,0.012553348150200145,0.017420553909767492,0.05687171983088142,0.07891423864672074,1.3877217218332105,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,500,0.015127240003064016,0.017587032230673916,0.06892431538369985,0.08012766611069404,1.1626068091146613,0
sobol,SMCO_R_vs_SMCO_R_EVO,Ackley,5000,0.003450117430746136,0.0015341111230565954,0.015880349088639504,0.006999563725348618,0.444654755628078,1
sobol,SMCO_R_vs_SMCO_R_EVO,Griewank,100,12.907435941144286,14.246763709353218,0.15068357983206043,0.16626162441565315,1.1037640453391393,0
sobol,SMCO_R_vs_SMCO_R_EVO,Griewank,200,22.18238310558957,22.539896889160165,0.1325741502607053,0.1347620826873794,1.016117014203064,0
sobol,SMCO_R_vs_SMCO_R_EVO,Griewank,50,9.003288354138066,9.563709079670595,0.20782697552502927,0.22077263091753793,1.0622462264329178,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,100,42.25257423755054,42.388843199048026,1.2925469414486168,1.2964497584002879,1.0032251043624316,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,1000,142.43430034967813,142.45218984892816,0.48882607745462364,0.4888881793751966,1.000125598252711,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,200,65.70271310045561,65.6845571622364,1.0356343396122831,1.0353498099198304,0.9997236653197038,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,2000,217.77665629624664,222.41861989786392,0.37593345465572686,0.383852384606295,1.021315248753304,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,3000,22.785796814904863,18.825391472497166,0.026474143980644998,0.021866537903921533,0.8261897367654452,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,4000,235.51437718314193,231.65012059355047,0.20591463403098667,0.20252294139804783,0.9835922688210813,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,50,32.7229944152743,33.635730694468535,1.9120591452437392,1.9644747797385964,1.027892810407601,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,500,67.51736059715903,67.54402505405282,0.4563667681196647,0.4565475170103253,1.0003949274180441,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rastrigin,5000,196.6013838655595,219.84271248764293,0.13795402354007139,0.154234974564977,1.1182154884422195,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,100,1624365.0965780935,1617500.4468585413,3.087160325941873,3.0751141505389086,0.9957739490130555,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,1000,3073704.2272202345,3086666.5259885034,0.7271374680974663,0.7302794467250104,1.0042171587797801,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,200,1735329.2707150243,1782324.121294771,1.7689127530261397,1.8176510273794053,1.0270812296967613,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,2000,4752104.9516167,4658459.454999644,0.6125245699550202,0.6002577375132592,0.9802938913238445,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,3000,23405.683707445085,555078.4833653226,0.0021388665870086102,0.05072933875874035,23.715542357293256,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,4000,911116.5293732516,1437114.7586134896,0.06510835187074883,0.10268666704538111,1.5773116964545326,0
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,50,1123684.5684027986,1111539.17443871,4.04715352656251,4.009167523392899,0.989191456120687,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,500,3088818.733074603,3075412.357276018,1.361280257211946,1.3548728825049197,0.9956597078180627,1
sobol,SMCO_R_vs_SMCO_R_EVO,Rosenbrock,5000,3749109.166294941,4177953.672436208,0.22059106391856056,0.24580067254058677,1.114385707942741,0
sobol,SMCO_R_vs_SMCO_R_EVO,Zakharov,100,1926915758823682.0,2117267586931620.2,0.5493917504799789,0.6040226036856815,1.0987857550265414,0
sobol,SMCO_R_vs_SMCO_R_EVO,Zakharov,200,3.836824921014385e+17,3.633441822309553e+17,0.47214278190097597,0.4472631537991485,0.946991821912202,1
sobol,SMCO_R_vs_SMCO_R_EVO,Zakharov,50,12426341458557.328,12983324449031.217,0.8440744150471432,0.8816208375732472,1.0448227656009184,0
sobol,SMCO_R_vs_SMCO_R_EVO,Zakharov,500,9.345209817156776e+20,8.691557893074829e+20,0.8521345598819955,0.7923001212003665,0.9300548690857733,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,100,0.013110256694948398,0.01923496895435448,0.05949977364432872,0.08729864185881714,1.467169514824682,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,1000,0.009689272615169239,0.010144969408807198,0.04415997969708044,0.04623901990542933,1.0470310632941149,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,200,0.027087928706985155,0.02503619807371836,0.12328200489603017,0.11391953054505695,0.9242566437817847,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,2000,0.003432494844941156,0.0031921548573934618,0.01565807085576852,0.014561266208877805,0.9299809618354097,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,3000,0.0025349175617985485,0.004262390261586019,0.011569722018068811,0.019450011368136767,1.681470958196294,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,4000,0.003023920524546516,0.0076935682248430864,0.013801922921086077,0.03508497540320245,2.5442362530334215,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,50,0.01553984022480514,0.02710248424611284,0.07041161779698976,0.12278718107178666,1.7440645369603656,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,500,0.015248432437167123,0.01594058835575412,0.06947598837778259,0.07257287789840146,1.0453919392330393,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Ackley,5000,0.0035061926385144488,0.007730775300210717,0.01600080784281048,0.03524117395827031,2.2048917721435286,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Griewank,100,23.169164360525805,27.373806099982385,0.2844048611530837,0.3358031523067703,1.1814757612328992,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Griewank,200,43.6431945580766,53.101446522886825,0.28007247687503295,0.3408173185423751,1.2167176821170596,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Griewank,50,17.985285302404407,16.58698508859602,0.4321650408697993,0.3985896161893322,0.9222530980022068,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,100,43.41014727955139,41.97118507512436,1.331881256680734,1.287092591915061,0.9668519391293366,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,1000,142.0845979131695,142.97628616793878,0.487822167216813,0.4908766838945875,1.0062757559078586,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,200,65.26728749520692,64.61925990400177,1.0299997721509049,1.0196758795984673,0.9900711732312647,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,2000,213.8566873579288,212.51603035008682,0.36928007811969576,0.3669631626514306,0.9937310494032009,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,3000,23.72597833934115,27.3939703115376,0.027579571786475892,0.031844966308912995,1.1545981337306703,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,4000,214.9914606907248,195.5037052990055,0.18807087548297377,0.17101614113166258,0.9093556770622004,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,50,34.66405288805381,29.527457971748458,2.022773541964025,1.72350159681448,0.8518178202389148,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,500,66.64079655396014,65.44757773046119,0.45075003037013117,0.44270208835996877,0.9820947694925467,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rastrigin,5000,185.29226060159942,208.25362764407274,0.13006603330436933,0.14618294136456067,1.1239197307427913,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,1537370.690113687,1580019.7820951475,3.2037441235991295,3.2942789748592305,1.027741579994807,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,1000,3832879.8296210705,3801372.0601797886,1.10079153906922,1.092286298876094,0.9917796093689697,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,200,1585200.4962545726,1646413.9036762621,1.8150568469943895,1.8868561865239937,1.0386155616064474,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,2000,2168963.029891078,2001910.3145691967,0.3508763609916093,0.32373569561409865,0.9229803767885014,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,3000,1105521.4134500872,928107.6094515297,0.1285901657171916,0.10791441496200647,0.8395202464284357,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,4000,3466802.2955193873,3586412.185579283,0.31758759578699874,0.3286183849294047,1.0345015030751779,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,50,1047855.2536028872,1066316.0013851768,4.057299428975586,4.136664180924808,1.0176176506428871,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,500,3007025.2135384213,2869967.819273753,1.5464130813398347,1.4770225040270566,0.9544209361306318,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,5000,3002866.7691948023,3336470.0701904916,0.2277872568175362,0.2530613088722065,1.111094939148813,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,100,3232375327143844.0,3382206990561740.0,1.0747213528339858,1.1243425050372182,1.0463534237994225,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,200,6.435082558752614e+17,6.684695907216036e+17,0.9956499151243426,1.0342632137609755,1.0387894554863033,0
sobol,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,50,23315286833952.996,22690587550090.137,1.7898328691354468,1.7415217654336703,0.9732064508443817,1
sobol,SMCO_BR_vs_SMCO_BR_EVO,Zakharov,500,1.3861791465852392e+21,1.3540375862205022e+21,1.7440651736751633,1.7029006968763583,0.9768128380491687,1
