strategy,func,dim,algo,is_evo,mean,p01,p05,p10,worst,ae_from_best
best1bin,Rosenbrock,200,BOBYQA,False,92167514.63310555,84337562.87230697,84944935.75836886,85704151.86594622,84185719.6507915,69331104.36689445
best1bin,Rosenbrock,200,DEoptim,False,45125424.91177361,43264124.46968366,43350927.39826707,43459431.058996335,43242423.73753781,116373194.0882264
best1bin,Rosenbrock,200,GA,False,77429598.63905175,72322064.82740106,73178468.99147789,74248974.19657396,72107963.78638184,84069020.36094825
best1bin,Rosenbrock,200,GD,False,113610348.0,109476348.3,110383645.5,111517767.0,109249524.0,47888271.0
best1bin,Rosenbrock,200,GenSA,False,161498619.0,161498619.0,161498619.0,161498619.0,161498619.0,0.0
best1bin,Rosenbrock,200,PSO,False,114019960.5,107140337.1,107253769.5,107395560.0,107111979.0,47478658.5
best1bin,Rosenbrock,200,SA,False,108594778.5,102476594.25,103286675.25,104299276.5,102274074.0,52903840.5
best1bin,Rosenbrock,200,SMCO,False,103124528.56873003,99229495.54074869,100272258.65674233,101575712.55173439,98968804.76175028,58374090.43126997
best1bin,Rosenbrock,200,SMCO_BR,False,87336134.89183861,84817684.8921178,84852749.15546577,84896579.48465073,84808918.8262808,74162484.10816139
best1bin,Rosenbrock,200,SMCO_BR_EVO,True,90204671.64436342,86996146.44015129,87370663.38801682,87838809.57284872,86902517.2031849,71293947.35563658
best1bin,Rosenbrock,200,SMCO_EVO,True,103140206.49786988,99193149.29121888,100266113.65108116,101607319.10090902,98924908.20125331,58358412.50213012
best1bin,Rosenbrock,200,SMCO_R,False,98101461.91474606,94340851.41879205,95222955.95468692,96325586.6245555,94120325.28481834,63397157.08525394
best1bin,Rosenbrock,200,SMCO_R_EVO,True,99538918.1399662,94126262.7168776,95090324.04488681,96295400.70489833,93885247.38487528,61959700.860033795
best1bin,Rosenbrock,200,SPSA,False,120061597.5,117742337.1,117961069.5,118234485.0,117687654.0,41437021.5
best1bin,Rosenbrock,200,SignGD,False,102750654.84401383,97450307.986834,97956143.93417004,98588438.86834008,97323849.0,58747964.155986175
best1bin,Rosenbrock,200,optimLBFGS,False,113682352.5,109476348.3,110383645.5,111517767.0,109249524.0,47816266.5
best1bin,Rosenbrock,200,optimNM,False,31865156.694394954,27734675.97473311,28631667.568990864,29752907.06181306,27510428.07616867,129633462.30560505
best1bin,Rosenbrock,2000,DEoptim,False,298880966.55981404,296729989.729441,296964969.2256823,297258693.59598404,296671244.85538065,1320763452.440186
best1bin,Rosenbrock,2000,GA,False,378960173.9105427,373253318.53615063,373568544.4631067,373962576.87180173,373174512.0544116,1240684245.0894573
best1bin,Rosenbrock,2000,GenSA,False,1619644419.0,1619644419.0,1619644419.0,1619644419.0,1619644419.0,0.0
best1bin,Rosenbrock,2000,PSO,False,1038838524.0,1032308469.0,1032679269.0,1033142769.0,1032215769.0,580805895.0
best1bin,Rosenbrock,2000,SA,False,1082940579.0,1075563957.6,1075968972.0,1076475240.0,1075462704.0,536703840.0
best1bin,Rosenbrock,2000,SMCO,False,869247612.9724323,862672393.8713299,863343547.0094064,864182488.432002,862504605.5868108,750396806.0275677
best1bin,Rosenbrock,2000,SMCO_BR,False,618155929.2741712,615920806.7346128,616124238.7891237,616378528.8572621,615869948.7209852,1001488489.7258288
best1bin,Rosenbrock,2000,SMCO_BR_EVO,True,685824638.2370745,676539047.5316236,677560828.1495612,678838053.9219831,676283602.3771392,933819780.7629255
best1bin,Rosenbrock,2000,SMCO_EVO,True,869037289.3809952,862305554.4503952,862990850.7918949,863847471.2187696,862134230.3650203,750607129.6190048
best1bin,Rosenbrock,2000,SMCO_R,False,775822748.1332974,770599610.0644585,771163178.2780852,771867638.5451187,770458718.0110518,843821670.8667026
best1bin,Rosenbrock,2000,SMCO_R_EVO,True,794743124.1546808,777944587.5948405,778347979.9208457,778852220.3283521,777843739.5133393,824901294.8453192
best1bin,Rosenbrock,3000,DEoptim,False,435025937.7010499,434182294.74771255,434251163.5602299,434337249.57587653,434165077.5445832,1994699481.2989502
best1bin,Rosenbrock,3000,GA,False,558462340.9012433,554665726.654394,554975654.3480144,555363063.9650398,554588244.730989,1871263078.0987568
best1bin,Rosenbrock,3000,GenSA,False,2429725419.0,2429725419.0,2429725419.0,2429725419.0,2429725419.0,0.0
best1bin,Rosenbrock,3000,PSO,False,1567742184.0,1566672759.0,1566760059.0,1566869184.0,1566650934.0,861983235.0
best1bin,Rosenbrock,3000,SA,False,1590726046.5,1584287071.65,1584812702.25,1585469740.5,1584155664.0,838999372.5
best1bin,Rosenbrock,3000,SMCO,False,1239722873.845387,1239017122.635318,1239074734.978997,1239146750.408596,1239002719.5493982,1190002545.154613
best1bin,Rosenbrock,3000,SMCO_BR,False,859724697.6735848,858958610.4191513,859021148.1542071,859099320.3230268,858942975.9853873,1570000721.326415
best1bin,Rosenbrock,3000,SMCO_BR_EVO,True,955288955.6197197,948492070.777441,949046918.5196679,949740478.1974515,948353358.8418844,1474436463.3802803
best1bin,Rosenbrock,3000,SMCO_EVO,True,1239385157.2331452,1238420094.5972471,1238498875.2205858,1238597350.999759,1238400399.4414124,1190340261.7668548
best1bin,Rosenbrock,3000,SMCO_R,False,1094303115.940483,1094286896.6291685,1094288220.654582,1094289875.6863487,1094286565.6228151,1335422303.059517
best1bin,Rosenbrock,3000,SMCO_R_EVO,True,1135294516.5534573,1121850059.2529228,1122947565.9713337,1124319449.3693473,1121575682.57332,1294430902.4465427
best1bin,Rosenbrock,4000,DEoptim,False,570759716.329524,566826493.2109699,567147572.6492193,567548921.9470309,566746223.3514076,2669046702.670476
best1bin,Rosenbrock,4000,GA,False,681387818.6390367,672212568.8906463,672961568.8701068,673897818.8444324,672025318.8957813,2558418600.3609633
best1bin,Rosenbrock,4000,GenSA,False,3239806419.0,3239806419.0,3239806419.0,3239806419.0,3239806419.0,0.0
best1bin,Rosenbrock,4000,PSO,False,2080429884.0,2073285110.7,2073868357.5,2074597416.0,2073139299.0,1159376535.0
best1bin,Rosenbrock,4000,SA,False,2174326321.5,2144093764.95,2146561728.75,2149646683.5,2143476774.0,1065480097.5
best1bin,Rosenbrock,4000,SMCO,False,1601610810.9908462,1598015811.6263294,1598309280.9622083,1598676117.632057,1597942444.2923596,1638195608.0091538
best1bin,Rosenbrock,4000,SMCO_BR,False,1091605069.4387069,1089202698.0147557,1089398809.9677315,1089643949.9089508,1089153670.026512,2148201349.561293
best1bin,Rosenbrock,4000,SMCO_BR_EVO,True,1273971153.476194,1269347682.0960364,1269725108.3311512,1270196891.1250448,1269253325.5372577,1965835265.523806
best1bin,Rosenbrock,4000,SMCO_EVO,True,1607755773.5210905,1605097830.8363512,1605314805.749391,1605586024.390691,1605043587.108091,1632050645.4789095
best1bin,Rosenbrock,4000,SMCO_R,False,1399385030.0219135,1398753658.47907,1398805199.0131795,1398869624.6808167,1398740773.3455424,1840421388.9780865
best1bin,Rosenbrock,4000,SMCO_R_EVO,True,1449626148.1335459,1443745062.1176488,1444225150.7720077,1444825261.5899565,1443625039.9540591,1790180270.8664541
best1bin,Rosenbrock,50,ADAM,False,23710820.008628882,21998951.80051538,22175812.17260887,22289269.961288977,21954736.707492005,16275648.991371118
best1bin,Rosenbrock,50,BOBYQA,False,30632859.930696595,28969127.55,29003361.75,29167573.5,28960569.0,9353609.069303405
best1bin,Rosenbrock,50,DEoptim,False,19070985.766802933,17403943.53220166,17850173.755715873,18161814.415825453,17292385.976323105,20915483.233197067
best1bin,Rosenbrock,50,GA,False,26248513.511948694,22476345.520382356,24036944.103724957,24152152.59572095,22086195.874546707,13737955.488051306
best1bin,Rosenbrock,50,GD,False,29870788.5,27788229.0,27959229.0,28254060.0,27745479.0,10115680.5
best1bin,Rosenbrock,50,GenSA,False,39986469.0,39986469.0,39986469.0,39986469.0,39986469.0,0.0
best1bin,Rosenbrock,50,PSO,False,30841751.25,25924301.1,27189769.5,29156395.5,25607934.0,9144717.75
best1bin,Rosenbrock,50,SA,False,27331490.25,22291856.1,23608624.5,24586335.0,21962664.0,12654978.75
best1bin,Rosenbrock,50,SMCO,False,28590556.089247294,26148069.96312948,26753368.18713639,27291473.096098218,25996745.407127753,11395912.910752706
best1bin,Rosenbrock,50,SMCO_BR,False,25826421.53841371,23488244.60898682,24231667.515623376,24732765.912583813,23302388.882327683,14160047.46158629
best1bin,Rosenbrock,50,SMCO_BR_EVO,True,26589262.678818237,23798143.23072362,24326259.493755575,24815186.281011585,23666114.16496563,13397206.321181763
best1bin,Rosenbrock,50,SMCO_EVO,True,28787769.693364054,26571631.693178967,26754244.25776523,27249311.883439668,26525978.5520324,11198699.306635946
best1bin,Rosenbrock,50,SMCO_R,False,27764812.00991679,25321796.86427051,25968490.489770837,26575343.41229351,25160123.457895428,12221656.99008321
best1bin,Rosenbrock,50,SMCO_R_EVO,True,28090671.579043888,25552661.033320587,25964410.43132027,26574994.0997291,25449723.683820665,11895797.420956112
best1bin,Rosenbrock,50,SPSA,False,33023281.5,31946841.9,32100673.5,32333625.0,31908384.0,6963187.5
best1bin,Rosenbrock,50,SignGD,False,27047836.990695994,24099137.55,24184671.75,24980089.5,24077754.0,12938632.009304006
best1bin,Rosenbrock,50,optimLBFGS,False,29931543.0,27788229.0,27959229.0,28254060.0,27745479.0,10054926.0
best1bin,Rosenbrock,50,optimNM,False,10613361.000867847,8890081.528310575,8917046.95347617,9002804.352717398,8883340.172019176,29373107.999132153
best1bin,Rosenbrock,500,DEoptim,False,90626987.21461594,87334115.35350601,87680238.1862456,88112891.72717008,87247584.64532112,313895931.78538406
best1bin,Rosenbrock,500,GA,False,148048142.29008248,141090583.14972717,141483591.5146852,141974851.97088277,140992331.05848765,256474776.70991752
best1bin,Rosenbrock,500,GenSA,False,404522919.0,404522919.0,404522919.0,404522919.0,404522919.0,0.0
best1bin,Rosenbrock,500,PSO,False,275462037.0,269317276.2,269706105.0,270192141.0,269220069.0,129060882.0
best1bin,Rosenbrock,500,SA,False,269683542.0,258165518.4,259040376.0,260133948.0,257946804.0,134839377.0
best1bin,Rosenbrock,500,SMCO,False,243714058.24041504,239996282.6847313,240419732.18730897,240949044.06553105,239890420.3090869,160808860.75958496
best1bin,Rosenbrock,500,SMCO_BR,False,194451615.14885086,191220766.88622925,191478266.25171342,191800140.45856863,191156392.04485822,210071303.85114914
best1bin,Rosenbrock,500,SMCO_BR_EVO,True,203191321.91407925,194624778.83026084,194857662.73177332,195148767.6086639,194566557.85488272,201331597.08592075
best1bin,Rosenbrock,500,SMCO_EVO,True,243705721.84840137,239903416.33068052,240344486.27763665,240895823.71133184,239793148.84394148,160817197.15159863
best1bin,Rosenbrock,500,SMCO_R,False,226905423.5312902,222604361.10276988,223028105.7381895,223557786.532464,222498424.94391498,177617495.4687098
best1bin,Rosenbrock,500,SMCO_R_EVO,True,227239253.18552732,222683561.55556807,223130661.04678977,223689535.41081688,222571786.68276265,177283665.81447268
best1bin,Rosenbrock,5000,DEoptim,False,703836218.4663241,702430625.7774317,702545368.0377494,702688795.8631467,702401940.2123523,3346051200.533676
best1bin,Rosenbrock,5000,GA,False,863871393.4097354,854969307.042672,855696007.9705956,856604384.1305,854787631.8106911,3186016025.5902643
best1bin,Rosenbrock,5000,GenSA,False,4049887419.0,4049887419.0,4049887419.0,4049887419.0,4049887419.0,0.0
best1bin,Rosenbrock,5000,PSO,False,2607259441.5,2587435411.05,2589053699.25,2591076559.5,2587030839.0,1442627977.5
best1bin,Rosenbrock,5000,SA,False,2720911801.5,2714164258.95,2714715078.75,2715403603.5,2714026554.0,1328975617.5
best1bin,Rosenbrock,5000,SMCO,False,1953961917.8469486,1951248862.4089103,1951470336.3222196,1951747178.7138562,1951193493.930583,2095925501.1530514
best1bin,Rosenbrock,5000,SMCO_BR,False,1318276891.8457017,1316196011.3393145,1316365879.135754,1316578213.8813038,1316153544.3902044,2731610527.1542983
best1bin,Rosenbrock,5000,SMCO_BR_EVO,True,1530155403.464967,1522112206.8543448,1522768794.332763,1523589528.6807857,1521948059.9847403,2519732015.535033
best1bin,Rosenbrock,5000,SMCO_EVO,True,2043895340.43962,1999786768.6735163,2003387468.4095247,2007888343.0795352,1998886593.739514,2005992078.56038
best1bin,Rosenbrock,5000,SMCO_R,False,1699574361.5793362,1696976361.4747381,1697188443.1159298,1697453545.1674194,1696923341.0644403,2350313057.420664
best1bin,Rosenbrock,5000,SMCO_R_EVO,True,1768504356.366383,1763724220.0324605,1764114435.243393,1764602204.2570584,1763626666.2297273,2281383062.633617
best1bin,Zakharov,100,ADAM,False,8.880945320640266e+16,7.665753073190291e+16,7.730995423780083e+16,7.821316416143165e+16,7.649442485542843e+16,3.176764888374198e+17
best1bin,Zakharov,100,BOBYQA,False,3.736784508241019e+17,1.7710796678171302e+17,2.890951548552265e+17,3.5386071593946374e+17,1.4911116976333466e+17,3.280749121972051e+16
best1bin,Zakharov,100,DEoptim,False,1.564472855667245e+17,1.420469520119058e+17,1.4308364772045565e+17,1.4470098648192835e+17,1.4178777808476834e+17,2.500386564770979e+17
best1bin,Zakharov,100,GA,False,3.259341240180298e+17,3.1004512626519565e+17,3.137767777845749e+17,3.1761610389797594e+17,3.0911221338535085e+17,8.055181802579258e+16
best1bin,Zakharov,100,GD,False,4.064859420438224e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,0.0
best1bin,Zakharov,100,GenSA,False,4.064859420438224e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,0.0
best1bin,Zakharov,100,PSO,False,1.3786539842246278e+17,6.379246117834899e+16,7.809292854834226e+16,9.548517569912133e+16,6.021734433585067e+16,2.686205436213596e+17
best1bin,Zakharov,100,SA,False,4.064859420438224e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,0.0
best1bin,Zakharov,100,SMCO,False,3.726719113127506e+17,3.7011408110936134e+17,3.7050288000524166e+17,3.7092811918182374e+17,3.700168813853913e+17,3.381403073107181e+16
best1bin,Zakharov,100,SMCO_BR,False,3.007640369869114e+17,2.952333917399118e+17,2.9588107663355514e+17,2.963370302132938e+17,2.95071470516501e+17,1.0572190505691098e+17
best1bin,Zakharov,100,SMCO_BR_EVO,True,3.056030285630536e+17,2.966955270961229e+17,2.9728651917675814e+17,2.9765589993889075e+17,2.96547779075964e+17,1.0088291348076883e+17
best1bin,Zakharov,100,SMCO_EVO,True,3.73584180255514e+17,3.7091698669902784e+17,3.71086615187973e+17,3.714047208787845e+17,3.7087457957679155e+17,3.2901761788308416e+16
best1bin,Zakharov,100,SMCO_R,False,3.5073620183415974e+17,3.474250576849881e+17,3.476756550757803e+17,3.48076614866543e+17,3.4736240833729005e+17,5.574974020966266e+16
best1bin,Zakharov,100,SMCO_R_EVO,True,3.526370052594049e+17,3.4897110199091104e+17,3.490979724696155e+17,3.4940101847796794e+17,3.4893938437123494e+17,5.384893678441747e+16
best1bin,Zakharov,100,SPSA,False,4.0491194738154456e+16,3.2261158100784012e+16,3.2627105550894076e+16,3.305882150262636e+16,3.2169671238256496e+16,3.65994747305668e+17
best1bin,Zakharov,100,SignGD,False,4.064859420438224e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,0.0
best1bin,Zakharov,100,optimLBFGS,False,4.064859420438224e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,4.0648594204382246e+17,0.0
best1bin,Zakharov,100,optimNM,False,5127426016704594.0,2999930240808471.5,3177145122616636.5,3366732636369388.0,2955626520356430.0,4.013585160271178e+17
best1bin,Zakharov,200,ADAM,False,2.076356603334561e+19,1.9320934489951175e+19,1.945108914460771e+19,1.961378246292838e+19,1.9288395826287043e+19,8.125148403925469e+19
best1bin,Zakharov,200,BOBYQA,False,8.530510366187115e+19,7.476138046186845e+19,7.555015968742243e+19,7.65361337193649e+19,7.456418565547996e+19,1.6709946410729144e+19
best1bin,Zakharov,200,DEoptim,False,2.0586170592747446e+19,1.7870120835676162e+19,1.8250630357240205e+19,1.872626725919526e+19,1.7774993455285152e+19,8.142887947985286e+19
best1bin,Zakharov,200,GA,False,6.714015930255444e+19,6.490199373478241e+19,6.500234968041715e+19,6.5127794612460585e+19,6.487690474837373e+19,3.4874890770045854e+19
best1bin,Zakharov,200,GD,False,1.020150500726003e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,0.0
best1bin,Zakharov,200,GenSA,False,1.020150500726003e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,0.0
best1bin,Zakharov,200,PSO,False,1.881315786450292e+19,1.271665920532638e+19,1.2721260369138311e+19,1.2727011823903228e+19,1.2715508914373396e+19,8.320189220809738e+19
best1bin,Zakharov,200,SA,False,1.020150500726003e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,0.0
best1bin,Zakharov,200,SMCO,False,8.905104024024446e+19,8.87206009431387e+19,8.875438609660409e+19,8.879661753843583e+19,8.871215465477235e+19,1.296400983235584e+19
best1bin,Zakharov,200,SMCO_BR,False,6.463198018702149e+19,6.381101653322972e+19,6.393269088518101e+19,6.4084783825120125e+19,6.37805979452419e+19,3.7383069885578805e+19
best1bin,Zakharov,200,SMCO_BR_EVO,True,6.5499903812275495e+19,6.4364739622032876e+19,6.444232464569967e+19,6.453930592528316e+19,6.434534336611618e+19,3.6515146260324803e+19
best1bin,Zakharov,200,SMCO_EVO,True,8.921407920290213e+19,8.892744416674343e+19,8.897485901519012e+19,8.903412757574851e+19,8.891559045463174e+19,1.2800970869698167e+19
best1bin,Zakharov,200,SMCO_R,False,8.126408086905997e+19,8.070604927045542e+19,8.0813103024931e+19,8.094692021802548e+19,8.067928583183652e+19,2.075096920354033e+19
best1bin,Zakharov,200,SMCO_R_EVO,True,8.181832060656185e+19,8.121729300451123e+19,8.122209147328438e+19,8.122808955925081e+19,8.121609338731794e+19,2.0196729466038452e+19
best1bin,Zakharov,200,SPSA,False,5.61846952147701e+18,4.953898956641969e+18,4.958438725306305e+18,4.964113436136722e+18,4.952764014475886e+18,9.639658055112329e+19
best1bin,Zakharov,200,SignGD,False,1.020150500726003e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,0.0
best1bin,Zakharov,200,optimLBFGS,False,1.020150500726003e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,1.0201505007260028e+20,0.0
best1bin,Zakharov,200,optimNM,False,8.155673609713709e+17,6.41953351310647e+17,6.595653827168202e+17,6.815804219745367e+17,6.375503434591037e+17,1.0119948271162892e+20
best1bin,Zakharov,50,ADAM,False,398995567428997.3,298366264091093.56,306811307857111.6,316875194639445.2,296255003149589.06,1252664873607252.2
best1bin,Zakharov,50,BOBYQA,False,1150165582894668.5,14135946803719.104,16674872428534.982,17603308832202.207,13501215397515.133,501494858141581.0
best1bin,Zakharov,50,DEoptim,False,1104786159318461.4,1029506517405846.1,1036634495822638.5,1059767471477259.8,1027724522801648.0,546874281717788.1
best1bin,Zakharov,50,GA,False,1512953031732195.8,1484782272892064.0,1495127023978114.8,1497161318526770.2,1482196085120551.2,138707409304053.75
best1bin,Zakharov,50,GD,False,1651660441036249.5,1651660441036250.0,1651660441036250.0,1651660441036250.0,1651660441036250.0,0.0
best1bin,Zakharov,50,GenSA,False,1651660441036249.5,1651660441036250.0,1651660441036250.0,1651660441036250.0,1651660441036250.0,0.0
best1bin,Zakharov,50,PSO,False,853915058111519.9,512371003277840.0,568120800508400.0,571788550326537.5,498433553970200.0,797745382924729.6
best1bin,Zakharov,50,SA,False,1651660441036249.5,1651660441036250.0,1651660441036250.0,1651660441036250.0,1651660441036250.0,0.0
best1bin,Zakharov,50,SMCO,False,1544460382804846.5,1532219168079608.5,1533437850074070.5,1534338515652555.8,1531914497580993.0,107200058231403.0
best1bin,Zakharov,50,SMCO_BR,False,1302651618260598.5,1264437196610369.8,1269244155356213.8,1272735018969932.2,1263235456923908.8,349008822775651.0
best1bin,Zakharov,50,SMCO_BR_EVO,True,1326654041450707.0,1294860598450646.2,1296468347829905.0,1302567688577909.0,1294458661105831.5,325006399585542.5
best1bin,Zakharov,50,SMCO_EVO,True,1552340893079979.8,1536830308756611.2,1542309578851986.8,1543277134986110.0,1535460491232767.2,99319547956269.75
best1bin,Zakharov,50,SMCO_R,False,1472185536847872.8,1453369898123090.5,1454514525429949.0,1455524742366818.8,1453083741296376.0,179474904188376.75
best1bin,Zakharov,50,SMCO_R_EVO,True,1481389278501526.8,1458909848700886.5,1462169574693173.2,1465609317512896.2,1458094917202814.8,170271162534722.75
best1bin,Zakharov,50,SPSA,False,371549039166977.9,268963768191189.44,276600249522466.03,277102649610320.0,267054647858370.3,1280111401869271.5
best1bin,Zakharov,50,SignGD,False,1651660441036249.5,1651660441036250.0,1651660441036250.0,1651660441036250.0,1651660441036250.0,0.0
best1bin,Zakharov,50,optimLBFGS,False,1651660441036249.5,1651660441036250.0,1651660441036250.0,1651660441036250.0,1651660441036250.0,0.0
best1bin,Zakharov,50,optimNM,False,32231142211511.2,11594489133731.268,13518775974990.365,14358589504344.58,11113417423416.494,1619429298824738.2
best1bin,Zakharov,500,DEoptim,False,1.2943695526983188e+22,1.2427417829117943e+22,1.2443437494010766e+22,1.2463462075126797e+22,1.2423412912894738e+22,1.408685652180379e+23
best1bin,Zakharov,500,GA,False,6.343866956064009e+22,6.162310421145647e+22,6.190471580105603e+22,6.22567302880555e+22,6.155270131405658e+22,9.037359118438101e+22
best1bin,Zakharov,500,GenSA,False,1.538122607450211e+23,1.538122607450211e+23,1.538122607450211e+23,1.538122607450211e+23,1.538122607450211e+23,0.0
best1bin,Zakharov,500,PSO,False,1.2531567661324549e+22,1.1102144766911342e+22,1.121416537506352e+22,1.1354191135253742e+22,1.1074139614873299e+22,1.4128069308369655e+23
best1bin,Zakharov,500,SA,False,1.538122607450211e+23,1.538122607450211e+23,1.538122607450211e+23,1.538122607450211e+23,1.538122607450211e+23,0.0
best1bin,Zakharov,500,SMCO,False,1.2530257290868337e+23,1.2473827839807963e+23,1.247532710469612e+23,1.2477201185806315e+23,1.2473453023585923e+23,2.8509687836337724e+22
best1bin,Zakharov,500,SMCO_BR,False,7.947977905345289e+22,7.824134224964387e+22,7.82465512072801e+22,7.82530624043254e+22,7.824004001023481e+22,7.43324816915682e+22
best1bin,Zakharov,500,SMCO_BR_EVO,True,7.997779138805416e+22,7.87414086767061e+22,7.876912922610637e+22,7.880377991285672e+22,7.873447853935602e+22,7.383446935696693e+22
best1bin,Zakharov,500,SMCO_EVO,True,1.255249685333479e+23,1.2479817993534093e+23,1.2481315635525604e+23,1.2483187688014993e+23,1.2479443583036215e+23,2.8287292211673185e+22
best1bin,Zakharov,500,SMCO_R,False,1.0966824087560668e+23,1.0885889290815352e+23,1.0885891622909346e+23,1.0885894538026836e+23,1.0885888707791853e+23,4.414401986941442e+22
best1bin,Zakharov,500,SMCO_R_EVO,True,1.0992078040645922e+23,1.0896977580542918e+23,1.090365106204831e+23,1.0911992913930049e+23,1.089530921016657e+23,4.389148033856187e+22
current-to-best1bin,Ackley,100,ADAM,False,21.995917549968397,21.923628427994103,21.93169847365821,21.948894239312406,21.92161091657808,0.28829538983887204
current-to-best1bin,Ackley,100,BOBYQA,False,21.967177999030817,21.90041746349289,21.908998889523044,21.921573426759903,21.898272106985353,0.3170349407764519
current-to-best1bin,Ackley,100,DEoptim,False,21.698946113905727,21.672239450591604,21.67237816955007,21.673828211552394,21.672204770851987,0.5852668259015417
current-to-best1bin,Ackley,100,GA,False,21.747230058586418,21.71125178062293,21.71451537651155,21.716770509766263,21.710435881650778,0.536982881220851
current-to-best1bin,Ackley,100,GD,False,21.996070927635813,21.92485169413189,21.932125186108507,21.948894231668156,21.923033321137734,0.2881420121714555
current-to-best1bin,Ackley,100,GenSA,False,22.28421293980727,22.276343594733458,22.2764678757525,22.276650230247597,22.276312524478698,0.0
current-to-best1bin,Ackley,100,PSO,False,22.034127095732682,21.969267497433567,21.992256811346575,22.00533050812045,21.963520168955313,0.25008584407458656
current-to-best1bin,Ackley,100,SA,False,22.057599567521812,22.010179987031254,22.02313738484479,22.032018512378563,22.00694063757787,0.2266133722854562
current-to-best1bin,Ackley,100,SMCO,False,21.535213676492056,21.472377323007198,21.4764778799948,21.483041280971978,21.471352183760295,0.7489992633152127
current-to-best1bin,Ackley,100,SMCO_BR,False,22.034128689829082,22.012746647940183,22.01473803847449,22.01718778310696,22.012248800306605,0.2500842499781868
current-to-best1bin,Ackley,100,SMCO_BR_EVO,True,22.184464637246702,22.150289862483696,22.151652285185687,22.159028033543468,22.1499492568082,0.09974830256056677
current-to-best1bin,Ackley,100,SMCO_EVO,True,22.11409043355066,22.084565456269093,22.088911121226705,22.093877570284604,22.08347904002969,0.1701225062566074
current-to-best1bin,Ackley,100,SMCO_R,False,22.038464384055782,22.021382703374655,22.02363717543242,22.02790068512276,22.020819085360213,0.24574855575148646
current-to-best1bin,Ackley,100,SMCO_R_EVO,True,22.171520604488144,22.111233535001045,22.122700083004208,22.13742435433525,22.108366898000252,0.11269233531912448
current-to-best1bin,Ackley,100,SPSA,False,21.522155498683365,21.449714132136524,21.45976548550949,21.468606831756357,21.447201293793285,0.7620574411239041
current-to-best1bin,Ackley,100,SignGD,False,21.9938398998415,21.92224831292817,21.93032698141765,21.94756564093578,21.9202286458058,0.29037303996576824
current-to-best1bin,Ackley,100,optimLBFGS,False,21.99607926083114,21.924851949421413,21.932124996194727,21.94889353527142,21.923033687728086,0.2881336789761271
current-to-best1bin,Ackley,100,optimNM,False,21.56106255398637,21.475726329745005,21.475775004785017,21.49221799368123,21.475714160985,0.7231503858208974
current-to-best1bin,Ackley,1000,DEoptim,False,21.402380589659607,21.3886014517025,21.389963546103175,21.391666164104016,21.38826092810233,0.7588168147077283
current-to-best1bin,Ackley,1000,GA,False,21.469110045827815,21.455910346664727,21.456872852520814,21.458075984840924,21.455669720200703,0.6920873585395206
current-to-best1bin,Ackley,1000,GenSA,False,22.1311893631594,21.976294104790234,22.00826264595669,22.048223322414763,21.968301969498622,0.03000804120793532
current-to-best1bin,Ackley,1000,PSO,False,21.78589313424506,21.75655240012195,21.75898847273919,21.762033563510737,21.75594338196764,0.37530427012227463
current-to-best1bin,Ackley,1000,SA,False,21.962780464187713,21.94468922838109,21.945824258377346,21.947243045872668,21.944405470882025,0.19841694017962297
current-to-best1bin,Ackley,1000,SMCO,False,21.356747941768013,21.338198090016363,21.340654849875516,21.34372579969946,21.337583900051573,0.8044494625993224
current-to-best1bin,Ackley,1000,SMCO_BR,False,21.941297712620617,21.929859304712018,21.93052201676404,21.93135040682907,21.929693626699013,0.21989969174671842
current-to-best1bin,Ackley,1000,SMCO_BR_EVO,True,22.15998727312036,22.145468452689958,22.147053548757526,22.149034918841988,22.145072178673065,0.001210131246974555
current-to-best1bin,Ackley,1000,SMCO_EVO,True,22.0873450658542,22.077876906796895,22.079220735613916,22.080900521635193,22.07754094959264,0.07385233851313444
current-to-best1bin,Ackley,1000,SMCO_R,False,21.949291370787886,21.939387474718565,21.939999376758824,21.940764254309148,21.9392344992085,0.21190603357944937
current-to-best1bin,Ackley,1000,SMCO_R_EVO,True,22.161197404367336,22.151076065175964,22.151830651773118,22.152773885019563,22.150887418526676,0.0
current-to-best1bin,Ackley,200,ADAM,False,21.984948895509298,21.953607519550587,21.953658506014648,21.953722239094724,21.953594772934572,0.2648402803168608
current-to-best1bin,Ackley,200,BOBYQA,False,21.814960401591946,21.771668109744958,21.778339913258975,21.786679667651498,21.770000158866456,0.4348287742342123
