strategy,evo_algo,baseline,func,dim,n,evo_wins,baseline_wins,evo_win_rate,evo_mean,baseline_mean
sobol,SMCO_EVO,DEoptim,Zakharov,50,20,20,0,100.0,1542792371747627.8,1104786159318461.4
sobol,SMCO_EVO,DEoptim,Zakharov,500,5,5,0,100.0,1.252906110152591e+23,1.2943695526983188e+22
sobol,SMCO_EVO,GA,Ackley,100,15,15,0,100.0,21.95480524577609,21.747230058586418
sobol,SMCO_EVO,GA,Ackley,1000,5,5,0,100.0,21.897164392188305,21.469110045827815
sobol,SMCO_EVO,GA,Ackley,200,10,10,0,100.0,21.9247104071159,21.65704026433761
sobol,SMCO_EVO,GA,Ackley,2000,3,3,0,100.0,21.88740662555111,21.423978267424815
sobol,SMCO_EVO,GA,Ackley,3000,2,2,0,100.0,21.879182063349567,21.404660691573028
sobol,SMCO_EVO,GA,Ackley,4000,2,2,0,100.0,21.892276107563664,21.397228574401577
sobol,SMCO_EVO,GA,Ackley,50,20,20,0,100.0,21.977526628289418,21.873338174265168
sobol,SMCO_EVO,GA,Ackley,500,5,5,0,100.0,21.90080949475208,21.534768239986803
sobol,SMCO_EVO,GA,Ackley,5000,2,2,0,100.0,21.879627250224026,21.385606465715362
sobol,SMCO_EVO,GA,Griewank,100,15,15,0,100.0,8741.086568281999,7833.490229109933
sobol,SMCO_EVO,GA,Griewank,200,10,10,0,100.0,17224.01728074365,13845.086614735043
sobol,SMCO_EVO,GA,Griewank,50,20,20,0,100.0,4400.689981855542,4252.25924766195
sobol,SMCO_EVO,GA,Rastrigin,100,15,15,0,100.0,3261.542703735923,2944.8415643089775
sobol,SMCO_EVO,GA,Rastrigin,1000,5,5,0,100.0,29110.274251319264,21059.0835568463
sobol,SMCO_EVO,GA,Rastrigin,200,10,10,0,100.0,6337.623829577927,5213.827908513442
sobol,SMCO_EVO,GA,Rastrigin,2000,3,3,0,100.0,57882.646100563295,39985.96662560166
sobol,SMCO_EVO,GA,Rastrigin,3000,2,2,0,100.0,86027.19083698816,59470.21118374476
sobol,SMCO_EVO,GA,Rastrigin,4000,2,2,0,100.0,114305.59268591848,76768.81248488357
sobol,SMCO_EVO,GA,Rastrigin,50,20,17,3,85.0,1713.4903609439014,1677.5070480416975
sobol,SMCO_EVO,GA,Rastrigin,500,5,5,0,100.0,14779.988411030416,11268.411567350693
sobol,SMCO_EVO,GA,Rastrigin,5000,2,2,0,100.0,142433.69305262546,94743.88053801833
sobol,SMCO_EVO,GA,Rosenbrock,100,15,15,0,100.0,54642365.27886496,45144330.78568907
sobol,SMCO_EVO,GA,Rosenbrock,1000,5,5,0,100.0,463390623.2464468,228741053.82543468
sobol,SMCO_EVO,GA,Rosenbrock,200,10,10,0,100.0,103161790.56746575,77429598.63905175
sobol,SMCO_EVO,GA,Rosenbrock,2000,3,3,0,100.0,869118998.1604986,378960173.9105427
sobol,SMCO_EVO,GA,Rosenbrock,3000,2,2,0,100.0,1239270944.6241322,558462340.9012433
sobol,SMCO_EVO,GA,Rosenbrock,4000,2,2,0,100.0,1601691257.611319,681387818.6390367
sobol,SMCO_EVO,GA,Rosenbrock,50,20,18,2,90.0,28580814.58439665,26248513.511948694
sobol,SMCO_EVO,GA,Rosenbrock,500,5,5,0,100.0,243643057.98942876,148048142.29008248
sobol,SMCO_EVO,GA,Rosenbrock,5000,2,2,0,100.0,1954076967.4365642,863871393.4097354
sobol,SMCO_EVO,GA,Zakharov,100,15,15,0,100.0,3.726256176222943e+17,3.259341240180298e+17
sobol,SMCO_EVO,GA,Zakharov,200,10,10,0,100.0,8.907148913005378e+19,6.714015930255444e+19
sobol,SMCO_EVO,GA,Zakharov,50,20,19,1,95.0,1542792371747627.8,1512953031732195.8
sobol,SMCO_EVO,GA,Zakharov,500,5,5,0,100.0,1.252906110152591e+23,6.343866956064009e+22
sobol,SMCO_EVO,PSO,Ackley,100,15,0,15,0.0,21.95480524577609,22.034127095732682
sobol,SMCO_EVO,PSO,Ackley,1000,5,5,0,100.0,21.897164392188305,21.78589313424506
sobol,SMCO_EVO,PSO,Ackley,200,10,3,7,30.0,21.9247104071159,21.952550274180496
sobol,SMCO_EVO,PSO,Ackley,2000,3,3,0,100.0,21.88740662555111,21.77345900855943
sobol,SMCO_EVO,PSO,Ackley,3000,2,2,0,100.0,21.879182063349567,21.74146523673044
sobol,SMCO_EVO,PSO,Ackley,4000,2,2,0,100.0,21.892276107563664,21.711805007306616
sobol,SMCO_EVO,PSO,Ackley,50,20,1,19,5.0,21.977526628289418,22.083613893804547
sobol,SMCO_EVO,PSO,Ackley,500,5,5,0,100.0,21.90080949475208,21.873543919805268
sobol,SMCO_EVO,PSO,Ackley,5000,2,2,0,100.0,21.879627250224026,21.721434902688344
sobol,SMCO_EVO,PSO,Griewank,100,15,0,15,0.0,8741.086568281999,9001.0
sobol,SMCO_EVO,PSO,Griewank,200,10,0,10,0.0,17224.01728074365,18001.0
sobol,SMCO_EVO,PSO,Griewank,50,20,0,20,0.0,4400.689981855542,4501.0
sobol,SMCO_EVO,PSO,Rastrigin,100,15,15,0,100.0,3261.542703735923,2980.090458833662
sobol,SMCO_EVO,PSO,Rastrigin,1000,5,2,3,40.0,29110.274251319264,29165.330598182743
sobol,SMCO_EVO,PSO,Rastrigin,200,10,10,0,100.0,6337.623829577927,5904.816257447588
sobol,SMCO_EVO,PSO,Rastrigin,2000,3,1,2,33.33333333333333,57882.646100563295,58152.53797892792
sobol,SMCO_EVO,PSO,Rastrigin,3000,2,0,2,0.0,86027.19083698816,87035.34159179099
sobol,SMCO_EVO,PSO,Rastrigin,4000,2,0,2,0.0,114305.59268591848,115988.19110691891
sobol,SMCO_EVO,PSO,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1513.664287450808
sobol,SMCO_EVO,PSO,Rastrigin,500,5,5,0,100.0,14779.988411030416,14588.071204041513
sobol,SMCO_EVO,PSO,Rastrigin,5000,2,0,2,0.0,142433.69305262546,144957.97011654064
sobol,SMCO_EVO,PSO,Rosenbrock,100,15,2,13,13.333333333333334,54642365.27886496,58428327.0
sobol,SMCO_EVO,PSO,Rosenbrock,1000,5,0,5,0.0,463390623.2464468,532788129.0
sobol,SMCO_EVO,PSO,Rosenbrock,200,10,0,10,0.0,103161790.56746575,114019960.5
sobol,SMCO_EVO,PSO,Rosenbrock,2000,3,0,3,0.0,869118998.1604986,1038838524.0
sobol,SMCO_EVO,PSO,Rosenbrock,3000,2,0,2,0.0,1239270944.6241322,1567742184.0
sobol,SMCO_EVO,PSO,Rosenbrock,4000,2,0,2,0.0,1601691257.611319,2080429884.0
sobol,SMCO_EVO,PSO,Rosenbrock,50,20,3,17,15.0,28580814.58439665,30841751.25
sobol,SMCO_EVO,PSO,Rosenbrock,500,5,0,5,0.0,243643057.98942876,275462037.0
sobol,SMCO_EVO,PSO,Rosenbrock,5000,2,0,2,0.0,1954076967.4365642,2607259441.5
sobol,SMCO_EVO,PSO,Zakharov,100,15,15,0,100.0,3.726256176222943e+17,1.3786539842246278e+17
sobol,SMCO_EVO,PSO,Zakharov,200,10,10,0,100.0,8.907148913005378e+19,1.881315786450292e+19
sobol,SMCO_EVO,PSO,Zakharov,50,20,20,0,100.0,1542792371747627.8,853915058111519.9
sobol,SMCO_EVO,PSO,Zakharov,500,5,5,0,100.0,1.252906110152591e+23,1.2531567661324549e+22
sobol,SMCO_EVO,GD,Ackley,100,15,3,12,20.0,21.95480524577609,21.996070927635813
sobol,SMCO_EVO,GD,Ackley,200,10,0,10,0.0,21.9247104071159,21.98502133493387
sobol,SMCO_EVO,GD,Ackley,50,20,5,15,25.0,21.977526628289418,22.016107988046617
sobol,SMCO_EVO,GD,Griewank,100,15,15,0,100.0,8741.086568281999,4318.531612684141
sobol,SMCO_EVO,GD,Griewank,200,10,10,0,100.0,17224.01728074365,8478.375474099297
sobol,SMCO_EVO,GD,Griewank,50,20,20,0,100.0,4400.689981855542,2250.8181772810317
sobol,SMCO_EVO,GD,Rastrigin,100,15,15,0,100.0,3261.542703735923,2902.6926104235413
sobol,SMCO_EVO,GD,Rastrigin,200,10,10,0,100.0,6337.623829577927,5797.965839814179
sobol,SMCO_EVO,GD,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1457.8813857491364
sobol,SMCO_EVO,GD,Rosenbrock,100,15,1,14,6.666666666666667,54642365.27886496,57996234.0
sobol,SMCO_EVO,GD,Rosenbrock,200,10,0,10,0.0,103161790.56746575,113610348.0
sobol,SMCO_EVO,GD,Rosenbrock,50,20,0,20,0.0,28580814.58439665,29870788.5
sobol,SMCO_EVO,GD,Zakharov,100,15,0,15,0.0,3.726256176222943e+17,4.064859420438224e+17
sobol,SMCO_EVO,GD,Zakharov,200,10,0,10,0.0,8.907148913005378e+19,1.020150500726003e+20
sobol,SMCO_EVO,GD,Zakharov,50,20,0,20,0.0,1542792371747627.8,1651660441036249.5
sobol,SMCO_EVO,SignGD,Ackley,100,15,3,12,20.0,21.95480524577609,21.9938398998415
sobol,SMCO_EVO,SignGD,Ackley,200,10,0,10,0.0,21.9247104071159,21.98372281301656
sobol,SMCO_EVO,SignGD,Ackley,50,20,6,14,30.0,21.977526628289418,22.01465884255967
sobol,SMCO_EVO,SignGD,Griewank,100,15,15,0,100.0,8741.086568281999,3641.5841157428863
sobol,SMCO_EVO,SignGD,Griewank,200,10,10,0,100.0,17224.01728074365,7180.128094227461
sobol,SMCO_EVO,SignGD,Griewank,50,20,20,0,100.0,4400.689981855542,1903.0286013502305
sobol,SMCO_EVO,SignGD,Rastrigin,100,15,15,0,100.0,3261.542703735923,2949.962384618055
sobol,SMCO_EVO,SignGD,Rastrigin,200,10,10,0,100.0,6337.623829577927,5835.869471709941
sobol,SMCO_EVO,SignGD,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1495.1169950216295
sobol,SMCO_EVO,SignGD,Rosenbrock,100,15,11,4,73.33333333333333,54642365.27886496,53284748.33492387
sobol,SMCO_EVO,SignGD,Rosenbrock,200,10,5,5,50.0,103161790.56746575,102750654.84401383
sobol,SMCO_EVO,SignGD,Rosenbrock,50,20,16,4,80.0,28580814.58439665,27047836.990695994
sobol,SMCO_EVO,SignGD,Zakharov,100,15,0,15,0.0,3.726256176222943e+17,4.064859420438224e+17
sobol,SMCO_EVO,SignGD,Zakharov,200,10,0,10,0.0,8.907148913005378e+19,1.020150500726003e+20
sobol,SMCO_EVO,SignGD,Zakharov,50,20,0,20,0.0,1542792371747627.8,1651660441036249.5
sobol,SMCO_EVO,ADAM,Ackley,100,15,3,12,20.0,21.95480524577609,21.995917549968397
sobol,SMCO_EVO,ADAM,Ackley,200,10,0,10,0.0,21.9247104071159,21.984948895509298
sobol,SMCO_EVO,ADAM,Ackley,50,20,6,14,30.0,21.977526628289418,22.016121221635128
sobol,SMCO_EVO,ADAM,Griewank,100,15,15,0,100.0,8741.086568281999,3464.147045545212
sobol,SMCO_EVO,ADAM,Griewank,200,10,10,0,100.0,17224.01728074365,6823.042271976459
sobol,SMCO_EVO,ADAM,Griewank,50,20,20,0,100.0,4400.689981855542,1812.4027648920778
sobol,SMCO_EVO,ADAM,Rastrigin,100,15,15,0,100.0,3261.542703735923,2957.4168410296193
sobol,SMCO_EVO,ADAM,Rastrigin,200,10,10,0,100.0,6337.623829577927,5857.175238431582
sobol,SMCO_EVO,ADAM,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1497.59990183252
sobol,SMCO_EVO,ADAM,Rosenbrock,100,15,15,0,100.0,54642365.27886496,45450527.51475112
sobol,SMCO_EVO,ADAM,Rosenbrock,200,10,10,0,100.0,103161790.56746575,88888122.33250095
sobol,SMCO_EVO,ADAM,Rosenbrock,50,20,20,0,100.0,28580814.58439665,23710820.008628882
sobol,SMCO_EVO,ADAM,Zakharov,100,15,15,0,100.0,3.726256176222943e+17,8.880945320640266e+16
sobol,SMCO_EVO,ADAM,Zakharov,200,10,10,0,100.0,8.907148913005378e+19,2.076356603334561e+19
sobol,SMCO_EVO,ADAM,Zakharov,50,20,20,0,100.0,1542792371747627.8,398995567428997.3
sobol,SMCO_EVO,SPSA,Ackley,100,15,15,0,100.0,21.95480524577609,21.522155498683365
sobol,SMCO_EVO,SPSA,Ackley,200,10,10,0,100.0,21.9247104071159,21.45946628326309
sobol,SMCO_EVO,SPSA,Ackley,50,20,20,0,100.0,21.977526628289418,21.673553842872963
sobol,SMCO_EVO,SPSA,Griewank,100,15,15,0,100.0,8741.086568281999,3418.8544324324453
sobol,SMCO_EVO,SPSA,Griewank,200,10,10,0,100.0,17224.01728074365,6734.352114533676
sobol,SMCO_EVO,SPSA,Griewank,50,20,20,0,100.0,4400.689981855542,1789.1798974678936
sobol,SMCO_EVO,SPSA,Rastrigin,100,15,11,4,73.33333333333333,3261.542703735923,3171.268158473069
sobol,SMCO_EVO,SPSA,Rastrigin,200,10,0,10,0.0,6337.623829577927,6811.7821526910075
sobol,SMCO_EVO,SPSA,Rastrigin,50,20,19,1,95.0,1713.4903609439014,1508.8629762996293
sobol,SMCO_EVO,SPSA,Rosenbrock,100,15,0,15,0.0,54642365.27886496,62819103.0
sobol,SMCO_EVO,SPSA,Rosenbrock,200,10,0,10,0.0,103161790.56746575,120061597.5
sobol,SMCO_EVO,SPSA,Rosenbrock,50,20,0,20,0.0,28580814.58439665,33023281.5
sobol,SMCO_EVO,SPSA,Zakharov,100,15,15,0,100.0,3.726256176222943e+17,4.0491194738154456e+16
sobol,SMCO_EVO,SPSA,Zakharov,200,10,10,0,100.0,8.907148913005378e+19,5.61846952147701e+18
sobol,SMCO_EVO,SPSA,Zakharov,50,20,20,0,100.0,1542792371747627.8,371549039166977.9
sobol,SMCO_EVO,optimLBFGS,Ackley,100,15,3,12,20.0,21.95480524577609,21.99607926083114
sobol,SMCO_EVO,optimLBFGS,Ackley,200,10,0,10,0.0,21.9247104071159,21.985023213836577
sobol,SMCO_EVO,optimLBFGS,Ackley,50,20,6,14,30.0,21.977526628289418,22.015419090037362
sobol,SMCO_EVO,optimLBFGS,Griewank,100,15,15,0,100.0,8741.086568281999,6051.517985300458
sobol,SMCO_EVO,optimLBFGS,Griewank,200,10,10,0,100.0,17224.01728074365,8309.999512656617
sobol,SMCO_EVO,optimLBFGS,Griewank,50,20,0,20,0.0,4400.689981855542,4501.0
sobol,SMCO_EVO,optimLBFGS,Rastrigin,100,15,15,0,100.0,3261.542703735923,2896.345516551151
sobol,SMCO_EVO,optimLBFGS,Rastrigin,200,10,10,0,100.0,6337.623829577927,5798.86926139219
sobol,SMCO_EVO,optimLBFGS,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1451.9611968788504
sobol,SMCO_EVO,optimLBFGS,Rosenbrock,100,15,1,14,6.666666666666667,54642365.27886496,58029237.0
sobol,SMCO_EVO,optimLBFGS,Rosenbrock,200,10,0,10,0.0,103161790.56746575,113682352.5
sobol,SMCO_EVO,optimLBFGS,Rosenbrock,50,20,0,20,0.0,28580814.58439665,29931543.0
sobol,SMCO_EVO,optimLBFGS,Zakharov,100,15,0,15,0.0,3.726256176222943e+17,4.064859420438224e+17
sobol,SMCO_EVO,optimLBFGS,Zakharov,200,10,0,10,0.0,8.907148913005378e+19,1.020150500726003e+20
sobol,SMCO_EVO,optimLBFGS,Zakharov,50,20,0,20,0.0,1542792371747627.8,1651660441036249.5
sobol,SMCO_EVO,BOBYQA,Ackley,100,15,7,8,46.666666666666664,21.95480524577609,21.967177999030817
sobol,SMCO_EVO,BOBYQA,Ackley,200,10,10,0,100.0,21.9247104071159,21.814960401591946
sobol,SMCO_EVO,BOBYQA,Ackley,50,20,7,13,35.0,21.977526628289418,22.01231105787293
sobol,SMCO_EVO,BOBYQA,Griewank,100,15,0,15,0.0,8741.086568281999,9001.000000000051
sobol,SMCO_EVO,BOBYQA,Griewank,200,10,0,10,0.0,17224.01728074365,18001.000000000222
sobol,SMCO_EVO,BOBYQA,Griewank,50,20,0,20,0.0,4400.689981855542,4501.000000000015
sobol,SMCO_EVO,BOBYQA,Rastrigin,100,15,15,0,100.0,3261.542703735923,2883.366582842886
sobol,SMCO_EVO,BOBYQA,Rastrigin,200,10,10,0,100.0,6337.623829577927,5187.145941576514
sobol,SMCO_EVO,BOBYQA,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1488.173470640659
sobol,SMCO_EVO,BOBYQA,Rosenbrock,100,15,3,12,20.0,54642365.27886496,56224390.06931541
sobol,SMCO_EVO,BOBYQA,Rosenbrock,200,10,10,0,100.0,103161790.56746575,92167514.63310555
sobol,SMCO_EVO,BOBYQA,Rosenbrock,50,20,1,19,5.0,28580814.58439665,30632859.930696595
sobol,SMCO_EVO,BOBYQA,Zakharov,100,15,4,11,26.666666666666668,3.726256176222943e+17,3.7367845082410195e+17
sobol,SMCO_EVO,BOBYQA,Zakharov,200,10,6,4,60.0,8.907148913005378e+19,8.530510366187115e+19
sobol,SMCO_EVO,BOBYQA,Zakharov,50,20,7,13,35.0,1542792371747627.8,1150165582894668.5
sobol,SMCO_EVO,optimNM,Ackley,100,15,15,0,100.0,21.95480524577609,21.56106255398637
sobol,SMCO_EVO,optimNM,Ackley,200,10,10,0,100.0,21.9247104071159,21.44036847462342
sobol,SMCO_EVO,optimNM,Ackley,50,20,20,0,100.0,21.977526628289418,21.83530948980501
sobol,SMCO_EVO,optimNM,Griewank,100,15,15,0,100.0,8741.086568281999,3455.17997108155
sobol,SMCO_EVO,optimNM,Griewank,200,10,10,0,100.0,17224.01728074365,6748.127292238173
sobol,SMCO_EVO,optimNM,Griewank,50,20,20,0,100.0,4400.689981855542,1893.4620049564303
sobol,SMCO_EVO,optimNM,Rastrigin,100,15,15,0,100.0,3261.542703735923,2115.5027764413167
sobol,SMCO_EVO,optimNM,Rastrigin,200,10,10,0,100.0,6337.623829577927,4057.7705127035515
sobol,SMCO_EVO,optimNM,Rastrigin,50,20,20,0,100.0,1713.4903609439014,1237.6187289093946
sobol,SMCO_EVO,optimNM,Rosenbrock,100,15,15,0,100.0,54642365.27886496,16771626.491926236
sobol,SMCO_EVO,optimNM,Rosenbrock,200,10,10,0,100.0,103161790.56746575,31865156.694394954
sobol,SMCO_EVO,optimNM,Rosenbrock,50,20,20,0,100.0,28580814.58439665,10613361.000867847
sobol,SMCO_EVO,optimNM,Zakharov,100,15,15,0,100.0,3.726256176222943e+17,5127426016704594.0
sobol,SMCO_EVO,optimNM,Zakharov,200,10,10,0,100.0,8.907148913005378e+19,8.155673609713709e+17
sobol,SMCO_EVO,optimNM,Zakharov,50,20,20,0,100.0,1542792371747627.8,32231142211511.2
sobol,SMCO_R_EVO,GenSA,Ackley,100,15,0,15,0.0,22.044535445492144,22.28421293980727
sobol,SMCO_R_EVO,GenSA,Ackley,1000,5,0,5,0.0,21.961762933088586,22.1311893631594
sobol,SMCO_R_EVO,GenSA,Ackley,200,10,0,10,0.0,21.985677462094753,22.24978917582616
sobol,SMCO_R_EVO,GenSA,Ackley,2000,3,3,0,100.0,21.94555813762914,21.940011709686967
sobol,SMCO_R_EVO,GenSA,Ackley,3000,2,2,0,100.0,21.93947284370111,21.905400336903423
sobol,SMCO_R_EVO,GenSA,Ackley,4000,2,2,0,100.0,21.920824851229398,21.864770869740198
sobol,SMCO_R_EVO,GenSA,Ackley,50,20,0,20,0.0,22.07529871479207,22.29973316565109
sobol,SMCO_R_EVO,GenSA,Ackley,500,5,0,5,0.0,21.94876387186661,22.164634579124705
sobol,SMCO_R_EVO,GenSA,Ackley,5000,2,2,0,100.0,21.917239177362987,21.73148729514309
sobol,SMCO_R_EVO,GenSA,Griewank,100,15,0,15,0.0,8568.882783038609,9001.0
sobol,SMCO_R_EVO,GenSA,Griewank,200,10,0,10,0.0,16725.696456805388,18001.0
sobol,SMCO_R_EVO,GenSA,Griewank,50,20,0,20,0.0,4331.926942177353,4501.0
sobol,SMCO_R_EVO,GenSA,Rastrigin,100,15,0,15,0.0,3269.6094024771437,4035.329019382616
sobol,SMCO_R_EVO,GenSA,Rastrigin,1000,5,0,5,0.0,29137.99021096876,40353.29019371744
sobol,SMCO_R_EVO,GenSA,Rastrigin,200,10,0,10,0.0,6344.189812264756,8070.658038767295
sobol,SMCO_R_EVO,GenSA,Rastrigin,2000,3,0,3,0.0,57943.79006554603,80706.5803872955
sobol,SMCO_R_EVO,GenSA,Rastrigin,3000,2,0,2,0.0,86092.23625254838,121059.87040453288
sobol,SMCO_R_EVO,GenSA,Rastrigin,4000,2,0,2,0.0,114382.16282779281,161412.67179774528
sobol,SMCO_R_EVO,GenSA,Rastrigin,50,20,0,20,0.0,1712.199669926243,2017.6645096911586
sobol,SMCO_R_EVO,GenSA,Rastrigin,500,5,0,5,0.0,14794.522483959812,20176.64509689113
sobol,SMCO_R_EVO,GenSA,Rastrigin,5000,2,0,2,0.0,142537.52309274464,201766.21261094167
sobol,SMCO_R_EVO,GenSA,Rosenbrock,100,15,0,15,0.0,52599687.935977176,80490519.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,1000,5,0,5,0.0,422669231.59769547,809563419.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,200,10,0,10,0.0,98056452.77600032,161498619.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,2000,3,0,3,0.0,776076535.7725593,1619644419.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,3000,2,0,2,0.0,1094196173.155689,2429725419.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,4000,2,0,2,0.0,1399514464.6951823,3239806419.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,50,20,0,20,0.0,27724937.108590335,39986469.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,500,5,0,5,0.0,226988996.31012806,404522919.0
sobol,SMCO_R_EVO,GenSA,Rosenbrock,5000,2,0,2,0.0,1699732400.7509954,4049887419.0
sobol,SMCO_R_EVO,GenSA,Zakharov,100,15,0,15,0.0,3.5052787329684006e+17,4.064859420438224e+17
sobol,SMCO_R_EVO,GenSA,Zakharov,200,10,0,10,0.0,8.123722670750595e+19,1.020150500726003e+20
sobol,SMCO_R_EVO,GenSA,Zakharov,50,20,0,20,0.0,1472665333633579.2,1651660441036249.5
sobol,SMCO_R_EVO,GenSA,Zakharov,500,5,0,5,0.0,1.0970032264928559e+23,1.538122607450211e+23
sobol,SMCO_R_EVO,SA,Ackley,100,15,7,8,46.666666666666664,22.044535445492144,22.057599567521812
sobol,SMCO_R_EVO,SA,Ackley,1000,5,2,3,40.0,21.961762933088586,21.962780464187713
sobol,SMCO_R_EVO,SA,Ackley,200,10,0,10,0.0,21.985677462094753,22.046525361820606
sobol,SMCO_R_EVO,SA,Ackley,2000,3,3,0,100.0,21.94555813762914,21.892474502729865
sobol,SMCO_R_EVO,SA,Ackley,3000,2,2,0,100.0,21.93947284370111,21.864929046117897
sobol,SMCO_R_EVO,SA,Ackley,4000,2,2,0,100.0,21.920824851229398,21.842683492138292
sobol,SMCO_R_EVO,SA,Ackley,50,20,10,10,50.0,22.07529871479207,22.06548526711626
sobol,SMCO_R_EVO,SA,Ackley,500,5,0,5,0.0,21.94876387186661,22.03743132546698
sobol,SMCO_R_EVO,SA,Ackley,5000,2,2,0,100.0,21.917239177362987,21.665474326389205
sobol,SMCO_R_EVO,SA,Griewank,100,15,0,15,0.0,8568.882783038609,9001.0
sobol,SMCO_R_EVO,SA,Griewank,200,10,0,10,0.0,16725.696456805388,18001.0
sobol,SMCO_R_EVO,SA,Griewank,50,20,0,20,0.0,4331.926942177353,4501.0
sobol,SMCO_R_EVO,SA,Rastrigin,100,15,0,15,0.0,3269.6094024771437,4034.390922782761
sobol,SMCO_R_EVO,SA,Rastrigin,1000,5,0,5,0.0,29137.99021096876,40353.2901937765
sobol,SMCO_R_EVO,SA,Rastrigin,200,10,0,10,0.0,6344.189812264756,8070.658038767479
sobol,SMCO_R_EVO,SA,Rastrigin,2000,3,2,1,66.66666666666666,57943.79006554603,57849.4274515718
sobol,SMCO_R_EVO,SA,Rastrigin,3000,2,0,2,0.0,86092.23625254838,86781.56655992431
sobol,SMCO_R_EVO,SA,Rastrigin,4000,2,0,2,0.0,114382.16282779281,115692.09726627979
sobol,SMCO_R_EVO,SA,Rastrigin,50,20,0,20,0.0,1712.199669926243,2016.6594088317986
sobol,SMCO_R_EVO,SA,Rastrigin,500,5,0,5,0.0,14794.522483959812,20176.645096911565
sobol,SMCO_R_EVO,SA,Rastrigin,5000,2,0,2,0.0,142537.52309274464,144455.59698672255
sobol,SMCO_R_EVO,SA,Rosenbrock,100,15,7,8,46.666666666666664,52599687.935977176,52882416.0
sobol,SMCO_R_EVO,SA,Rosenbrock,1000,5,0,5,0.0,422669231.59769547,542589309.0
sobol,SMCO_R_EVO,SA,Rosenbrock,200,10,0,10,0.0,98056452.77600032,108594778.5
sobol,SMCO_R_EVO,SA,Rosenbrock,2000,3,0,3,0.0,776076535.7725593,1082940579.0
sobol,SMCO_R_EVO,SA,Rosenbrock,3000,2,0,2,0.0,1094196173.155689,1590726046.5
sobol,SMCO_R_EVO,SA,Rosenbrock,4000,2,0,2,0.0,1399514464.6951823,2174326321.5
sobol,SMCO_R_EVO,SA,Rosenbrock,50,20,11,9,55.00000000000001,27724937.108590335,27331490.25
sobol,SMCO_R_EVO,SA,Rosenbrock,500,5,0,5,0.0,226988996.31012806,269683542.0
sobol,SMCO_R_EVO,SA,Rosenbrock,5000,2,0,2,0.0,1699732400.7509954,2720911801.5
sobol,SMCO_R_EVO,SA,Zakharov,100,15,0,15,0.0,3.5052787329684006e+17,4.064859420438224e+17
sobol,SMCO_R_EVO,SA,Zakharov,200,10,0,10,0.0,8.123722670750595e+19,1.020150500726003e+20
sobol,SMCO_R_EVO,SA,Zakharov,50,20,0,20,0.0,1472665333633579.2,1651660441036249.5
sobol,SMCO_R_EVO,SA,Zakharov,500,5,0,5,0.0,1.0970032264928559e+23,1.538122607450211e+23
sobol,SMCO_R_EVO,DEoptim,Ackley,100,15,15,0,100.0,22.044535445492144,21.698946113905727
sobol,SMCO_R_EVO,DEoptim,Ackley,1000,5,5,0,100.0,21.961762933088586,21.402380589659607
sobol,SMCO_R_EVO,DEoptim,Ackley,200,10,10,0,100.0,21.985677462094753,21.58458150439275
sobol,SMCO_R_EVO,DEoptim,Ackley,2000,3,3,0,100.0,21.94555813762914,21.363056928357512
sobol,SMCO_R_EVO,DEoptim,Ackley,3000,2,2,0,100.0,21.93947284370111,21.34290122913012
sobol,SMCO_R_EVO,DEoptim,Ackley,4000,2,2,0,100.0,21.920824851229398,21.34122138647738
sobol,SMCO_R_EVO,DEoptim,Ackley,50,20,20,0,100.0,22.07529871479207,21.830100224256995
sobol,SMCO_R_EVO,DEoptim,Ackley,500,5,5,0,100.0,21.94876387186661,21.47007228392053
sobol,SMCO_R_EVO,DEoptim,Ackley,5000,2,2,0,100.0,21.917239177362987,21.328332378863344
sobol,SMCO_R_EVO,DEoptim,Griewank,100,15,15,0,100.0,8568.882783038609,4549.277577784492
sobol,SMCO_R_EVO,DEoptim,Griewank,200,10,10,0,100.0,16725.696456805388,7992.158239639424
sobol,SMCO_R_EVO,DEoptim,Griewank,50,20,20,0,100.0,4331.926942177353,2632.1532453328723
sobol,SMCO_R_EVO,DEoptim,Rastrigin,100,15,15,0,100.0,3269.6094024771437,2384.787204249496
sobol,SMCO_R_EVO,DEoptim,Rastrigin,1000,5,5,0,100.0,29137.99021096876,19911.698094201394
sobol,SMCO_R_EVO,DEoptim,Rastrigin,200,10,10,0,100.0,6344.189812264756,4431.440527515091
sobol,SMCO_R_EVO,DEoptim,Rastrigin,2000,3,3,0,100.0,57943.79006554603,39049.42474348234
sobol,SMCO_R_EVO,DEoptim,Rastrigin,3000,2,2,0,100.0,86092.23625254838,57968.501820506805
