strategy,func,dim,algo,rank,mean_fopt,total_methods
rand1bin,Rastrigin,500,GenSA,2,20176.64509689113,11
rand1bin,Rastrigin,500,SMCO_R_EVO,3,14794.55983702558,11
rand1bin,Rastrigin,500,SMCO_R,4,14794.53924205436,11
rand1bin,Rastrigin,500,SMCO_BR,5,14784.424196097865,11
rand1bin,Rastrigin,500,SMCO_BR_EVO,6,14784.195515481697,11
rand1bin,Rastrigin,500,SMCO,7,14779.85184274863,11
rand1bin,Rastrigin,500,SMCO_EVO,8,14779.580012106695,11
rand1bin,Rastrigin,500,PSO,9,14588.071204041513,11
rand1bin,Rastrigin,500,GA,10,11268.411567350693,11
rand1bin,Rastrigin,500,DEoptim,11,10307.579740862078,11
rand1bin,Rastrigin,5000,GenSA,1,201766.21261094167,11
rand1bin,Rastrigin,5000,PSO,2,144957.97011654064,11
rand1bin,Rastrigin,5000,SA,3,144455.59698672255,11
rand1bin,Rastrigin,5000,SMCO_R_EVO,4,142539.93391220184,11
rand1bin,Rastrigin,5000,SMCO_R,5,142512.25069086358,11
rand1bin,Rastrigin,5000,SMCO_BR,6,142460.14573842997,11
rand1bin,Rastrigin,5000,SMCO_BR_EVO,7,142458.56569411245,11
rand1bin,Rastrigin,5000,SMCO,8,142458.32504618834,11
rand1bin,Rastrigin,5000,SMCO_EVO,9,142431.5465032895,11
rand1bin,Rastrigin,5000,DEoptim,10,95772.36984367606,11
rand1bin,Rastrigin,5000,GA,11,94743.88053801833,11
rand1bin,Rosenbrock,100,GenSA,1,80490519.0,18
rand1bin,Rosenbrock,100,SPSA,2,62819103.0,18
rand1bin,Rosenbrock,100,PSO,3,58428327.0,18
rand1bin,Rosenbrock,100,optimLBFGS,4,58029237.0,18
rand1bin,Rosenbrock,100,GD,5,57996234.0,18
rand1bin,Rosenbrock,100,BOBYQA,6,56224390.06931541,18
rand1bin,Rosenbrock,100,SMCO_EVO,7,54636047.60828162,18
rand1bin,Rosenbrock,100,SMCO,8,54630111.708190724,18
rand1bin,Rosenbrock,100,SignGD,9,53284748.33492387,18
rand1bin,Rosenbrock,100,SA,10,52882416.0,18
rand1bin,Rosenbrock,100,SMCO_R_EVO,11,52699529.12167532,18
rand1bin,Rosenbrock,100,SMCO_R,12,52616803.95826252,18
rand1bin,Rosenbrock,100,SMCO_BR_EVO,13,48148821.414262325,18
rand1bin,Rosenbrock,100,SMCO_BR,14,47986687.78786815,18
rand1bin,Rosenbrock,100,ADAM,15,45450527.51475112,18
rand1bin,Rosenbrock,100,GA,16,45144330.78568907,18
rand1bin,Rosenbrock,100,DEoptim,17,28044571.62015562,18
rand1bin,Rosenbrock,100,optimNM,18,16771626.491926236,18
rand1bin,Rosenbrock,1000,GenSA,1,809563419.0,11
rand1bin,Rosenbrock,1000,SA,2,542589309.0,11
rand1bin,Rosenbrock,1000,PSO,3,532788129.0,11
rand1bin,Rosenbrock,1000,SMCO_EVO,4,463431517.42857647,11
rand1bin,Rosenbrock,1000,SMCO,5,463389064.8849098,11
rand1bin,Rosenbrock,1000,SMCO_R,6,422712947.97426564,11
rand1bin,Rosenbrock,1000,SMCO_R_EVO,7,422691334.4917344,11
rand1bin,Rosenbrock,1000,SMCO_BR_EVO,8,367745225.4843526,11
rand1bin,Rosenbrock,1000,SMCO_BR,9,348193067.76848793,11
rand1bin,Rosenbrock,1000,GA,10,228741053.82543468,11
rand1bin,Rosenbrock,1000,DEoptim,11,160936607.22145408,11
rand1bin,Rosenbrock,200,GenSA,1,161498619.0,18
rand1bin,Rosenbrock,200,SPSA,2,120061597.5,18
rand1bin,Rosenbrock,200,PSO,3,114019960.5,18
rand1bin,Rosenbrock,200,optimLBFGS,4,113682352.5,18
rand1bin,Rosenbrock,200,GD,5,113610348.0,18
rand1bin,Rosenbrock,200,SA,6,108594778.5,18
rand1bin,Rosenbrock,200,SMCO_EVO,7,103132153.02411373,18
rand1bin,Rosenbrock,200,SMCO,8,103124528.56873001,18
rand1bin,Rosenbrock,200,SignGD,9,102750654.84401383,18
rand1bin,Rosenbrock,200,SMCO_R,10,98101461.91474606,18
rand1bin,Rosenbrock,200,SMCO_R_EVO,11,98068775.4764937,18
rand1bin,Rosenbrock,200,BOBYQA,12,92167514.63310555,18
rand1bin,Rosenbrock,200,ADAM,13,88888122.33250095,18
rand1bin,Rosenbrock,200,SMCO_BR_EVO,14,87656387.0616571,18
rand1bin,Rosenbrock,200,SMCO_BR,15,87336134.89183861,18
rand1bin,Rosenbrock,200,GA,16,77429598.63905175,18
rand1bin,Rosenbrock,200,DEoptim,17,45125424.91177361,18
rand1bin,Rosenbrock,200,optimNM,18,31865156.694394954,18
rand1bin,Rosenbrock,2000,GenSA,1,1619644419.0,11
rand1bin,Rosenbrock,2000,SA,2,1082940579.0,11
rand1bin,Rosenbrock,2000,PSO,3,1038838524.0,11
rand1bin,Rosenbrock,2000,SMCO,4,869247612.9724323,11
rand1bin,Rosenbrock,2000,SMCO_EVO,5,869043776.6301566,11
rand1bin,Rosenbrock,2000,SMCO_R_EVO,6,781450086.1351376,11
rand1bin,Rosenbrock,2000,SMCO_R,7,775822748.1332974,11
rand1bin,Rosenbrock,2000,SMCO_BR_EVO,8,681642200.328956,11
rand1bin,Rosenbrock,2000,SMCO_BR,9,618155929.2741712,11
rand1bin,Rosenbrock,2000,GA,10,378960173.9105427,11
rand1bin,Rosenbrock,2000,DEoptim,11,298880966.55981404,11
rand1bin,Rosenbrock,3000,GenSA,1,2429725419.0,11
rand1bin,Rosenbrock,3000,SA,2,1590726046.5,11
rand1bin,Rosenbrock,3000,PSO,3,1567742184.0,11
rand1bin,Rosenbrock,3000,SMCO,4,1239722873.845387,11
rand1bin,Rosenbrock,3000,SMCO_EVO,5,1239484708.4143791,11
rand1bin,Rosenbrock,3000,SMCO_R_EVO,6,1096805777.1641424,11
rand1bin,Rosenbrock,3000,SMCO_R,7,1094303115.940483,11
rand1bin,Rosenbrock,3000,SMCO_BR_EVO,8,984001031.0391653,11
rand1bin,Rosenbrock,3000,SMCO_BR,9,859724697.6735848,11
rand1bin,Rosenbrock,3000,GA,10,558462340.9012433,11
rand1bin,Rosenbrock,3000,DEoptim,11,435025937.7010499,11
rand1bin,Rosenbrock,4000,GenSA,1,3239806419.0,11
rand1bin,Rosenbrock,4000,SA,2,2174326321.5,11
rand1bin,Rosenbrock,4000,PSO,3,2080429884.0,11
rand1bin,Rosenbrock,4000,SMCO_EVO,4,1601772804.8045106,11
rand1bin,Rosenbrock,4000,SMCO,5,1601610810.9908462,11
rand1bin,Rosenbrock,4000,SMCO_R_EVO,6,1458666064.155912,11
rand1bin,Rosenbrock,4000,SMCO_R,7,1399385030.0219135,11
rand1bin,Rosenbrock,4000,SMCO_BR_EVO,8,1284332464.5678978,11
rand1bin,Rosenbrock,4000,SMCO_BR,9,1091605069.4387069,11
rand1bin,Rosenbrock,4000,GA,10,681387818.6390367,11
rand1bin,Rosenbrock,4000,DEoptim,11,570759716.329524,11
rand1bin,Rosenbrock,50,GenSA,1,39986469.0,18
rand1bin,Rosenbrock,50,SPSA,2,33023281.5,18
rand1bin,Rosenbrock,50,PSO,3,30841751.25,18
rand1bin,Rosenbrock,50,BOBYQA,4,30632859.930696595,18
rand1bin,Rosenbrock,50,optimLBFGS,5,29931543.0,18
rand1bin,Rosenbrock,50,GD,6,29870788.5,18
rand1bin,Rosenbrock,50,SMCO_EVO,7,28834998.964027815,18
rand1bin,Rosenbrock,50,SMCO,8,28590556.089247294,18
rand1bin,Rosenbrock,50,SMCO_R_EVO,9,27998607.69056036,18
rand1bin,Rosenbrock,50,SMCO_R,10,27764812.00991679,18
rand1bin,Rosenbrock,50,SA,11,27331490.25,18
rand1bin,Rosenbrock,50,SignGD,12,27047836.990695994,18
rand1bin,Rosenbrock,50,GA,13,26248513.511948694,18
rand1bin,Rosenbrock,50,SMCO_BR_EVO,14,26245254.527442556,18
rand1bin,Rosenbrock,50,SMCO_BR,15,25826421.538413707,18
rand1bin,Rosenbrock,50,ADAM,16,23710820.008628886,18
rand1bin,Rosenbrock,50,DEoptim,17,19070985.76680293,18
rand1bin,Rosenbrock,50,optimNM,18,10613361.000867847,18
rand1bin,Rosenbrock,500,GenSA,1,404522919.0,11
rand1bin,Rosenbrock,500,PSO,2,275462037.0,11
rand1bin,Rosenbrock,500,SA,3,269683542.0,11
rand1bin,Rosenbrock,500,SMCO,4,243714058.24041504,11
rand1bin,Rosenbrock,500,SMCO_EVO,5,243665078.33402482,11
rand1bin,Rosenbrock,500,SMCO_R_EVO,6,227030141.56131357,11
rand1bin,Rosenbrock,500,SMCO_R,7,226905423.5312902,11
rand1bin,Rosenbrock,500,SMCO_BR_EVO,8,201857043.123427,11
rand1bin,Rosenbrock,500,SMCO_BR,9,194451615.14885086,11
rand1bin,Rosenbrock,500,GA,10,148048142.29008248,11
rand1bin,Rosenbrock,500,DEoptim,11,90626987.21461594,11
rand1bin,Rosenbrock,5000,GenSA,1,4049887419.0,11
rand1bin,Rosenbrock,5000,SA,2,2720911801.5,11
rand1bin,Rosenbrock,5000,PSO,3,2607259441.5,11
rand1bin,Rosenbrock,5000,SMCO,4,1953961917.8469486,11
rand1bin,Rosenbrock,5000,SMCO_EVO,5,1953822312.2048445,11
rand1bin,Rosenbrock,5000,SMCO_R_EVO,6,1763579913.2363734,11
rand1bin,Rosenbrock,5000,SMCO_R,7,1699574361.5793362,11
rand1bin,Rosenbrock,5000,SMCO_BR_EVO,8,1571387343.601668,11
rand1bin,Rosenbrock,5000,SMCO_BR,9,1318276891.8457017,11
rand1bin,Rosenbrock,5000,GA,10,863871393.4097354,11
rand1bin,Rosenbrock,5000,DEoptim,11,703836218.4663241,11
rand1bin,Zakharov,100,GD,1,4.064859420438224e+17,18
rand1bin,Zakharov,100,SignGD,2,4.064859420438224e+17,18
rand1bin,Zakharov,100,optimLBFGS,3,4.064859420438224e+17,18
rand1bin,Zakharov,100,GenSA,4,4.064859420438224e+17,18
rand1bin,Zakharov,100,SA,5,4.064859420438224e+17,18
rand1bin,Zakharov,100,BOBYQA,6,3.7367845082410195e+17,18
rand1bin,Zakharov,100,SMCO_EVO,7,3.730718501511657e+17,18
rand1bin,Zakharov,100,SMCO,8,3.726719113127506e+17,18
rand1bin,Zakharov,100,SMCO_R_EVO,9,3.518469888496277e+17,18
rand1bin,Zakharov,100,SMCO_R,10,3.5073620183415974e+17,18
rand1bin,Zakharov,100,GA,11,3.259341240180298e+17,18
rand1bin,Zakharov,100,SMCO_BR_EVO,12,3.0262312051554906e+17,18
rand1bin,Zakharov,100,SMCO_BR,13,3.007640369869114e+17,18
rand1bin,Zakharov,100,DEoptim,14,1.564472855667245e+17,18
rand1bin,Zakharov,100,PSO,15,1.3786539842246278e+17,18
rand1bin,Zakharov,100,ADAM,16,8.880945320640266e+16,18
rand1bin,Zakharov,100,SPSA,17,4.0491194738154456e+16,18
rand1bin,Zakharov,100,optimNM,18,5127426016704594.0,18
rand1bin,Zakharov,200,GD,1,1.020150500726003e+20,18
rand1bin,Zakharov,200,SignGD,2,1.020150500726003e+20,18
rand1bin,Zakharov,200,optimLBFGS,3,1.020150500726003e+20,18
rand1bin,Zakharov,200,GenSA,4,1.020150500726003e+20,18
rand1bin,Zakharov,200,SA,5,1.020150500726003e+20,18
rand1bin,Zakharov,200,SMCO_EVO,6,8.927761864045686e+19,18
rand1bin,Zakharov,200,SMCO,7,8.905104024024446e+19,18
rand1bin,Zakharov,200,BOBYQA,8,8.530510366187115e+19,18
rand1bin,Zakharov,200,SMCO_R_EVO,9,8.148645008091346e+19,18
rand1bin,Zakharov,200,SMCO_R,10,8.126408086905997e+19,18
rand1bin,Zakharov,200,GA,11,6.714015930255444e+19,18
rand1bin,Zakharov,200,SMCO_BR_EVO,12,6.520086193040036e+19,18
rand1bin,Zakharov,200,SMCO_BR,13,6.463198018702149e+19,18
rand1bin,Zakharov,200,ADAM,14,2.076356603334561e+19,18
rand1bin,Zakharov,200,DEoptim,15,2.0586170592747446e+19,18
rand1bin,Zakharov,200,PSO,16,1.881315786450292e+19,18
rand1bin,Zakharov,200,SPSA,17,5.61846952147701e+18,18
rand1bin,Zakharov,200,optimNM,18,8.155673609713709e+17,18
rand1bin,Zakharov,50,GD,1,1651660441036249.5,18
rand1bin,Zakharov,50,GenSA,2,1651660441036249.5,18
rand1bin,Zakharov,50,SignGD,3,1651660441036249.5,18
rand1bin,Zakharov,50,optimLBFGS,4,1651660441036249.5,18
rand1bin,Zakharov,50,SA,5,1651660441036249.5,18
rand1bin,Zakharov,50,SMCO_EVO,6,1547305404807156.8,18
rand1bin,Zakharov,50,SMCO,7,1544460382804846.5,18
rand1bin,Zakharov,50,GA,8,1512953031732195.8,18
rand1bin,Zakharov,50,SMCO_R_EVO,9,1479474019474247.8,18
rand1bin,Zakharov,50,SMCO_R,10,1472185536847872.8,18
rand1bin,Zakharov,50,SMCO_BR_EVO,11,1321042363222150.5,18
rand1bin,Zakharov,50,SMCO_BR,12,1302651618260598.5,18
rand1bin,Zakharov,50,BOBYQA,13,1150165582894668.5,18
rand1bin,Zakharov,50,DEoptim,14,1104786159318461.4,18
rand1bin,Zakharov,50,PSO,15,853915058111519.9,18
rand1bin,Zakharov,50,ADAM,16,398995567428997.3,18
rand1bin,Zakharov,50,SPSA,17,371549039166977.9,18
rand1bin,Zakharov,50,optimNM,18,32231142211511.2,18
rand1bin,Zakharov,500,GenSA,1,1.538122607450211e+23,11
rand1bin,Zakharov,500,SA,2,1.538122607450211e+23,11
rand1bin,Zakharov,500,SMCO,3,1.2530257290868337e+23,11
rand1bin,Zakharov,500,SMCO_EVO,4,1.2528603542628458e+23,11
rand1bin,Zakharov,500,SMCO_R_EVO,5,1.1005364578881726e+23,11
rand1bin,Zakharov,500,SMCO_R,6,1.0966824087560668e+23,11
rand1bin,Zakharov,500,SMCO_BR_EVO,7,7.98763530022454e+22,11
rand1bin,Zakharov,500,SMCO_BR,8,7.947977905345289e+22,11
rand1bin,Zakharov,500,GA,9,6.343866956064009e+22,11
rand1bin,Zakharov,500,DEoptim,10,1.2943695526983188e+22,11
rand1bin,Zakharov,500,PSO,11,1.2531567661324549e+22,11
sobol,Ackley,100,GenSA,1,22.28421293980727,18
sobol,Ackley,100,SA,2,22.057599567521812,18
sobol,Ackley,100,SMCO_R_EVO,3,22.044535445492144,18
sobol,Ackley,100,SMCO_R,4,22.038464384055782,18
sobol,Ackley,100,SMCO_BR,5,22.034128689829082,18
sobol,Ackley,100,PSO,6,22.034127095732682,18
sobol,Ackley,100,SMCO_BR_EVO,7,22.03352600314452,18
sobol,Ackley,100,optimLBFGS,8,21.99607926083114,18
sobol,Ackley,100,GD,9,21.996070927635813,18
sobol,Ackley,100,ADAM,10,21.995917549968397,18
sobol,Ackley,100,SignGD,11,21.9938398998415,18
sobol,Ackley,100,BOBYQA,12,21.967177999030817,18
sobol,Ackley,100,SMCO_EVO,13,21.95480524577609,18
sobol,Ackley,100,GA,14,21.747230058586418,18
sobol,Ackley,100,DEoptim,15,21.698946113905727,18
sobol,Ackley,100,optimNM,16,21.56106255398637,18
sobol,Ackley,100,SMCO,17,21.535213676492056,18
sobol,Ackley,100,SPSA,18,21.522155498683365,18
sobol,Ackley,1000,GenSA,1,22.1311893631594,11
sobol,Ackley,1000,SA,2,21.962780464187713,11
sobol,Ackley,1000,SMCO_R_EVO,3,21.961762933088586,11
sobol,Ackley,1000,SMCO_R,4,21.949291370787886,11
sobol,Ackley,1000,SMCO_BR,5,21.941297712620617,11
sobol,Ackley,1000,SMCO_BR_EVO,6,21.940277777418867,11
sobol,Ackley,1000,SMCO_EVO,7,21.897164392188305,11
sobol,Ackley,1000,PSO,8,21.78589313424506,11
sobol,Ackley,1000,GA,9,21.469110045827815,11
sobol,Ackley,1000,DEoptim,10,21.402380589659607,11
sobol,Ackley,1000,SMCO,11,21.356747941768013,11
sobol,Ackley,200,GenSA,1,22.24978917582616,18
sobol,Ackley,200,SA,2,22.046525361820606,18
sobol,Ackley,200,SMCO_R_EVO,3,21.985677462094753,18
sobol,Ackley,200,optimLBFGS,4,21.985023213836577,18
sobol,Ackley,200,GD,5,21.98502133493387,18
sobol,Ackley,200,ADAM,6,21.984948895509298,18
sobol,Ackley,200,SignGD,7,21.98372281301656,18
sobol,Ackley,200,SMCO_BR_EVO,8,21.97709027936711,18
sobol,Ackley,200,SMCO_BR,9,21.972329805821822,18
sobol,Ackley,200,SMCO_R,10,21.953281028416217,18
sobol,Ackley,200,PSO,11,21.952550274180496,18
sobol,Ackley,200,SMCO_EVO,12,21.9247104071159,18
sobol,Ackley,200,BOBYQA,13,21.814960401591946,18
sobol,Ackley,200,GA,14,21.65704026433761,18
sobol,Ackley,200,DEoptim,15,21.58458150439275,18
sobol,Ackley,200,SPSA,16,21.45946628326309,18
sobol,Ackley,200,optimNM,17,21.44036847462342,18
sobol,Ackley,200,SMCO,18,21.418222373910474,18
sobol,Ackley,2000,SMCO_R_EVO,1,21.94555813762914,11
sobol,Ackley,2000,GenSA,2,21.940011709686967,11
sobol,Ackley,2000,SMCO_BR_EVO,3,21.922234039284636,11
sobol,Ackley,2000,SMCO_BR,4,21.92156924412311,11
sobol,Ackley,2000,SMCO_R,5,21.90054567102072,11
sobol,Ackley,2000,SA,6,21.892474502729865,11
sobol,Ackley,2000,SMCO_EVO,7,21.88740662555111,11
sobol,Ackley,2000,PSO,8,21.77345900855943,11
sobol,Ackley,2000,GA,9,21.423978267424815,11
sobol,Ackley,2000,SMCO,10,21.412231167680464,11
sobol,Ackley,2000,DEoptim,11,21.363056928357512,11
sobol,Ackley,3000,SMCO_R_EVO,1,21.93947284370111,11
sobol,Ackley,3000,SMCO_BR_EVO,2,21.91459007869124,11
sobol,Ackley,3000,SMCO_BR,3,21.90992625267647,11
sobol,Ackley,3000,GenSA,4,21.905400336903423,11
sobol,Ackley,3000,SMCO_EVO,5,21.879182063349567,11
sobol,Ackley,3000,SA,6,21.864929046117897,11
sobol,Ackley,3000,PSO,7,21.74146523673044,11
sobol,Ackley,3000,SMCO_R,8,21.563667434577347,11
sobol,Ackley,3000,SMCO,9,21.532214189963604,11
sobol,Ackley,3000,GA,10,21.404660691573028,11
sobol,Ackley,3000,DEoptim,11,21.34290122913012,11
sobol,Ackley,4000,SMCO_BR_EVO,1,21.928384262571953,11
sobol,Ackley,4000,SMCO_R_EVO,2,21.920824851229398,11
sobol,Ackley,4000,SMCO_BR,3,21.90941466516003,11
sobol,Ackley,4000,SMCO_EVO,4,21.892276107563664,11
sobol,Ackley,4000,GenSA,5,21.864770869740198,11
sobol,Ackley,4000,SA,6,21.842683492138292,11
sobol,Ackley,4000,PSO,7,21.711805007306616,11
sobol,Ackley,4000,SMCO_R,8,21.696596470859426,11
sobol,Ackley,4000,SMCO,9,21.664995317854874,11
sobol,Ackley,4000,GA,10,21.397228574401577,11
sobol,Ackley,4000,DEoptim,11,21.34122138647738,11
sobol,Ackley,50,GenSA,1,22.29973316565109,18
sobol,Ackley,50,PSO,2,22.083613893804547,18
sobol,Ackley,50,SMCO_R_EVO,3,22.07529871479207,18
sobol,Ackley,50,SMCO_R,4,22.073093951668508,18
sobol,Ackley,50,SMCO_BR_EVO,5,22.07273105347012,18
sobol,Ackley,50,SMCO_BR,6,22.06999457051177,18
sobol,Ackley,50,SA,7,22.06548526711626,18
sobol,Ackley,50,ADAM,8,22.016121221635128,18
sobol,Ackley,50,GD,9,22.016107988046617,18
sobol,Ackley,50,optimLBFGS,10,22.015419090037362,18
sobol,Ackley,50,SignGD,11,22.01465884255967,18
sobol,Ackley,50,BOBYQA,12,22.01231105787293,18
sobol,Ackley,50,SMCO_EVO,13,21.977526628289418,18
sobol,Ackley,50,GA,14,21.873338174265168,18
sobol,Ackley,50,optimNM,15,21.83530948980501,18
sobol,Ackley,50,DEoptim,16,21.830100224256995,18
sobol,Ackley,50,SPSA,17,21.673553842872963,18
sobol,Ackley,50,SMCO,18,21.6369962777482,18
sobol,Ackley,500,GenSA,1,22.164634579124705,11
sobol,Ackley,500,SA,2,22.03743132546698,11
sobol,Ackley,500,SMCO_BR_EVO,3,21.96493899287028,11
sobol,Ackley,500,SMCO_R_EVO,4,21.94876387186661,11
sobol,Ackley,500,SMCO_BR,5,21.947773314504367,11
sobol,Ackley,500,SMCO_R,6,21.94761009790387,11
sobol,Ackley,500,SMCO_EVO,7,21.90080949475208,11
sobol,Ackley,500,PSO,8,21.873543919805268,11
sobol,Ackley,500,GA,9,21.534768239986803,11
sobol,Ackley,500,DEoptim,10,21.47007228392053,11
sobol,Ackley,500,SMCO,11,21.367733334983296,11
sobol,Ackley,5000,SMCO_BR_EVO,1,21.936770067208492,11
sobol,Ackley,5000,SMCO_R_EVO,2,21.917239177362987,11
sobol,Ackley,5000,SMCO_BR,3,21.912597619812423,11
sobol,Ackley,5000,SMCO_EVO,4,21.879627250224026,11
sobol,Ackley,5000,GenSA,5,21.73148729514309,11
sobol,Ackley,5000,SMCO_R,6,21.72570270016472,11
sobol,Ackley,5000,PSO,7,21.721434902688344,11
sobol,Ackley,5000,SMCO,8,21.697044955860562,11
sobol,Ackley,5000,SA,9,21.665474326389205,11
sobol,Ackley,5000,GA,10,21.385606465715362,11
sobol,Ackley,5000,DEoptim,11,21.328332378863344,11
sobol,Griewank,100,BOBYQA,1,9001.000000000051,18
sobol,Griewank,100,GenSA,2,9001.0,18
sobol,Griewank,100,PSO,3,9001.0,18
sobol,Griewank,100,SA,4,9001.0,18
sobol,Griewank,100,SMCO_EVO,5,8741.086568281999,18
sobol,Griewank,100,SMCO,6,8740.096300027286,18
sobol,Griewank,100,SMCO_R_EVO,7,8568.882783038609,18
sobol,Griewank,100,SMCO_R,8,8565.920689918474,18
sobol,Griewank,100,SMCO_BR_EVO,9,8151.7418499321475,18
sobol,Griewank,100,SMCO_BR,10,8146.543018494601,18
sobol,Griewank,100,GA,11,7833.490229109933,18
sobol,Griewank,100,optimLBFGS,12,6051.517985300458,18
sobol,Griewank,100,DEoptim,13,4549.277577784492,18
sobol,Griewank,100,GD,14,4318.531612684141,18
sobol,Griewank,100,SignGD,15,3641.5841157428863,18
sobol,Griewank,100,ADAM,16,3464.147045545212,18
sobol,Griewank,100,optimNM,17,3455.17997108155,18
sobol,Griewank,100,SPSA,18,3418.8544324324453,18
sobol,Griewank,200,BOBYQA,1,18001.000000000222,18
sobol,Griewank,200,GenSA,2,18001.0,18
sobol,Griewank,200,PSO,3,18001.0,18
sobol,Griewank,200,SA,4,18001.0,18
sobol,Griewank,200,SMCO,5,17226.59242376168,18
sobol,Griewank,200,SMCO_EVO,6,17224.01728074365,18
sobol,Griewank,200,SMCO_R,7,16732.05754060517,18
sobol,Griewank,200,SMCO_R_EVO,8,16725.696456805388,18
sobol,Griewank,200,SMCO_BR,9,15582.821648537065,18
sobol,Griewank,200,SMCO_BR_EVO,10,15580.618599428515,18
sobol,Griewank,200,GA,11,13845.086614735043,18
sobol,Griewank,200,GD,12,8478.375474099297,18
sobol,Griewank,200,optimLBFGS,13,8309.999512656617,18
sobol,Griewank,200,DEoptim,14,7992.158239639424,18
sobol,Griewank,200,SignGD,15,7180.128094227461,18
sobol,Griewank,200,ADAM,16,6823.042271976459,18
sobol,Griewank,200,optimNM,17,6748.127292238173,18
sobol,Griewank,200,SPSA,18,6734.352114533676,18
sobol,Griewank,50,BOBYQA,1,4501.000000000015,18
sobol,Griewank,50,GenSA,2,4501.0,18
sobol,Griewank,50,optimLBFGS,3,4501.0,18
sobol,Griewank,50,PSO,4,4501.0,18
sobol,Griewank,50,SA,5,4501.0,18
sobol,Griewank,50,SMCO,6,4400.892005055723,18
sobol,Griewank,50,SMCO_EVO,7,4400.689981855542,18
sobol,Griewank,50,SMCO_R,8,4332.107673411131,18
sobol,Griewank,50,SMCO_R_EVO,9,4331.926942177353,18
sobol,Griewank,50,GA,10,4252.25924766195,18
sobol,Griewank,50,SMCO_BR,11,4161.670565996321,18
sobol,Griewank,50,SMCO_BR_EVO,12,4161.419268061693,18
sobol,Griewank,50,DEoptim,13,2632.1532453328723,18
sobol,Griewank,50,GD,14,2250.8181772810317,18
sobol,Griewank,50,SignGD,15,1903.0286013502305,18
sobol,Griewank,50,optimNM,16,1893.4620049564303,18
sobol,Griewank,50,ADAM,17,1812.4027648920778,18
sobol,Griewank,50,SPSA,18,1789.1798974678936,18
sobol,Rastrigin,100,GenSA,1,4035.329019382616,18
sobol,Rastrigin,100,SA,2,4034.390922782761,18
sobol,Rastrigin,100,SMCO_R_EVO,3,3269.6094024771437,18
sobol,Rastrigin,100,SMCO_R,4,3268.9392456568066,18
sobol,Rastrigin,100,SMCO,5,3268.5282256722076,18
sobol,Rastrigin,100,SMCO_EVO,6,3261.542703735923,18
sobol,Rastrigin,100,SMCO_BR_EVO,7,3260.9297372052747,18
sobol,Rastrigin,100,SMCO_BR,8,3259.31062261035,18
sobol,Rastrigin,100,SPSA,9,3171.268158473069,18
sobol,Rastrigin,100,PSO,10,2980.090458833662,18
sobol,Rastrigin,100,ADAM,11,2957.4168410296193,18
sobol,Rastrigin,100,SignGD,12,2949.962384618055,18
sobol,Rastrigin,100,GA,13,2944.8415643089775,18
sobol,Rastrigin,100,GD,14,2902.6926104235413,18
sobol,Rastrigin,100,optimLBFGS,15,2896.345516551151,18
sobol,Rastrigin,100,BOBYQA,16,2883.366582842886,18
sobol,Rastrigin,100,DEoptim,17,2384.787204249496,18
sobol,Rastrigin,100,optimNM,18,2115.5027764413167,18
sobol,Rastrigin,1000,SA,1,40353.2901937765,11
sobol,Rastrigin,1000,GenSA,2,40353.29019371744,11
sobol,Rastrigin,1000,PSO,3,29165.330598182743,11
sobol,Rastrigin,1000,SMCO_R,4,29138.03230207167,11
sobol,Rastrigin,1000,SMCO_R_EVO,5,29137.99021096876,11
sobol,Rastrigin,1000,SMCO_BR_EVO,6,29126.721814035478,11
sobol,Rastrigin,1000,SMCO_BR,7,29126.31025437183,11
sobol,Rastrigin,1000,SMCO_EVO,8,29110.274251319264,11
sobol,Rastrigin,1000,SMCO,9,29109.966169755517,11
sobol,Rastrigin,1000,GA,10,21059.0835568463,11
sobol,Rastrigin,1000,DEoptim,11,19911.698094201394,11
sobol,Rastrigin,200,SA,1,8070.658038767479,18
sobol,Rastrigin,200,GenSA,2,8070.658038767295,18
sobol,Rastrigin,200,SPSA,3,6811.7821526910075,18
sobol,Rastrigin,200,SMCO_R,4,6344.199934993769,18
sobol,Rastrigin,200,SMCO_R_EVO,5,6344.189812264756,18
sobol,Rastrigin,200,SMCO,6,6337.698098507451,18
sobol,Rastrigin,200,SMCO_EVO,7,6337.623829577927,18
sobol,Rastrigin,200,SMCO_BR_EVO,8,6337.235311425415,18
sobol,Rastrigin,200,SMCO_BR,9,6336.63125564698,18
sobol,Rastrigin,200,PSO,10,5904.816257447588,18
sobol,Rastrigin,200,ADAM,11,5857.175238431582,18
sobol,Rastrigin,200,SignGD,12,5835.869471709941,18
sobol,Rastrigin,200,optimLBFGS,13,5798.86926139219,18
sobol,Rastrigin,200,GD,14,5797.965839814179,18
sobol,Rastrigin,200,GA,15,5213.827908513442,18
sobol,Rastrigin,200,BOBYQA,16,5187.145941576514,18
sobol,Rastrigin,200,DEoptim,17,4431.440527515091,18
sobol,Rastrigin,200,optimNM,18,4057.7705127035515,18
sobol,Rastrigin,2000,GenSA,1,80706.5803872955,11
sobol,Rastrigin,2000,PSO,2,58152.53797892792,11
sobol,Rastrigin,2000,SMCO_R_EVO,3,57943.79006554603,11
sobol,Rastrigin,2000,SMCO_R,4,57929.575992560334,11
sobol,Rastrigin,2000,SMCO_BR_EVO,5,57912.088181982086,11
sobol,Rastrigin,2000,SMCO_BR,6,57911.78566871155,11
