label,name,dim,maximize,repetitions,iter_max,n_starts,seed,evolution_strategy,best_opt,algo,time_avg,rMSE,AE50,AE95,AE99,fopt_mean,fopt_sd
Qing_10d,Qing,10,False,20,300,10,20261328,current-to-best1bin,2.2718814829141727,SMCO_R,0.6369713964057155,2.7247024579295602,2.411287778709518,4.06378170571012,5.661085485972936,4.688329947966521,1.2915842169471103
Qing_10d,Qing,10,False,20,300,10,20261328,current-to-best1bin,2.2718814829141727,SMCO_R_EVO,0.6201981990452623,2.992546758687258,3.0572418214220085,4.6565592853969315,4.700005535728039,4.989638437053331,1.2851922818079777
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,current-to-best1bin,1.0064096051144986,SMCO,0.4952881807024824,3.125323716776139,3.0729925632735373,4.071159684408574,4.075458735850561,4.029380060225913,0.8138912135808526
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,current-to-best1bin,1.0064096051144986,SMCO_BR,0.5075529461959377,3.1036381826649837,2.9820457716752102,4.028182467480638,4.779712509074477,3.938527972867606,1.0439055444167626
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,current-to-best1bin,1.0064096051144986,SMCO_BR_EVO,0.5145684451010311,2.9902312856613484,2.981751142080398,3.9778763543270594,3.978410014364589,3.7399410123740515,1.2436318575567409
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,current-to-best1bin,1.0064096051144986,SMCO_EVO,0.5031935233040713,3.084235499991826,3.0636292560586753,4.060033660641409,4.0603286105075655,4.017369385054998,0.685665119267022
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,current-to-best1bin,1.0064096051144986,SMCO_R,0.49814269538619554,3.406709868906641,2.983859597531321,4.969640763320603,4.969901721746869,4.236164823434865,1.1118279688201795
Rastrigin_10d,Rastrigin,10,False,20,300,10,20260728,current-to-best1bin,1.0064096051144986,SMCO_R_EVO,0.5027763486024923,3.165269896325981,2.981722950539414,3.975333798814019,3.9762684978725047,4.036489121409931,0.9389533038746807
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,current-to-best1bin,0.010095462887883558,SMCO,0.5812016253505135,0.8899570808774602,0.8891914237742469,1.1332654047303576,1.2282632340097066,0.8608068451187403,0.2681589276349205
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,current-to-best1bin,0.010095462887883558,SMCO_BR,0.5810631886997726,0.17024341790558467,0.09681701469254853,0.36274395901485756,0.36310242634820133,0.14417887704854107,0.10762732673539514
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,current-to-best1bin,0.010095462887883558,SMCO_BR_EVO,0.5824717221519677,0.1541553139374576,0.06779776893258874,0.3173086755108352,0.33596090674458107,0.1256569642683398,0.10467694771534447
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,current-to-best1bin,0.010095462887883558,SMCO_EVO,0.5704891622997821,0.8138058968627382,0.7856530644462915,1.1248557555881509,1.149465799790849,0.7884160847257367,0.2438658979860241
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,current-to-best1bin,0.010095462887883558,SMCO_R,0.5806192585499957,0.1987813608447487,0.07490174831887803,0.43315694796897974,0.5123494458002289,0.14191498450258122,0.15265248852614105
Rosenbrock_10d,Rosenbrock,10,False,20,300,10,20261028,current-to-best1bin,0.010095462887883558,SMCO_R_EVO,0.5760061878419946,0.2320607346645933,0.08697759529337332,0.45763097720555324,0.47636947202678576,0.18098506048678503,0.16107837257407298
Shubert_2d,Shubert,2,False,20,300,10,20261628,current-to-best1bin,-186.73090714787492,SMCO,0.2600142998533556,39.330944024340454,0.00556162388318171,106.73579077706518,118.38491471956343,-169.67517476831728,36.3611294891835
Shubert_2d,Shubert,2,False,20,300,10,20261628,current-to-best1bin,-186.73090714787492,SMCO_BR,0.26716043494816405,14.471129704707195,0.0003560768285666427,16.585079324785987,53.84067644620601,-182.86615447305442,14.307792565515392
Shubert_2d,Shubert,2,False,20,300,10,20261628,current-to-best1bin,-186.73090714787492,SMCO_BR_EVO,0.27871479450550396,14.12176260577718,0.00013381755667296602,3.1584340759618486,51.1552406381587,-183.57295282994704,14.121707948731661
Shubert_2d,Shubert,2,False,20,300,10,20261628,current-to-best1bin,-186.73090714787492,SMCO_EVO,0.2617635166097898,0.5545847866372072,0.002852144301186854,0.14302749190134312,2.012595172134528,-186.60217293847182,0.5534502201727488
Shubert_2d,Shubert,2,False,20,300,10,20261628,current-to-best1bin,-186.73090714787492,SMCO_R,0.26575851925008465,20.04182751259896,0.00021357120429854604,63.15415781524763,63.154475642447814,-180.03930183220484,19.382500744202623
Shubert_2d,Shubert,2,False,20,300,10,20261628,current-to-best1bin,-186.73090714787492,SMCO_R_EVO,0.2678506486088736,14.12173917450964,6.74088035452769e-05,3.1580404728422096,51.1550780993943,-183.57308165563077,14.121713608311556
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,current-to-best1bin,-1.0316284534400781,SMCO,0.07905087860417552,1.0278002790124385e-06,3.1410654555141804e-07,2.165890590122288e-06,2.300760166855653e-06,-1.0316277474730853,7.663886730950211e-07
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,current-to-best1bin,-1.0316284534400781,SMCO_BR,0.08532578390440904,6.385203712104471e-08,2.975114010705937e-08,1.2862698857141201e-07,1.629453850870987e-07,-1.0316284084169658,4.6453168073725615e-08
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,current-to-best1bin,-1.0316284534400781,SMCO_BR_EVO,0.08776266250060871,5.2082959142949873e-08,1.8773746335298824e-08,1.3819009049287347e-07,1.475794023897414e-07,-1.0316284221203347,4.26948574666171e-08
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,current-to-best1bin,-1.0316284534400781,SMCO_EVO,0.08295095224748365,7.407892273416846e-07,4.2413159095922026e-07,1.4953113365079321e-06,1.929968430309791e-06,-1.0316278945711237,4.988768132020062e-07
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,current-to-best1bin,-1.0316284534400781,SMCO_R,0.08454421985079534,3.351452871906902e-08,1.4589506158735333e-08,7.570178853777423e-08,9.919452400142244e-08,-1.0316284313012833,2.5815078995812175e-08
SixHumpCamel_2d,SixHumpCamel,2,False,20,300,10,20261828,current-to-best1bin,-1.0316284534400781,SMCO_R_EVO,0.08378807075787335,4.010494740085167e-08,2.4017037913992567e-08,7.37652908422426e-08,7.466593158644841e-08,-1.0316284229224681,2.6696782623815828e-08
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,current-to-best1bin,9.945765266847808,SMCO,0.307490336211049,0.16571318162709778,0.1600426378432651,0.2171759309998243,0.2258810392502401,9.782761545965208,0.03061897491157026
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,current-to-best1bin,9.945765266847808,SMCO_BR,0.314796488895081,0.7038480339648582,0.712066048492729,0.8033330633973448,0.8169273604884634,9.24686388059496,0.08546410271380622
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,current-to-best1bin,9.945765266847808,SMCO_BR_EVO,0.3154929239448393,0.6760703366504034,0.6980035770439086,0.8342501286949824,0.8610116415535016,9.295283982877296,0.18902853948450793
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,current-to-best1bin,9.945765266847808,SMCO_EVO,0.31299909679510163,0.1731616404181351,0.16978061831203028,0.22217880895074302,0.24410275068637732,9.775991231001969,0.03496961786459518
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,current-to-best1bin,9.945765266847808,SMCO_R,0.31130438430118373,0.3213631943287577,0.3236712253446852,0.3851221346919524,0.38829338656823,9.62766975492723,0.046899085000237976
SquaredNorm_10d,SquaredNorm,10,True,20,300,10,20260528,current-to-best1bin,9.945765266847808,SMCO_R_EVO,0.3133222658507293,0.3071701287047904,0.3116280653351531,0.39390359363544286,0.4024192403053433,9.64804433496693,0.07756650585141615
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,current-to-best1bin,0.006597011019557856,SMCO,1.015836651599966,0.03821190483788592,0.030249778412681796,0.06935872554063044,0.08545491036612587,0.03739972192892581,0.023200332846377184
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,current-to-best1bin,0.006597011019557856,SMCO_BR,1.0153014862997225,0.06657802888224174,0.04695692951171744,0.09657006185446745,0.14861963839479903,0.06434400904195113,0.03399563670526161
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,current-to-best1bin,0.006597011019557856,SMCO_BR_EVO,1.032907770446036,0.05685930547281336,0.05017447439025198,0.0842940855717324,0.10683071154329932,0.06024260937656256,0.019334463251696393
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,current-to-best1bin,0.006597011019557856,SMCO_EVO,0.9783451091585448,0.035683228586030374,0.024236164459466702,0.0692629931007351,0.08166489811630287,0.03569776326247084,0.021186863388218714
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,current-to-best1bin,0.006597011019557856,SMCO_R,1.0000092792033684,0.025304470279599724,0.020883426328450288,0.04052939062616005,0.04347009004151545,0.030018830926590218,0.00982663236064374
Zakharov_10d,Zakharov,10,False,20,300,10,20261228,current-to-best1bin,0.006597011019557856,SMCO_R_EVO,0.9739096057950519,0.02593708476669375,0.023967019163942678,0.036773304969539206,0.038975240818047284,0.031213826594587456,0.00838198300489537
