strategy,dim_groups,algo,func,dim,rep,fopt,time,iterations,seed
best1bin,1,SMCO_BR_EVO,Ackley,3000,0,22.160360982547186,14532.153177962871,205,1182358643
best1bin,4,SMCO_EVO,Rosenbrock,3000,0,1238381890.0811977,3759.855251363013,355,832555659
best1bin,1,SMCO_R_EVO,Rosenbrock,3000,1,1149013350.5335946,3436.2593706520274,355,229981575
best1bin,8,SMCO_BR_EVO,Rosenbrock,3000,0,951506448.2848928,3660.2136313139927,205,832555659
best1bin,2,SMCO_R_EVO,Ackley,3000,0,22.148975350086403,14775.448553116992,355,1182358643
best1bin,2,SMCO_EVO,Ackley,3000,1,22.05793837434504,14846.923169048969,355,1229620669
best1bin,4,SMCO_EVO,Ackley,3000,0,22.056189657573793,14854.443920851918,355,1182358643
best1bin,2,SMCO_EVO,Rosenbrock,3000,1,1240289173.3605144,3294.3866538289003,355,229981575
best1bin,1,SMCO_BR_EVO,Rosenbrock,3000,1,948353358.8418844,3754.157267478062,205,229981575
best1bin,4,SMCO_EVO,Rosenbrock,3000,1,1240310107.7272928,2281.1366159890313,355,229981575
best1bin,2,SMCO_BR_EVO,Rosenbrock,3000,1,958302354.1408596,2842.993328654906,205,229981575
best1bin,2,SMCO_R_EVO,Rosenbrock,3000,1,1127678781.636036,3113.004833863117,355,229981575
best1bin,4,SMCO_R_EVO,Rosenbrock,3000,1,1107614460.0391722,2481.3473878460936,355,229981575
best1bin,8,SMCO_BR_EVO,Rosenbrock,3000,1,953850553.7586242,2190.3584600212052,205,229981575
best1bin,8,SMCO_EVO,Rosenbrock,3000,1,1240305712.0223775,2474.6557683472056,355,229981575
best1bin,4,SMCO_BR_EVO,Rosenbrock,3000,1,960226157.7676742,2719.4141351711005,205,229981575
best1bin,8,SMCO_R_EVO,Rosenbrock,3000,1,1107014685.892819,2484.590695899911,355,229981575
best1bin,2,SMCO_BR_EVO,Ackley,3000,1,22.165211467751575,9741.652654644102,205,1229620669
best1bin,2,SMCO_R_EVO,Ackley,3000,1,22.157084103378693,10988.793258486083,355,1229620669
best1bin,4,SMCO_BR_EVO,Ackley,3000,1,22.14895813427356,10180.033240382094,205,1229620669
best1bin,4,SMCO_EVO,Ackley,3000,1,22.046512536989834,10879.83645476913,355,1229620669
best1bin,8,SMCO_EVO,Ackley,3000,1,22.03936682186558,10431.027563750977,355,1229620669
best1bin,8,SMCO_BR_EVO,Ackley,3000,1,22.148352219313836,10525.204093663022,205,1229620669
best1bin,4,SMCO_R_EVO,Ackley,3000,1,22.152490006056325,10996.256752153859,355,1229620669
best1bin,8,SMCO_R_EVO,Ackley,3000,1,22.1520871964359,10980.32193967211,355,1229620669
best1bin,1,SMCO_R_EVO,Rastrigin,5000,0,142696.9297404793,31339.264954590006,371,645967753
best1bin,4,SMCO_R_EVO,Rastrigin,5000,1,142385.90165330772,31710.765058696037,371,551607445
best1bin,8,SMCO_R_EVO,Rastrigin,5000,0,142689.07253615814,31922.473334818147,371,645967753
best1bin,4,SMCO_EVO,Rastrigin,5000,0,142586.24077333647,32085.059221462114,371,645967753
best1bin,4,SMCO_R_EVO,Rastrigin,5000,0,142688.65464285313,32277.398374249926,371,645967753
best1bin,2,SMCO_R_EVO,Rastrigin,5000,0,142695.2734694389,32309.704959230963,371,645967753
best1bin,1,SMCO_R_EVO,Rastrigin,5000,1,142384.7430353202,32833.88789258106,371,551607445
best1bin,1,SMCO_EVO,Rastrigin,5000,0,142588.61544370124,32940.91583180288,371,645967753
best1bin,1,SMCO_EVO,Rastrigin,5000,1,142275.98011121876,33642.13286950905,371,551607445
best1bin,2,SMCO_EVO,Rastrigin,5000,1,142279.62368094356,33886.922840392916,371,551607445
best1bin,8,SMCO_R_EVO,Rastrigin,5000,1,142385.9000799591,33908.6134138708,371,551607445
best1bin,8,SMCO_EVO,Rastrigin,5000,1,142272.55915627617,34136.33955098502,371,551607445
best1bin,2,SMCO_R_EVO,Rastrigin,5000,1,142381.11616478759,34170.53761011595,371,551607445
best1bin,2,SMCO_EVO,Rastrigin,5000,0,142591.55926047548,35101.642629496986,371,645967753
