source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,4,SMCO_R,SMCO_R_EVO,187858306.01295143,187397500.24077708,base,-0.24529432951587948,5.970807118923403,6.009020996047184,1.0064001191736154
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,5,SMCO_R,SMCO_R_EVO,189076190.17642578,188739555.2019183,base,-0.1780419703789086,5.956976245972328,5.902445401996374,0.9908458852739553
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,6,SMCO_R,SMCO_R_EVO,187465512.77508917,187028156.36147857,base,-0.23329966516845344,5.972569277975708,6.064852482988499,1.0154511736436598
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,7,SMCO_R,SMCO_R_EVO,185305058.26841235,185354865.03058785,evo,0.026878252887924864,5.923203912912868,5.955533011001535,1.0054580423979982
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,8,SMCO_R,SMCO_R_EVO,188231105.81209895,188193590.74132445,base,-0.019930324806116208,5.975752394995652,5.970873777056113,0.9991835977100348
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,9,SMCO_R,SMCO_R_EVO,186238106.17683253,186795465.41634038,evo,0.2992723943287111,6.1251533209579065,5.90488974598702,0.964039500167738
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,10,SMCO_R,SMCO_R_EVO,185748380.2410742,185565838.77857924,base,-0.09827351509502118,5.916873192996718,5.854588513961062,0.9894733794347026
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,11,SMCO_R,SMCO_R_EVO,188245657.79922828,188497971.47859645,evo,0.13403426263211396,5.82696169288829,6.0705974160227925,1.0418117942034621
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,12,SMCO_R,SMCO_R_EVO,187567840.89778477,186663690.45860216,base,-0.4820391570617517,5.925660448032431,6.063345163012855,1.0232353365819569
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,13,SMCO_R,SMCO_R_EVO,188494261.81729373,188307864.27006942,base,-0.0988876507047132,5.906472828006372,5.888054272043519,0.9968816319825398
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,14,SMCO_R,SMCO_R_EVO,186000785.71285164,185887064.22303036,base,-0.061140327652619945,5.960545127047226,5.990160975023173,1.0049686475556672
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,15,SMCO_R,SMCO_R_EVO,187255676.54272744,188141043.9648323,evo,0.47281206020093325,5.9834970670053735,6.064088142011315,1.013468891871
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,16,SMCO_R,SMCO_R_EVO,188199875.82956085,188126863.5126985,base,-0.03879509300445383,5.9456368800019845,6.03545468498487,1.0151065069723626
highdim-comparison-2026-05-31,SMCO_R_vs_SMCO_R_EVO,DixonPrice,100,17,SMCO_R,SMCO_R_EVO,188942443.97768432,188852435.95523348,base,-0.04763779940385719,5.964918107027188,5.949272994999774,0.9973771455455553
