source,pair,func,dim,rep,base_algo,evo_algo,base_fopt,evo_fopt,winner,rel_improvement_pct,base_time,evo_time,time_ratio
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,1,SMCO_BR,SMCO_BR_EVO,46914347.231795974,47035231.463501945,evo,0.25767007075405357,5.852397094946355,5.9587061899947,1.0181650515717988
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,2,SMCO_BR,SMCO_BR_EVO,45869700.4586018,46100663.75438768,evo,0.5035203924959626,5.848899848060682,5.837233706959523,0.998005412743556
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,3,SMCO_BR,SMCO_BR_EVO,50767401.45451322,50691332.988001816,base,-0.14983722690546242,6.038026281981729,6.04304537596181,1.0008312474549936
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,4,SMCO_BR,SMCO_BR_EVO,48532962.01593649,50224001.56398372,evo,3.4843114407316826,5.938176744966768,5.827591971959919,0.9813773187029872
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,5,SMCO_BR,SMCO_BR_EVO,45735909.10024711,45729758.45742948,base,-0.013448170023564006,5.738026984035969,5.731991059030406,0.9989480835446826
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,6,SMCO_BR,SMCO_BR_EVO,49093246.17392722,49075623.402171366,base,-0.03589652982697043,5.744524620939046,5.858156068949029,1.0197808270497772
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,7,SMCO_BR,SMCO_BR_EVO,46330273.26916411,47634829.46752907,evo,2.8157748839207364,5.937847291934304,5.944653560989536,1.0011462519530399
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,8,SMCO_BR,SMCO_BR_EVO,45474941.27974626,45487608.34635567,evo,0.0278550477536386,5.813115497003309,5.763789464021102,0.9915146993023559
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,9,SMCO_BR,SMCO_BR_EVO,49042991.50633048,48881073.115942955,base,-0.3301560231427301,5.837891536997631,5.843765013967641,1.001006095596807
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,10,SMCO_BR,SMCO_BR_EVO,48981280.94092869,48942092.38205168,base,-0.08000721525489489,5.844781948020682,5.891423965920694,1.007980112571318
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,11,SMCO_BR,SMCO_BR_EVO,48946490.21213174,48869398.73757078,base,-0.15750153734588604,5.855468273977749,6.071482985978946,1.0368911079172245
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,12,SMCO_BR,SMCO_BR_EVO,48377320.35223988,48374322.2445133,base,-0.006197341449969607,5.810860428959131,5.822981926030479,1.0020860072651099
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,13,SMCO_BR,SMCO_BR_EVO,46647108.82662751,46572476.489916995,base,-0.1599934885308698,5.761386823025532,5.932397542055696,1.0296822144187083
highdim-comparison-2026-05-31,SMCO_BR_vs_SMCO_BR_EVO,Rosenbrock,100,14,SMCO_BR,SMCO_BR_EVO,46380006.99216182,46411846.709666505,evo,0.06864966085509322,5.728107130038552,5.801321403007023,1.0127815823458557
