AE50,AE95,AE99,algo,best_opt,dim,fopt_mean,fopt_sd,label,maximize,n_replications,name,rMSE,time_avg
2.3992042494924704e-06,1.4385429942143091e-05,1.5878850301986878e-05,SMCO_BR,1.8013034100985532,2,1.80129903620379,4.693253367211181e-06,table1_Michalewicz_d2_min,False,500,Michalewicz,6.411983259148548e-06,0.055314291223417966
1.8004503027122647,1.8013034100985532,1.8013034100985532,GD,1.8013034100985532,2,0.15772223406736527,0.26204715302119025,table1_Michalewicz_d2_min,False,500,Michalewicz,1.6642987878352133,0.0010276983673684298
1.675690935267442,1.8013034093080273,1.8013034100985532,SignGD,1.8013034100985532,2,0.3169150579431585,0.38681704774340014,table1_Michalewicz_d2_min,False,500,Michalewicz,1.533863407733126,0.0030393240939592943
1.7816609275745054,1.8013034100985506,1.8013034100985532,ADAM,1.8013034100985532,2,0.22383566490667262,0.3350240787897469,table1_Michalewicz_d2_min,False,500,Michalewicz,1.6125821337913109,0.011585977925220505
1.7851564025706983,1.8013034100985506,1.8013034100985532,SPSA,1.8013034100985532,2,0.25450576272309366,0.3726746905950296,table1_Michalewicz_d2_min,False,500,Michalewicz,1.5909719086414873,0.003021683114231564
1.000000000000003,1.8013034100985506,1.8013034100985532,optimLBFGS,1.8013034100985532,2,0.6887298517148377,0.5275880798857974,table1_Michalewicz_d2_min,False,500,Michalewicz,1.2311021105042874,0.0015577023528749122
0.8013034534263647,1.3885473395354353,1.3885474137397853,BOBYQA,1.8013034100985532,2,0.9932657854565367,0.4294120252114049,table1_Michalewicz_d2_min,False,500,Michalewicz,0.9148500974796256,0.03635451166750863
0.00877095092431368,0.9970609568390068,1.001028213019636,SMCO,-7.105427357601002e-15,2,-0.10937980760818242,0.31264707518599566,table1_Rastrigin_d2_max,True,500,Rastrigin,0.33093298346872946,0.022457999687991104
0.001081024510487083,0.9951287339041273,0.995673243724609,SMCO_R,-7.105427357601002e-15,2,-0.10243995654501702,0.3140760243653804,table1_Rastrigin_d2_max,True,500,Rastrigin,0.3300612159584101,0.022412981580477206
0.001081024510487083,0.9951287339041273,0.995673243724609,SMCO_BR,-7.105427357601002e-15,2,-0.10243954539771283,0.31407615798925903,table1_Rastrigin_d2_max,True,500,Rastrigin,0.33006121525036536,0.04406679774681106
