source,label,name,dim,algo,strategy,reference_best_opt,fopt_mean,gap_to_reference
table3,table3_MaximumScore_d5,MaximumScore,5,SMCO_R_EVO,current-to-best1bin,0.472,0.41281999999999996,0.05918000000000001
table3,table3_MaximumScore_d5,MaximumScore,5,SMCO_BR_EVO,current-to-best1bin,0.472,0.41074000000000005,0.061259999999999926
table3,table3_MaximumScore_d50,MaximumScore,50,SMCO_EVO,current-to-best1bin,0.498,0.4232,0.07479999999999998
table3,table3_MaximumScore_d50,MaximumScore,50,SMCO_R_EVO,current-to-best1bin,0.498,0.4266,0.07140000000000002
table3,table3_MaximumScore_d50,MaximumScore,50,SMCO_BR_EVO,current-to-best1bin,0.498,0.42060000000000003,0.07739999999999997
r_synced,Ackley_10d,Ackley,10,SMCO_BR_EVO,current-to-best1bin,1.674216321134736e-13,0.05425000610718085,0.05425000610701343
r_synced,Ackley_10d,Ackley,10,SMCO_EVO,current-to-best1bin,1.674216321134736e-13,0.22153849605002796,0.22153849604986053
r_synced,Ackley_10d,Ackley,10,SMCO_R_EVO,current-to-best1bin,1.674216321134736e-13,0.05325145086639589,0.05325145086622847
r_synced,Bukin6_2d,Bukin6,2,SMCO_BR_EVO,current-to-best1bin,0.000215995131049862,0.11378449621350621,0.11356850108245635
r_synced,Bukin6_2d,Bukin6,2,SMCO_EVO,current-to-best1bin,0.000215995131049862,0.23077024011041,0.23055424497936014
r_synced,Bukin6_2d,Bukin6,2,SMCO_R_EVO,current-to-best1bin,0.000215995131049862,0.09937839833217672,0.09916240320112686
r_synced,DixonPrice_10d,DixonPrice,10,SMCO_BR_EVO,current-to-best1bin,9.166645534374761e-14,0.19961161919542658,0.1996116191953349
r_synced,DixonPrice_10d,DixonPrice,10,SMCO_EVO,current-to-best1bin,9.166645534374761e-14,0.6697306079195404,0.6697306079194487
r_synced,DixonPrice_10d,DixonPrice,10,SMCO_R_EVO,current-to-best1bin,9.166645534374761e-14,0.6670744885743386,0.6670744885742469
r_synced,DropWave_2d,DropWave,2,SMCO_BR_EVO,current-to-best1bin,-1.0,-0.9711807518492408,0.028819248150759202
r_synced,DropWave_2d,DropWave,2,SMCO_EVO,current-to-best1bin,-1.0,-0.9674221287093374,0.032577871290662586
r_synced,DropWave_2d,DropWave,2,SMCO_R_EVO,current-to-best1bin,-1.0,-0.9744061937990128,0.025593806200987168
r_synced,Easom_2d,Easom,2,SMCO_BR_EVO,current-to-best1bin,-1.0,-0.7483969969006576,0.25160300309934236
r_synced,Easom_2d,Easom,2,SMCO_EVO,current-to-best1bin,-1.0,-0.34833482971441454,0.6516651702855855
r_synced,Easom_2d,Easom,2,SMCO_R_EVO,current-to-best1bin,-1.0,-0.7494750485445599,0.25052495145544007
r_synced,Eggholder_2d,Eggholder,2,SMCO_BR_EVO,current-to-best1bin,-959.640662720851,-875.5551023444661,84.08556037638482
r_synced,Eggholder_2d,Eggholder,2,SMCO_EVO,current-to-best1bin,-959.640662720851,-872.4568814944662,87.18378122638478
r_synced,Eggholder_2d,Eggholder,2,SMCO_R_EVO,current-to-best1bin,-959.640662720851,-872.362080327896,87.27858239295495
r_synced,Griewank_10d,Griewank,10,SMCO_BR_EVO,current-to-best1bin,3.319344799024293e-12,0.09973449856079822,0.09973449855747887
r_synced,Griewank_10d,Griewank,10,SMCO_EVO,current-to-best1bin,3.319344799024293e-12,0.3402298774605196,0.34022987745720024
r_synced,Griewank_10d,Griewank,10,SMCO_R_EVO,current-to-best1bin,3.319344799024293e-12,0.07577647749505116,0.07577647749173182
r_synced,McCormick_2d,McCormick,2,SMCO_BR_EVO,current-to-best1bin,-1.9132229549810367,-1.9132229372178915,1.7763145176985518e-08
r_synced,McCormick_2d,McCormick,2,SMCO_EVO,current-to-best1bin,-1.9132229549810367,-1.9132227531421513,2.018388853830544e-07
r_synced,McCormick_2d,McCormick,2,SMCO_R_EVO,current-to-best1bin,-1.9132229549810367,-1.9132229467863624,8.1946742724881e-09
r_synced,Michalewicz_10d,Michalewicz,10,SMCO_BR_EVO,current-to-best1bin,-9.66015171563086,-9.035314615472688,0.6248371001581727
r_synced,Michalewicz_10d,Michalewicz,10,SMCO_EVO,current-to-best1bin,-9.66015171563086,-9.039334692318752,0.6208170233121084
r_synced,Michalewicz_10d,Michalewicz,10,SMCO_R_EVO,current-to-best1bin,-9.66015171563086,-9.055431181962819,0.6047205336680417
r_synced,Mishra6_2d,Mishra6,2,SMCO_BR_EVO,current-to-best1bin,-3.9627077753458684,-3.9271056467612957,0.03560212858457268
r_synced,Mishra6_2d,Mishra6,2,SMCO_EVO,current-to-best1bin,-3.9627077753458684,-3.9205800705067353,0.042127704839133084
r_synced,Mishra6_2d,Mishra6,2,SMCO_R_EVO,current-to-best1bin,-3.9627077753458684,-3.920360392335378,0.04234738301049035
r_synced,NegativeSquaredNorm_10d,NegativeSquaredNorm,10,SMCO_BR_EVO,current-to-best1bin,-4.807121141190541e-31,-1.2785889915195096e-06,1.2785889915195096e-06
r_synced,NegativeSquaredNorm_10d,NegativeSquaredNorm,10,SMCO_EVO,current-to-best1bin,-4.807121141190541e-31,-1.3205130061871495e-05,1.3205130061871495e-05
r_synced,NegativeSquaredNorm_10d,NegativeSquaredNorm,10,SMCO_R_EVO,current-to-best1bin,-4.807121141190541e-31,-1.3469424959727096e-06,1.3469424959727096e-06
r_synced,Qing_10d,Qing,10,SMCO_BR_EVO,current-to-best1bin,7.466716822282004e-21,5.598512360013424,5.598512360013424
r_synced,Qing_10d,Qing,10,SMCO_EVO,current-to-best1bin,7.466716822282004e-21,61.81332345485639,61.81332345485639
r_synced,Qing_10d,Qing,10,SMCO_R_EVO,current-to-best1bin,7.466716822282004e-21,4.989638437053331,4.989638437053331
r_synced,Rastrigin_10d,Rastrigin,10,SMCO_BR_EVO,current-to-best1bin,2.842170943040401e-14,3.7399410123740515,3.739941012374023
r_synced,Rastrigin_10d,Rastrigin,10,SMCO_EVO,current-to-best1bin,2.842170943040401e-14,4.017369385054998,4.01736938505497
r_synced,Rastrigin_10d,Rastrigin,10,SMCO_R_EVO,current-to-best1bin,2.842170943040401e-14,4.036489121409931,4.036489121409903
r_synced,Rosenbrock_10d,Rosenbrock,10,SMCO_BR_EVO,current-to-best1bin,1.111931548860968e-11,0.1256569642683398,0.12565696425722048
r_synced,Rosenbrock_10d,Rosenbrock,10,SMCO_EVO,current-to-best1bin,1.111931548860968e-11,0.7884160847257367,0.7884160847146173
r_synced,Rosenbrock_10d,Rosenbrock,10,SMCO_R_EVO,current-to-best1bin,1.111931548860968e-11,0.18098506048678503,0.1809850604756657
r_synced,Shubert_2d,Shubert,2,SMCO_BR_EVO,current-to-best1bin,-186.73090883102392,-183.57295282994704,3.157956001076883
r_synced,Shubert_2d,Shubert,2,SMCO_EVO,current-to-best1bin,-186.73090883102392,-186.60217293847182,0.1287358925521005
r_synced,Shubert_2d,Shubert,2,SMCO_R_EVO,current-to-best1bin,-186.73090883102392,-183.57308165563077,3.1578271753931517
r_synced,SixHumpCamel_2d,SixHumpCamel,2,SMCO_BR_EVO,current-to-best1bin,-1.0316284534898774,-1.0316284221203347,3.136954274118864e-08
r_synced,SixHumpCamel_2d,SixHumpCamel,2,SMCO_EVO,current-to-best1bin,-1.0316284534898774,-1.0316278945711237,5.589187537236029e-07
r_synced,SixHumpCamel_2d,SixHumpCamel,2,SMCO_R_EVO,current-to-best1bin,-1.0316284534898774,-1.0316284229224681,3.056740927043222e-08
r_synced,SquaredNorm_10d,SquaredNorm,10,SMCO_BR_EVO,current-to-best1bin,10.000000000000007,9.295283982877296,0.7047160171227116
r_synced,SquaredNorm_10d,SquaredNorm,10,SMCO_EVO,current-to-best1bin,10.000000000000007,9.775991231001969,0.22400876899803812
r_synced,SquaredNorm_10d,SquaredNorm,10,SMCO_R_EVO,current-to-best1bin,10.000000000000007,9.64804433496693,0.35195566503307774
r_synced,Zakharov_10d,Zakharov,10,SMCO_BR_EVO,current-to-best1bin,6.799844990410166e-17,0.06024260937656256,0.06024260937656249
r_synced,Zakharov_10d,Zakharov,10,SMCO_EVO,current-to-best1bin,6.799844990410166e-17,0.03569776326247084,0.03569776326247077
r_synced,Zakharov_10d,Zakharov,10,SMCO_R_EVO,current-to-best1bin,6.799844990410166e-17,0.031213826594587456,0.031213826594587386
paper_tables,table1_Ackley_d2_max,Ackley,2,SMCO_EVO,best1bin,22.31719871014795,22.14600260854868,0.1711961015992678
paper_tables,table1_Ackley_d2_max,Ackley,2,SMCO_R_EVO,best1bin,22.31719871014795,22.212703077298997,0.10449563284895191
paper_tables,table1_Ackley_d2_max,Ackley,2,SMCO_BR_EVO,best1bin,22.31719871014795,22.21859982970049,0.09859888044745801
paper_tables,table1_Ackley_d2_min,Ackley,2,SMCO_EVO,best1bin,5.709060499903273e-07,0.0315978927592606,0.03159732185321061
paper_tables,table1_Ackley_d2_min,Ackley,2,SMCO_R_EVO,best1bin,5.709060499903273e-07,0.0395407934032213,0.03954022249717131
paper_tables,table1_Ackley_d2_min,Ackley,2,SMCO_BR_EVO,best1bin,5.709060499903273e-07,0.045227264586411894,0.045226693680361904
paper_tables,table1_Griewank_d2_max,Griewank,2,SMCO_EVO,best1bin,181.10750183470603,180.60941097074016,0.49809086396587077
paper_tables,table1_Griewank_d2_max,Griewank,2,SMCO_R_EVO,best1bin,181.10750183470603,180.99727081990392,0.1102310148021104
paper_tables,table1_Griewank_d2_max,Griewank,2,SMCO_BR_EVO,best1bin,181.10750183470603,180.96355045226142,0.14395138244461236
paper_tables,table1_Griewank_d2_min,Griewank,2,SMCO_EVO,best1bin,2.7846468544701075e-05,0.012888821102228616,0.012860974633683915
paper_tables,table1_Griewank_d2_min,Griewank,2,SMCO_R_EVO,best1bin,2.7846468544701075e-05,0.014389018508439481,0.01436117203989478
paper_tables,table1_Griewank_d2_min,Griewank,2,SMCO_BR_EVO,best1bin,2.7846468544701075e-05,0.02531417148886475,0.02528632502032005
paper_tables,table1_Michalewicz_d2_max,Michalewicz,2,SMCO_EVO,best1bin,-0.0,-4.938746703491313e-39,4.938746703491313e-39
paper_tables,table1_Michalewicz_d2_max,Michalewicz,2,SMCO_R_EVO,best1bin,-0.0,-1.7005946322164117e-41,1.7005946322164117e-41
paper_tables,table1_Michalewicz_d2_max,Michalewicz,2,SMCO_BR_EVO,best1bin,-0.0,-2.7409333520066233e-33,2.7409333520066233e-33
paper_tables,table1_Michalewicz_d2_min,Michalewicz,2,SMCO_EVO,best1bin,-1.8013034100985532,-1.8013013442351034,2.0658634498627038e-06
paper_tables,table1_Michalewicz_d2_min,Michalewicz,2,SMCO_R_EVO,best1bin,-1.8013034100985532,-1.801298865908686,4.544189867283777e-06
paper_tables,table1_Michalewicz_d2_min,Michalewicz,2,SMCO_BR_EVO,best1bin,-1.8013034100985532,-1.8012981806495463,5.229449006938225e-06
paper_tables,table1_Rastrigin_d2_max,Rastrigin,2,SMCO_EVO,best1bin,80.70658038767792,79.87527742092011,0.8313029667578036
paper_tables,table1_Rastrigin_d2_max,Rastrigin,2,SMCO_R_EVO,best1bin,80.70658038767792,79.81767090212276,0.8889094855551605
paper_tables,table1_Rastrigin_d2_max,Rastrigin,2,SMCO_BR_EVO,best1bin,80.70658038767792,79.79865182037042,0.9079285673074935
paper_tables,table1_Rastrigin_d2_min,Rastrigin,2,SMCO_EVO,best1bin,7.105427357601002e-14,0.01668643927023443,0.016686439270163375
paper_tables,table1_Rastrigin_d2_min,Rastrigin,2,SMCO_R_EVO,best1bin,7.105427357601002e-14,0.026719917183882478,0.026719917183811424
paper_tables,table1_Rastrigin_d2_min,Rastrigin,2,SMCO_BR_EVO,best1bin,7.105427357601002e-14,0.013231884369714316,0.013231884369643261
paper_tables,table2_Ackley_d200_max,Ackley,200,SMCO_EVO,best1bin,22.303144812085936,22.147425202545065,0.1557196095408706
paper_tables,table2_Ackley_d200_max,Ackley,200,SMCO_R_EVO,best1bin,22.303144812085936,22.175164516519196,0.12798029556673995
paper_tables,table2_Ackley_d200_max,Ackley,200,SMCO_BR_EVO,best1bin,22.303144812085936,22.176319688765826,0.12682512332010987
paper_tables,table2_Ackley_d200_min,Ackley,200,SMCO_EVO,best1bin,1.9749763158216638e-08,0.2000377472291352,0.20003772747937204
paper_tables,table2_Ackley_d200_min,Ackley,200,SMCO_R_EVO,best1bin,1.9749763158216638e-08,0.06515688120868726,0.0651568614589241
paper_tables,table2_Ackley_d200_min,Ackley,200,SMCO_BR_EVO,best1bin,1.9749763158216638e-08,0.07369608262811136,0.0736960628783482
paper_tables,table2_Griewank_d200_max,Griewank,200,SMCO_EVO,best1bin,17572.73156449872,17556.277876889744,16.453687608976907
paper_tables,table2_Griewank_d200_max,Griewank,200,SMCO_R_EVO,best1bin,17572.73156449872,17315.59907026162,257.1324942370993
paper_tables,table2_Griewank_d200_max,Griewank,200,SMCO_BR_EVO,best1bin,17572.73156449872,16577.253796327197,995.4777681715241
paper_tables,table2_Griewank_d200_min,Griewank,200,SMCO_EVO,best1bin,0.12175609367856555,0.5982596752052693,0.4765035815267038
paper_tables,table2_Griewank_d200_min,Griewank,200,SMCO_R_EVO,best1bin,0.12175609367856555,0.14025462994141125,0.0184985362628457
paper_tables,table2_Griewank_d200_min,Griewank,200,SMCO_BR_EVO,best1bin,0.12175609367856555,0.14286090933664738,0.021104815658081838
paper_tables,table2_Michalewicz_d200_max,Michalewicz,200,SMCO_EVO,best1bin,-4.888254196900523e-14,-7.479331185195895e-07,7.479330696370475e-07
paper_tables,table2_Michalewicz_d200_max,Michalewicz,200,SMCO_R_EVO,best1bin,-4.888254196900523e-14,-1.288927675936813e-13,8.001022562467606e-14
paper_tables,table2_Michalewicz_d200_max,Michalewicz,200,SMCO_BR_EVO,best1bin,-4.888254196900523e-14,-1.7990800920566725e-12,1.7501975500876674e-12
paper_tables,table2_Michalewicz_d200_min,Michalewicz,200,SMCO_EVO,best1bin,-185.79379842143862,-152.60610393679698,33.18769448464164
paper_tables,table2_Michalewicz_d200_min,Michalewicz,200,SMCO_R_EVO,best1bin,-185.79379842143862,-184.7552819165156,1.0385165049230238
paper_tables,table2_Michalewicz_d200_min,Michalewicz,200,SMCO_BR_EVO,best1bin,-185.79379842143862,-181.59464837257445,4.199150048864169
paper_tables,table2_Rastrigin_d200_max,Rastrigin,200,SMCO_EVO,best1bin,8070.65803876756,6331.689546935928,1738.9684918316325
paper_tables,table2_Rastrigin_d200_max,Rastrigin,200,SMCO_R_EVO,best1bin,8070.65803876756,6333.824620184283,1736.8334185832773
paper_tables,table2_Rastrigin_d200_max,Rastrigin,200,SMCO_BR_EVO,best1bin,8070.65803876756,6333.724625587223,1736.933413180337
paper_tables,table2_Rastrigin_d200_min,Rastrigin,200,SMCO_EVO,best1bin,4.547473508864641e-12,314.37445150198454,314.37445150198
paper_tables,table2_Rastrigin_d200_min,Rastrigin,200,SMCO_R_EVO,best1bin,4.547473508864641e-12,316.32047425694,316.3204742569354
paper_tables,table2_Rastrigin_d200_min,Rastrigin,200,SMCO_BR_EVO,best1bin,4.547473508864641e-12,318.67754022136023,318.6775402213557
table3,table3_EmpiricalWelfare_d10,EmpiricalWelfare,10,SMCO_EVO,best1bin,2278.0709638946128,1836.8177350103017,441.25322888431106
table3,table3_EmpiricalWelfare_d10,EmpiricalWelfare,10,SMCO_R_EVO,best1bin,2278.0709638946128,1843.0104304456263,435.06053344898646
table3,table3_EmpiricalWelfare_d10,EmpiricalWelfare,10,SMCO_BR_EVO,best1bin,2278.0709638946128,1823.2619408001751,454.80902309443763
table3,table3_EmpiricalWelfare_d20,EmpiricalWelfare,20,SMCO_EVO,best1bin,2652.9475224981034,2311.4037905236924,341.543731974411
table3,table3_EmpiricalWelfare_d20,EmpiricalWelfare,20,SMCO_R_EVO,best1bin,2652.9475224981034,2374.750129025264,278.1973934728394
table3,table3_EmpiricalWelfare_d20,EmpiricalWelfare,20,SMCO_BR_EVO,best1bin,2652.9475224981034,2294.491388919008,358.4561335790954
table3,table3_EmpiricalWelfare_d5,EmpiricalWelfare,5,SMCO_EVO,best1bin,1432.9313130217945,1346.2950861975512,86.6362268242433
table3,table3_EmpiricalWelfare_d5,EmpiricalWelfare,5,SMCO_R_EVO,best1bin,1432.9313130217945,1343.3889114171113,89.54240160468316
table3,table3_EmpiricalWelfare_d5,EmpiricalWelfare,5,SMCO_BR_EVO,best1bin,1432.9313130217945,1338.6892713867526,94.24204163504191
table3,table3_EmpiricalWelfare_d50,EmpiricalWelfare,50,SMCO_EVO,best1bin,3680.298547110485,3131.1655751924545,549.1329719180303
table3,table3_EmpiricalWelfare_d50,EmpiricalWelfare,50,SMCO_R_EVO,best1bin,3680.298547110485,3210.8741244714306,469.4244226390542
table3,table3_EmpiricalWelfare_d50,EmpiricalWelfare,50,SMCO_BR_EVO,best1bin,3680.298547110485,3005.8827062777846,674.4158408327003
table3,table3_MaximumScore_d10,MaximumScore,10,SMCO_EVO,best1bin,0.47,0.42943999999999993,0.04056000000000004
table3,table3_MaximumScore_d10,MaximumScore,10,SMCO_R_EVO,best1bin,0.47,0.4292000000000001,0.04079999999999989
table3,table3_MaximumScore_d10,MaximumScore,10,SMCO_BR_EVO,best1bin,0.47,0.42564,0.044359999999999955
table3,table3_MaximumScore_d20,MaximumScore,20,SMCO_EVO,best1bin,0.47,0.43896,0.031039999999999957
table3,table3_MaximumScore_d20,MaximumScore,20,SMCO_R_EVO,best1bin,0.47,0.43479999999999996,0.03520000000000001
table3,table3_MaximumScore_d20,MaximumScore,20,SMCO_BR_EVO,best1bin,0.47,0.42840000000000006,0.041599999999999915
table3,table3_MaximumScore_d5,MaximumScore,5,SMCO_EVO,best1bin,0.472,0.41268,0.059319999999999984
table3,table3_MaximumScore_d5,MaximumScore,5,SMCO_R_EVO,best1bin,0.472,0.41281999999999996,0.05918000000000001
table3,table3_MaximumScore_d5,MaximumScore,5,SMCO_BR_EVO,best1bin,0.472,0.41074000000000005,0.061259999999999926
table3,table3_MaximumScore_d50,MaximumScore,50,SMCO_EVO,best1bin,0.498,0.4232,0.07479999999999998
table3,table3_MaximumScore_d50,MaximumScore,50,SMCO_R_EVO,best1bin,0.498,0.4266,0.07140000000000002
table3,table3_MaximumScore_d50,MaximumScore,50,SMCO_BR_EVO,best1bin,0.498,0.42000000000000004,0.07799999999999996
r_synced,Ackley_10d,Ackley,10,SMCO_BR_EVO,best1bin,1.674216321134736e-13,0.05563570468694747,0.05563570468678005
r_synced,Ackley_10d,Ackley,10,SMCO_EVO,best1bin,1.674216321134736e-13,0.21701870872838508,0.21701870872821766
r_synced,Ackley_10d,Ackley,10,SMCO_R_EVO,best1bin,1.674216321134736e-13,0.056142661056432085,0.05614266105626466
r_synced,Bukin6_2d,Bukin6,2,SMCO_BR_EVO,best1bin,0.000215995131049862,0.10698747279326626,0.1067714776622164
r_synced,Bukin6_2d,Bukin6,2,SMCO_EVO,best1bin,0.000215995131049862,0.17425814454160835,0.17404214941055848
r_synced,Bukin6_2d,Bukin6,2,SMCO_R_EVO,best1bin,0.000215995131049862,0.11967697474172576,0.1194609796106759
r_synced,DixonPrice_10d,DixonPrice,10,SMCO_BR_EVO,best1bin,9.166645534374761e-14,0.16757243438053088,0.1675724343804392
r_synced,DixonPrice_10d,DixonPrice,10,SMCO_EVO,best1bin,9.166645534374761e-14,0.6705761452932456,0.6705761452931539
r_synced,DixonPrice_10d,DixonPrice,10,SMCO_R_EVO,best1bin,9.166645534374761e-14,0.6670880448025931,0.6670880448025014
r_synced,DropWave_2d,DropWave,2,SMCO_BR_EVO,best1bin,-1.0,-0.9680359873968545,0.03196401260314552
r_synced,DropWave_2d,DropWave,2,SMCO_EVO,best1bin,-1.0,-0.9705965821813924,0.029403417818607558
r_synced,DropWave_2d,DropWave,2,SMCO_R_EVO,best1bin,-1.0,-0.9743780704761041,0.02562192952389586
r_synced,Easom_2d,Easom,2,SMCO_BR_EVO,best1bin,-1.0,-0.6987822024789621,0.30121779752103794
r_synced,Easom_2d,Easom,2,SMCO_EVO,best1bin,-1.0,-0.4008187152659969,0.5991812847340031
r_synced,Easom_2d,Easom,2,SMCO_R_EVO,best1bin,-1.0,-0.6995072289548767,0.3004927710451233
r_synced,Eggholder_2d,Eggholder,2,SMCO_BR_EVO,best1bin,-959.640662720851,-876.7280870617567,82.91257565909427
r_synced,Eggholder_2d,Eggholder,2,SMCO_EVO,best1bin,-959.640662720851,-873.4366537083304,86.2040090125206
r_synced,Eggholder_2d,Eggholder,2,SMCO_R_EVO,best1bin,-959.640662720851,-877.3061101703504,82.33455255050058
r_synced,Griewank_10d,Griewank,10,SMCO_BR_EVO,best1bin,3.319344799024293e-12,0.09919545523293724,0.0991954552296179
r_synced,Griewank_10d,Griewank,10,SMCO_EVO,best1bin,3.319344799024293e-12,0.32795173837096464,0.3279517383676453
r_synced,Griewank_10d,Griewank,10,SMCO_R_EVO,best1bin,3.319344799024293e-12,0.07139256943065395,0.0713925694273346
r_synced,McCormick_2d,McCormick,2,SMCO_BR_EVO,best1bin,-1.9132229549810367,-1.9132229367817846,1.819925210533313e-08
r_synced,McCormick_2d,McCormick,2,SMCO_EVO,best1bin,-1.9132229549810367,-1.9132227698193813,1.8516165534165907e-07
r_synced,McCormick_2d,McCormick,2,SMCO_R_EVO,best1bin,-1.9132229549810367,-1.913222945394812,9.586224702928803e-09
r_synced,Michalewicz_10d,Michalewicz,10,SMCO_BR_EVO,best1bin,-9.66015171563086,-8.999411937451745,0.6607397781791153
r_synced,Michalewicz_10d,Michalewicz,10,SMCO_EVO,best1bin,-9.66015171563086,-9.013325828013286,0.6468258876175739
r_synced,Michalewicz_10d,Michalewicz,10,SMCO_R_EVO,best1bin,-9.66015171563086,-9.038730365332821,0.6214213502980392
r_synced,Mishra6_2d,Mishra6,2,SMCO_BR_EVO,best1bin,-3.9627077753458684,-3.921482878139595,0.041224897206273425
r_synced,Mishra6_2d,Mishra6,2,SMCO_EVO,best1bin,-3.9627077753458684,-3.9200740491380905,0.04263372620777783
r_synced,Mishra6_2d,Mishra6,2,SMCO_R_EVO,best1bin,-3.9627077753458684,-3.921703307619475,0.04100446772639321
r_synced,NegativeSquaredNorm_10d,NegativeSquaredNorm,10,SMCO_BR_EVO,best1bin,-4.807121141190541e-31,-1.332058110058307e-06,1.332058110058307e-06
r_synced,NegativeSquaredNorm_10d,NegativeSquaredNorm,10,SMCO_EVO,best1bin,-4.807121141190541e-31,-1.3333635421632365e-05,1.3333635421632365e-05
r_synced,NegativeSquaredNorm_10d,NegativeSquaredNorm,10,SMCO_R_EVO,best1bin,-4.807121141190541e-31,-1.3279564904153064e-06,1.3279564904153064e-06
r_synced,Qing_10d,Qing,10,SMCO_BR_EVO,best1bin,7.466716822282004e-21,6.027280863902302,6.027280863902302
r_synced,Qing_10d,Qing,10,SMCO_EVO,best1bin,7.466716822282004e-21,54.94016357810999,54.94016357810999
r_synced,Qing_10d,Qing,10,SMCO_R_EVO,best1bin,7.466716822282004e-21,4.717429774179739,4.717429774179739
r_synced,Rastrigin_10d,Rastrigin,10,SMCO_BR_EVO,best1bin,2.842170943040401e-14,3.7897910512165938,3.7897910512165653
r_synced,Rastrigin_10d,Rastrigin,10,SMCO_EVO,best1bin,2.842170943040401e-14,4.11670409221544,4.116704092215412
r_synced,Rastrigin_10d,Rastrigin,10,SMCO_R_EVO,best1bin,2.842170943040401e-14,4.03652963429143,4.036529634291401
r_synced,Rosenbrock_10d,Rosenbrock,10,SMCO_BR_EVO,best1bin,1.111931548860968e-11,0.12734213201068972,0.1273421319995704
r_synced,Rosenbrock_10d,Rosenbrock,10,SMCO_EVO,best1bin,1.111931548860968e-11,0.7854723712721311,0.7854723712610118
r_synced,Rosenbrock_10d,Rosenbrock,10,SMCO_R_EVO,best1bin,1.111931548860968e-11,0.1747593252313129,0.17475932522019358
r_synced,Shubert_2d,Shubert,2,SMCO_BR_EVO,best1bin,-186.73090883102392,-183.57297657564862,3.1579322553753
r_synced,Shubert_2d,Shubert,2,SMCO_EVO,best1bin,-186.73090883102392,-183.42550321898815,3.30540561203577
r_synced,Shubert_2d,Shubert,2,SMCO_R_EVO,best1bin,-186.73090883102392,-183.19705704557288,3.5338517854510485
r_synced,SixHumpCamel_2d,SixHumpCamel,2,SMCO_BR_EVO,best1bin,-1.0316284534898774,-1.0316284186076259,3.4882251531698216e-08
r_synced,SixHumpCamel_2d,SixHumpCamel,2,SMCO_EVO,best1bin,-1.0316284534898774,-1.0316280498141113,4.036757661474155e-07
r_synced,SixHumpCamel_2d,SixHumpCamel,2,SMCO_R_EVO,best1bin,-1.0316284534898774,-1.0316284331409604,2.034891699587149e-08
r_synced,SquaredNorm_10d,SquaredNorm,10,SMCO_BR_EVO,best1bin,10.000000000000007,9.358723396172987,0.6412766038270199
r_synced,SquaredNorm_10d,SquaredNorm,10,SMCO_EVO,best1bin,10.000000000000007,9.795303803318816,0.20469619668119066
r_synced,SquaredNorm_10d,SquaredNorm,10,SMCO_R_EVO,best1bin,10.000000000000007,9.675421203306414,0.3245787966935936
r_synced,Zakharov_10d,Zakharov,10,SMCO_BR_EVO,best1bin,6.799844990410166e-17,0.05826243683113832,0.05826243683113825
r_synced,Zakharov_10d,Zakharov,10,SMCO_EVO,best1bin,6.799844990410166e-17,0.03397716350746384,0.03397716350746377
r_synced,Zakharov_10d,Zakharov,10,SMCO_R_EVO,best1bin,6.799844990410166e-17,0.03102450642187158,0.03102450642187151
paper_tables,table1_Ackley_d2_max,Ackley,2,SMCO_EVO,sobol,22.31719871014795,22.14600260854868,0.1711961015992678
paper_tables,table1_Ackley_d2_max,Ackley,2,SMCO_R_EVO,sobol,22.31719871014795,22.212703077298997,0.10449563284895191
paper_tables,table1_Ackley_d2_max,Ackley,2,SMCO_BR_EVO,sobol,22.31719871014795,22.21859982970049,0.09859888044745801
paper_tables,table1_Ackley_d2_min,Ackley,2,SMCO_EVO,sobol,5.709060499903273e-07,0.0315978927592606,0.03159732185321061
paper_tables,table1_Ackley_d2_min,Ackley,2,SMCO_R_EVO,sobol,5.709060499903273e-07,0.0395407934032213,0.03954022249717131
paper_tables,table1_Ackley_d2_min,Ackley,2,SMCO_BR_EVO,sobol,5.709060499903273e-07,0.045227264586411894,0.045226693680361904
paper_tables,table1_Griewank_d2_max,Griewank,2,SMCO_EVO,sobol,181.10750183470603,180.60941097074016,0.49809086396587077
paper_tables,table1_Griewank_d2_max,Griewank,2,SMCO_R_EVO,sobol,181.10750183470603,180.99727081990392,0.1102310148021104
paper_tables,table1_Griewank_d2_max,Griewank,2,SMCO_BR_EVO,sobol,181.10750183470603,180.96355045226142,0.14395138244461236
paper_tables,table1_Griewank_d2_min,Griewank,2,SMCO_EVO,sobol,2.7846468544701075e-05,0.012888821102228616,0.012860974633683915
paper_tables,table1_Griewank_d2_min,Griewank,2,SMCO_R_EVO,sobol,2.7846468544701075e-05,0.014389018508439481,0.01436117203989478
paper_tables,table1_Griewank_d2_min,Griewank,2,SMCO_BR_EVO,sobol,2.7846468544701075e-05,0.02531417148886475,0.02528632502032005
paper_tables,table1_Michalewicz_d2_max,Michalewicz,2,SMCO_EVO,sobol,-0.0,-4.938746703491313e-39,4.938746703491313e-39
paper_tables,table1_Michalewicz_d2_max,Michalewicz,2,SMCO_R_EVO,sobol,-0.0,-1.7005946322164117e-41,1.7005946322164117e-41
paper_tables,table1_Michalewicz_d2_max,Michalewicz,2,SMCO_BR_EVO,sobol,-0.0,-2.7409333520066233e-33,2.7409333520066233e-33
paper_tables,table1_Michalewicz_d2_min,Michalewicz,2,SMCO_EVO,sobol,-1.8013034100985532,-1.8013013442351034,2.0658634498627038e-06
paper_tables,table1_Michalewicz_d2_min,Michalewicz,2,SMCO_R_EVO,sobol,-1.8013034100985532,-1.801298865908686,4.544189867283777e-06
