strategy,start_fraction,n_starts,algo,func,dim,rep,fopt,time,iterations,seed
rand1bin,1/2,27,SMCO_BR_EVO,Ackley,3000,0,22.176143677171368,7631.372515331954,177,1182358643
rand1bin,1/2,27,SMCO_R_EVO,Ackley,3000,1,22.162332066148554,7720.966707372107,327,1229620669
rand1bin,1/2,27,SMCO_R_EVO,Ackley,3000,0,22.16565088813076,7812.780338650104,327,1182358643
rand1bin,3/4,41,SMCO_R_EVO,Rastrigin,3000,1,86687.34557944229,7961.2245398068335,341,886357985
rand1bin,3/4,41,SMCO_EVO,Rastrigin,3000,1,86600.59382161549,7994.7513890271075,341,886357985
rand1bin,3/4,41,SMCO_R_EVO,Rastrigin,3000,0,86414.97104898989,8045.056564951083,341,631936983
rand1bin,2/3,36,SMCO_BR_EVO,Rastrigin,3000,1,87022.9451875161,8064.847907053074,186,886357985
rand1bin,3/4,41,SMCO_BR_EVO,Rastrigin,3000,1,86634.09774170541,8572.036382565042,191,886357985
rand1bin,1/2,27,SMCO_EVO,Rosenbrock,3000,0,1391545364.4905682,1771.9475207249634,327,832555659
rand1bin,1/2,27,SMCO_R_EVO,Rosenbrock,3000,0,1282469794.8105822,1794.5576502189506,327,832555659
rand1bin,3/4,41,SMCO_EVO,Rastrigin,3000,0,86334.316589812,8946.625999843003,341,631936983
rand1bin,1/2,27,SMCO_BR_EVO,Rosenbrock,3000,0,1097630460.9345202,1804.765247724019,177,832555659
rand1bin,3/4,41,SMCO_BR_EVO,Rastrigin,3000,0,86386.33933725898,9310.915366172092,191,631936983
rand1bin,4/5,44,SMCO_EVO,Rastrigin,3000,1,86416.2243939786,9486.27555189794,344,886357985
rand1bin,4/5,44,SMCO_R_EVO,Rastrigin,3000,1,86492.29479341509,9544.664444589987,344,886357985
rand1bin,4/5,44,SMCO_EVO,Rastrigin,3000,0,86154.08178904573,9547.820660165977,344,631936983
rand1bin,4/5,44,SMCO_R_EVO,Rastrigin,3000,0,86214.41261598487,9611.928072838113,344,631936983
rand1bin,4/5,44,SMCO_BR_EVO,Rastrigin,3000,0,86187.9560763309,9776.348816317972,194,631936983
rand1bin,2/3,36,SMCO_EVO,Rosenbrock,3000,0,1333482312.1084232,2361.8808188079856,336,832555659
rand1bin,2/3,36,SMCO_EVO,Ackley,3000,0,22.09749237517739,9886.308377296897,336,1182358643
rand1bin,2/3,36,SMCO_R_EVO,Rosenbrock,3000,0,1208683310.623777,2462.0162499879953,336,832555659
rand1bin,1/2,27,SMCO_EVO,Rosenbrock,3000,1,1397543145.1403408,1897.7714101709425,327,229981575
rand1bin,4/5,44,SMCO_BR_EVO,Rastrigin,3000,1,86446.37434897965,9982.066364868078,194,886357985
rand1bin,2/3,36,SMCO_BR_EVO,Ackley,3000,0,22.1716146799311,10007.169319599867,186,1182358643
rand1bin,2/3,36,SMCO_BR_EVO,Rosenbrock,3000,0,1065067813.6518697,2618.4352156019304,186,832555659
rand1bin,1/2,27,SMCO_R_EVO,Rosenbrock,3000,1,1289537771.8707738,1680.8856365468819,327,229981575
rand1bin,2/3,36,SMCO_R_EVO,Ackley,3000,0,22.161695891039702,10281.945103447884,336,1182358643
rand1bin,2/3,36,SMCO_EVO,Ackley,3000,1,22.104644439669002,10361.64378013881,336,1229620669
rand1bin,1/2,27,SMCO_BR_EVO,Rosenbrock,3000,1,1086958573.0374756,1632.5670482949354,177,229981575
rand1bin,3/4,41,SMCO_EVO,Rosenbrock,3000,0,1310278579.4890516,2927.7568257879466,341,832555659
rand1bin,4/5,44,SMCO_EVO,Rosenbrock,3000,0,1293502773.4928007,2635.1929130130447,344,832555659
rand1bin,3/4,41,SMCO_R_EVO,Rosenbrock,3000,0,1178850709.67393,2879.53284621099,341,832555659
