strategy,algo,func,dim,rep,fopt,time,iterations,seed
current-to-best1bin,ADAM,Rastrigin,50,11,1546.531648999269,4.411264329915866,3882,877196067
current-to-best1bin,SMCO_EVO,Rastrigin,50,12,1690.3857918015437,2.9295217969920486,308,1525490646
current-to-best1bin,SignGD,Rastrigin,50,12,1447.1162273433183,2.480906789191067,2305,1525490646
current-to-best1bin,SMCO_R,Rastrigin,50,11,1734.107493734795,5.893560258904472,158,877196067
current-to-best1bin,SMCO_BR,Rastrigin,50,11,1730.87437294193,5.953932984964922,83,877196067
current-to-best1bin,BOBYQA,Rastrigin,50,3,1451.475527977103,20.059104558080435,2400,991992466
current-to-best1bin,GA,Rastrigin,50,12,1655.4415125219102,1.579707122873515,300,1525490646
current-to-best1bin,GD,Rastrigin,50,13,1461.705085979745,0.3314387460704893,306,1904583440
current-to-best1bin,SPSA,Rastrigin,50,13,1598.2815776010061,0.18039680505171418,4800,1904583440
current-to-best1bin,BOBYQA,Rastrigin,50,2,1567.1167576517973,21.20405917102471,2400,315387377
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,11,1731.4230759509262,5.716633966891095,158,877196067
current-to-best1bin,optimLBFGS,Rastrigin,50,13,1449.6234134434958,0.15741248987615108,18,1904583440
current-to-best1bin,optimNM,Rastrigin,50,13,1214.7651854408232,0.15368284890428185,2400,1904583440
current-to-best1bin,ADAM,Rastrigin,50,12,1448.6641392308377,3.282902830047533,3902,1525490646
current-to-best1bin,PSO,Rastrigin,50,13,1514.807145097613,0.22797322017140687,300,1904583440
current-to-best1bin,GA,Rastrigin,50,13,1678.3108544504105,0.7085630130022764,300,1904583440
current-to-best1bin,SA,Rastrigin,50,8,2017.664509691939,12.532118582166731,300,563824817
current-to-best1bin,GenSA,Rastrigin,50,12,2017.6645096919076,3.209365983027965,300,1525490646
current-to-best1bin,SignGD,Rastrigin,50,13,1487.1397264491934,1.8874361980706453,1806,1904583440
current-to-best1bin,BOBYQA,Rastrigin,50,4,1522.5697515619372,18.70462190802209,2400,659688733
current-to-best1bin,SMCO_BR,Rastrigin,50,12,1705.0757652147977,5.4782007650937885,83,1525490646
current-to-best1bin,SMCO,Rastrigin,50,12,1692.6490988930295,6.162454816978425,308,1525490646
current-to-best1bin,BOBYQA,Rastrigin,50,5,1468.4479828502676,18.805892789037898,2400,1940103363
current-to-best1bin,GD,Rastrigin,50,14,1457.663986377226,0.3291691809426993,282,703381016
current-to-best1bin,SPSA,Rastrigin,50,14,1576.6074987369589,0.37532167811878026,4800,703381016
current-to-best1bin,optimLBFGS,Rastrigin,50,14,1448.990821845289,0.09005395020358264,16,703381016
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,12,1699.067083351109,6.237540290923789,158,1525490646
current-to-best1bin,SMCO_BR,Rastrigin,50,13,1676.5834859854158,4.451471430948004,83,1904583440
current-to-best1bin,SMCO_R,Rastrigin,50,12,1705.9670631328563,6.948986059986055,158,1525490646
current-to-best1bin,optimNM,Rastrigin,50,14,1244.9168721722194,0.25154163013212383,2400,703381016
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,12,1689.8721616135672,6.65373981394805,308,1525490646
current-to-best1bin,GenSA,Rastrigin,50,13,2017.6645096919412,3.7629529188852757,300,1904583440
current-to-best1bin,SMCO_R,Rastrigin,50,13,1659.7464681731574,5.148004889022559,158,1904583440
current-to-best1bin,SMCO,Rastrigin,50,14,1734.5843312849895,3.129191050073132,308,703381016
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,13,1667.7951945298526,4.936892691999674,308,1904583440
current-to-best1bin,PSO,Rastrigin,50,14,1503.37856862956,0.2859080529306084,300,703381016
current-to-best1bin,SignGD,Rastrigin,50,14,1488.7982231083788,1.8344102550763637,1806,703381016
current-to-best1bin,SA,Rastrigin,50,7,2017.6645096919426,17.56946596992202,300,1838791539
current-to-best1bin,BOBYQA,Rastrigin,50,7,1506.840908226677,18.094970507081598,2400,1838791539
current-to-best1bin,SMCO,Rastrigin,50,13,1668.6373293279964,5.776066373102367,308,1904583440
current-to-best1bin,SMCO_R,Rastrigin,50,14,1703.9553683385404,3.4644540972076356,158,703381016
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,13,1663.5022029298354,4.919602936133742,158,1904583440
current-to-best1bin,GA,Rastrigin,50,14,1689.9951981448958,1.0572154000401497,300,703381016
current-to-best1bin,optimLBFGS,Rastrigin,50,15,1446.2356862892948,0.06050514103844762,16,858292637
current-to-best1bin,SMCO_EVO,Rastrigin,50,13,1674.156676290172,5.6876476290635765,308,1904583440
current-to-best1bin,GD,Rastrigin,50,15,1461.0895253366482,0.4217150220647454,288,858292637
current-to-best1bin,SPSA,Rastrigin,50,15,1593.6013686450171,0.4001629180274904,4800,858292637
current-to-best1bin,optimNM,Rastrigin,50,15,1317.7615263987286,0.2560388639103621,2400,858292637
current-to-best1bin,SA,Rastrigin,50,9,2017.6645096919428,14.211175634060055,300,872684961
current-to-best1bin,ADAM,Rastrigin,50,13,1488.9804901402904,5.635295468149707,3894,1904583440
current-to-best1bin,SMCO_BR_EVO,Rastrigin,50,14,1711.5865757674976,3.9087431458756328,158,703381016
current-to-best1bin,PSO,Rastrigin,50,15,1503.37856862956,0.2583726770244539,300,858292637
current-to-best1bin,SMCO_R_EVO,Rastrigin,50,14,1711.9974895619937,4.601259975926951,308,703381016
current-to-best1bin,SignGD,Rastrigin,50,15,1481.6634545799488,2.1431896139401942,1806,858292637
