strategy,algo,func,dim,rep,fopt,time,iterations,seed,shard
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,4,-28.461708497559048,4.677564756944776,308,1597020703,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,4,-36.960087111001904,4.739852111786604,158,1597020703,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,4,-9.79480693626179e-08,2.616064075380564,1001,1597020703,253
current-to-best1bin,PSO,Rosenbrock,50,4,-167328.73038057858,0.263890316709876,300,1597020703,253
current-to-best1bin,GD,Rosenbrock,50,4,-116.00260164369166,5.042023088783026,4800,1597020703,253
current-to-best1bin,GA,Rosenbrock,50,4,-852.8403073675054,0.8458710536360741,300,1597020703,253
current-to-best1bin,BOBYQA,Rosenbrock,50,1,-101812.93605543056,22.31186789274216,2400,2121000757,253
current-to-best1bin,GenSA,Rosenbrock,50,4,-5.297385396767981,3.3854002077132463,300,1597020703,253
current-to-best1bin,ADAM,Rosenbrock,50,4,-974855.7385843652,5.007638478651643,4800,1597020703,253
current-to-best1bin,DEoptim,Ackley,50,19,-0.0568785865529766,31.48898391053081,300,1243640658,253
current-to-best1bin,SMCO,Rosenbrock,50,5,-12.132515057802436,4.624649442732334,308,1986140176,253
current-to-best1bin,SMCO_R,Rosenbrock,50,5,-1.3702548701135653,4.721708612516522,158,1986140176,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,5,-29.58055738374257,4.695684364065528,83,1986140176,253
current-to-best1bin,SPSA,Rosenbrock,50,5,-3660899.675982913,0.1436142064630985,2496,1986140176,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,5,-10.704262314023577,4.553062207996845,308,1986140176,253
current-to-best1bin,SignGD,Rosenbrock,50,5,-209.011298532465,1.3672466576099396,1307,1986140176,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,5,-19.477948874237228,4.553939379751682,308,1986140176,253
current-to-best1bin,optimNM,Rosenbrock,50,5,-2828470.6440354586,0.2848328426480293,2400,1986140176,253
current-to-best1bin,BOBYQA,Rosenbrock,50,2,-72226.01995480199,22.008869463577867,2400,401074330,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,5,-38.90707365885167,4.727067099884152,158,1986140176,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,5,-9.945840305313533e-08,2.3886879198253155,927,1986140176,253
current-to-best1bin,GA,Rosenbrock,50,5,-845.4463622740727,0.8412657603621483,300,1986140176,253
current-to-best1bin,PSO,Rosenbrock,50,5,-58415.43265488341,0.2644085679203272,300,1986140176,253
current-to-best1bin,DEoptim,Rosenbrock,50,1,-47.8029794004619,26.56034840643406,300,2121000757,253
current-to-best1bin,GD,Rosenbrock,50,5,-376.0820936913337,4.98950207605958,4800,1986140176,253
current-to-best1bin,GenSA,Rosenbrock,50,5,-4.525872878850619e-10,3.2372891530394554,300,1986140176,253
current-to-best1bin,DEoptim,Rosenbrock,50,0,-47.16261428082307,33.24413836747408,300,1119737176,253
current-to-best1bin,ADAM,Rosenbrock,50,5,-786743.951687313,5.138125322759152,4800,1986140176,253
current-to-best1bin,SMCO,Rosenbrock,50,6,-9.603540155577786,4.626302791759372,308,1315031634,253
current-to-best1bin,SMCO_R,Rosenbrock,50,6,-1.845778042106588,4.675878584384918,158,1315031634,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,6,-79.33001243099316,4.608873089775443,83,1315031634,253
current-to-best1bin,SPSA,Rosenbrock,50,6,-4277289.340648412,0.1514787767082452,2736,1315031634,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,6,-7.695005844841827,4.66923313960433,308,1315031634,253
current-to-best1bin,SA,Rosenbrock,50,0,-1.0122691021284083e-10,37.33666978403926,300,1119737176,253
current-to-best1bin,optimNM,Rosenbrock,50,6,-3223085.3277913923,0.2829686757177114,2400,1315031634,253
current-to-best1bin,SignGD,Rosenbrock,50,6,-161.07887894079772,1.359720192849636,1307,1315031634,253
current-to-best1bin,BOBYQA,Rosenbrock,50,3,-36805.50933089272,22.426437009125948,2400,285390872,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,6,-32.37779852332558,4.569371243938804,308,1315031634,253
current-to-best1bin,DEoptim,Rosenbrock,50,2,-47.02165177609391,27.452587820589542,300,401074330,253
current-to-best1bin,PSO,Rosenbrock,50,6,-390182.6462363025,0.2617519255727529,300,1315031634,253
current-to-best1bin,GA,Rosenbrock,50,6,-1015.9906599798868,0.8204283956438303,300,1315031634,253
current-to-best1bin,GD,Rosenbrock,50,6,-126.05546706192372,5.05734116025269,4800,1315031634,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,6,-4.7102366416891655e-08,2.6282216049730778,1064,1315031634,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,6,-41.69207080742402,6.4811283107846975,158,1315031634,253
current-to-best1bin,GenSA,Rosenbrock,50,6,-2.9380376611827663,3.471334934234619,300,1315031634,253
current-to-best1bin,ADAM,Rosenbrock,50,6,-957747.4360418709,5.058564288541675,4800,1315031634,253
current-to-best1bin,SA,Rosenbrock,50,1,-1.2486377185197908e-10,37.19066717289388,300,2121000757,253
current-to-best1bin,SMCO,Rosenbrock,50,7,-11.577835624854892,4.560541901737452,308,177930642,253
current-to-best1bin,DEoptim,Rosenbrock,50,3,-102.17955416658964,27.100623343139887,300,285390872,253
current-to-best1bin,SignGD,Rosenbrock,50,7,-140.89669963182973,1.367798037827015,1307,177930642,253
current-to-best1bin,SPSA,Rosenbrock,50,7,-4970944.27448472,0.0944047309458255,1681,177930642,253
current-to-best1bin,SMCO_R,Rosenbrock,50,7,-1.9225254569808012,4.565166790038347,158,177930642,253
current-to-best1bin,optimNM,Rosenbrock,50,7,-3778589.513953077,0.2829222436994314,2400,177930642,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,7,-36.50432504361772,4.731457659974694,83,177930642,253
current-to-best1bin,BOBYQA,Rosenbrock,50,4,-67587.10205174753,22.549668479710817,2400,1597020703,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,7,-32.27722206915307,4.571664994582534,308,177930642,253
current-to-best1bin,GA,Rosenbrock,50,7,-887.2607096925376,0.8213403150439262,300,177930642,253
current-to-best1bin,PSO,Rosenbrock,50,7,-223434.4293042517,0.2585436701774597,300,177930642,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,7,-1.0223287438542281e-07,2.632545923814177,1044,177930642,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,7,-40.40330467845468,4.730131819844246,158,177930642,253
current-to-best1bin,SA,Rosenbrock,50,2,-6.90022559949578e-11,35.488522194325924,300,401074330,253
current-to-best1bin,GD,Rosenbrock,50,7,-220.65882090169293,4.98742595128715,4800,177930642,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,7,-22.20711342842509,6.419863764196634,308,177930642,253
current-to-best1bin,GenSA,Rosenbrock,50,7,-0.0046874728362141,3.399160780012608,300,177930642,253
current-to-best1bin,ADAM,Rosenbrock,50,7,-1135237.1131245466,4.979677779600024,4800,177930642,253
current-to-best1bin,SignGD,Rosenbrock,50,8,-506.80564959710506,1.3471876811236143,1307,1805203638,253
current-to-best1bin,SMCO,Rosenbrock,50,8,-11.320846655527186,4.5658918004482985,308,1805203638,253
current-to-best1bin,SPSA,Rosenbrock,50,8,-3953748.483559886,0.1759793441742658,3191,1805203638,253
current-to-best1bin,DEoptim,Rosenbrock,50,4,-50.72460777980549,27.659903286024928,300,1597020703,253
current-to-best1bin,SMCO_R,Rosenbrock,50,8,-1.4627014186462055,4.641143891960383,158,1805203638,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,8,-8.910426549893426,4.675274113193154,83,1805203638,253
current-to-best1bin,optimNM,Rosenbrock,50,8,-2949734.7820336395,0.2855942063033581,2400,1805203638,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,8,-8.686112259070837,4.566447956487536,308,1805203638,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,8,-10.68438189833796,4.671955613419414,308,1805203638,253
current-to-best1bin,GD,Rosenbrock,50,8,-390.8747522551141,4.867829151451588,4800,1805203638,253
current-to-best1bin,BOBYQA,Rosenbrock,50,5,-87847.19874403454,22.008380379527807,2400,1986140176,253
current-to-best1bin,GA,Rosenbrock,50,8,-843.4191283980127,0.8388934638351202,300,1805203638,253
current-to-best1bin,SA,Rosenbrock,50,3,-7.986184095616282e-11,36.169388350099325,300,285390872,253
current-to-best1bin,PSO,Rosenbrock,50,8,-279549.70956072124,0.2610055226832628,300,1805203638,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,8,-7.536232927418324e-08,2.515073975548148,1006,1805203638,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,8,-28.323819612752107,6.492090763524175,158,1805203638,253
current-to-best1bin,GenSA,Rosenbrock,50,8,-1.5922149866875303e-09,3.1870907843112946,300,1805203638,253
current-to-best1bin,ADAM,Rosenbrock,50,8,-886907.1608957696,4.964369669556618,4800,1805203638,253
current-to-best1bin,SignGD,Rosenbrock,50,9,-236.8331458686565,1.3537166435271502,1307,1076661710,253
current-to-best1bin,SMCO,Rosenbrock,50,9,-10.663181396560375,4.54838958196342,308,1076661710,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,9,-1.685971839355907,4.611877243965864,83,1076661710,253
current-to-best1bin,SMCO_R,Rosenbrock,50,9,-1.4577860331404258,4.659196408465505,158,1076661710,253
current-to-best1bin,SPSA,Rosenbrock,50,9,-3330559.562247137,0.1543420888483524,2744,1076661710,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,9,-9.927253428168704,4.559321815147996,308,1076661710,253
current-to-best1bin,optimNM,Rosenbrock,50,9,-2438596.068870543,0.2812122646719217,2400,1076661710,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,9,-33.84751895598439,4.594748241826892,308,1076661710,253
current-to-best1bin,DEoptim,Rosenbrock,50,5,-110.72658456469188,26.879206281155348,300,1986140176,253
current-to-best1bin,SA,Rosenbrock,50,4,-7.309418511215496e-11,35.75415681861341,300,1597020703,253
current-to-best1bin,PSO,Rosenbrock,50,9,-393650.9957790159,0.2545990403741598,300,1076661710,253
current-to-best1bin,GA,Rosenbrock,50,9,-862.997056646431,0.8251795750111341,300,1076661710,253
current-to-best1bin,GD,Rosenbrock,50,9,-230.8294378418043,4.94855759292841,4800,1076661710,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,9,-5.7517145298963344e-08,2.207335425540805,883,1076661710,253
current-to-best1bin,BOBYQA,Rosenbrock,50,6,-89510.2726882666,22.722950940951705,2400,1315031634,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,9,-93.4149525076657,6.480349032208324,158,1076661710,253
current-to-best1bin,GenSA,Rosenbrock,50,9,-0.750143712079739,3.4056846611201763,300,1076661710,253
current-to-best1bin,ADAM,Rosenbrock,50,9,-691016.1256708857,4.960121126845479,4800,1076661710,253
current-to-best1bin,SignGD,Rosenbrock,50,10,-239.5610610070801,1.3485183212906122,1307,1619532864,253
current-to-best1bin,SMCO,Rosenbrock,50,10,-10.313522872530244,4.541656671091914,308,1619532864,253
current-to-best1bin,SMCO_R,Rosenbrock,50,10,-1.7922781892885904,4.574820978567004,158,1619532864,253
current-to-best1bin,SPSA,Rosenbrock,50,10,-5044856.33628965,0.123478028923273,2203,1619532864,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,10,-1.7694382882145296,4.66986745595932,83,1619532864,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,10,-8.258802005032539,4.578370684757829,308,1619532864,253
current-to-best1bin,optimNM,Rosenbrock,50,10,-3687540.416009623,0.2874825093895197,2400,1619532864,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,10,-24.8884675981048,4.658088814467192,308,1619532864,253
current-to-best1bin,GD,Rosenbrock,50,10,-316.80021948209605,4.885210124775767,4800,1619532864,253
current-to-best1bin,DEoptim,Rosenbrock,50,6,-50.39159814842643,27.39109800383449,300,1315031634,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,10,-1.643242107951188e-07,2.344923160970211,939,1619532864,253
current-to-best1bin,BOBYQA,Rosenbrock,50,7,-115352.60084382318,22.34280855767429,2400,177930642,253
current-to-best1bin,PSO,Rosenbrock,50,10,-316241.63122707634,0.2661908324807882,300,1619532864,253
current-to-best1bin,GA,Rosenbrock,50,10,-887.4430037253899,0.8233460709452629,300,1619532864,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,10,-37.57608444167062,6.5087519362568855,158,1619532864,253
current-to-best1bin,ADAM,Rosenbrock,50,10,-1213887.9951374014,4.970942232757807,4800,1619532864,253
current-to-best1bin,GenSA,Rosenbrock,50,10,-1.1354280096001357,3.4291919004172087,300,1619532864,253
current-to-best1bin,SA,Rosenbrock,50,5,-1.0818023168261279e-10,37.274523524567485,300,1986140176,253
current-to-best1bin,SignGD,Rosenbrock,50,11,-74.90768600420638,1.3512431606650352,1307,957333877,253
current-to-best1bin,SMCO,Rosenbrock,50,11,-11.7346156470359,4.540100559592247,308,957333877,253
current-to-best1bin,SPSA,Rosenbrock,50,11,-3910561.0886321287,0.146857650950551,2626,957333877,253
current-to-best1bin,SMCO_R,Rosenbrock,50,11,-1.3856433450767174,4.588913027197123,158,957333877,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,11,-43.21012537150335,4.705469520762563,83,957333877,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,11,-9.637814069891022,4.573767814785242,308,957333877,253
current-to-best1bin,optimNM,Rosenbrock,50,11,-2854252.8293001307,0.2865123134106397,2400,957333877,253
current-to-best1bin,DEoptim,Rosenbrock,50,7,-47.812329672530105,27.087219635024667,300,177930642,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,11,-38.01320127510273,4.651656987145543,158,957333877,253
current-to-best1bin,GD,Rosenbrock,50,11,-181.25254020574715,4.977433079853654,4800,957333877,253
current-to-best1bin,PSO,Rosenbrock,50,11,-280247.5315472393,0.2642251588404178,300,957333877,253
current-to-best1bin,GA,Rosenbrock,50,11,-590.6960040876188,0.8282360434532166,300,957333877,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,11,-1.912153876313944e-07,2.6480258721858263,1059,957333877,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,11,-34.09827252035571,6.420582890510559,308,957333877,253
current-to-best1bin,BOBYQA,Rosenbrock,50,8,-25477.712304406585,22.556203428655863,2400,1805203638,253
current-to-best1bin,GenSA,Rosenbrock,50,11,-4.757766819356425,3.396437156945467,300,957333877,253
current-to-best1bin,ADAM,Rosenbrock,50,11,-890344.1521406445,4.954660030081868,4800,957333877,253
current-to-best1bin,SA,Rosenbrock,50,6,-1.0514748753128252e-10,36.78271412104368,300,1315031634,253
current-to-best1bin,SignGD,Rosenbrock,50,12,-99.0089649195926,1.3596495855599642,1307,2006086311,253
current-to-best1bin,SMCO,Rosenbrock,50,12,-9.551619708350966,4.639129096642137,308,2006086311,253
current-to-best1bin,SMCO_R,Rosenbrock,50,12,-2.1765963087618,4.554376196116209,158,2006086311,253
current-to-best1bin,SPSA,Rosenbrock,50,12,-3586879.658270939,0.1627361811697483,2852,2006086311,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,12,-80.53066965861625,4.598656423389912,83,2006086311,253
current-to-best1bin,DEoptim,Rosenbrock,50,8,-106.28346929434738,26.692970488220453,300,1805203638,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,12,-27.97063771130408,4.658488072454929,308,2006086311,253
current-to-best1bin,optimNM,Rosenbrock,50,12,-2600249.3303913665,0.2764026243239641,2400,2006086311,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,12,-85.27176184897401,4.62109480984509,158,2006086311,253
current-to-best1bin,GD,Rosenbrock,50,12,-268.5439494829072,4.940935373306274,4800,2006086311,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,12,-25.581819469853745,6.3593300096690655,308,2006086311,253
current-to-best1bin,PSO,Rosenbrock,50,12,-535097.7564248379,0.2622939441353082,300,2006086311,253
current-to-best1bin,BOBYQA,Rosenbrock,50,9,-83318.33324433131,22.572058275341988,2400,1076661710,253
current-to-best1bin,GA,Rosenbrock,50,12,-809.9894095216287,0.8213056325912476,300,2006086311,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,12,-1.336801665393838e-07,2.7309536952525377,1096,2006086311,253
current-to-best1bin,GenSA,Rosenbrock,50,12,-3.986623857876823,3.263244975358248,300,2006086311,253
current-to-best1bin,ADAM,Rosenbrock,50,12,-793703.0689697395,5.033609939739108,4800,2006086311,253
current-to-best1bin,SA,Rosenbrock,50,7,-9.300191161687652e-11,37.14488642476499,300,177930642,253
current-to-best1bin,SignGD,Rosenbrock,50,13,-239.550936739292,1.387137083336711,1307,440383467,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,13,-9.970365273825704,4.535186886787415,308,440383467,253
current-to-best1bin,SMCO_R,Rosenbrock,50,13,-69.4691890757552,4.675104103982449,158,440383467,253
current-to-best1bin,SPSA,Rosenbrock,50,13,-4108774.561821064,0.1284323204308748,2295,440383467,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,13,-73.66177017564941,4.723788378760219,83,440383467,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,13,-72.33141853113683,4.576104870066047,308,440383467,253
current-to-best1bin,optimNM,Rosenbrock,50,13,-3429185.878570285,0.2853027433156967,2400,440383467,253
current-to-best1bin,DEoptim,Rosenbrock,50,9,-48.44900587460492,27.39610662870109,300,1076661710,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,13,-91.36192647088936,4.5963692013174295,158,440383467,253
current-to-best1bin,BOBYQA,Rosenbrock,50,10,-84684.64566335003,22.22441308945417,2400,1619532864,253
current-to-best1bin,SMCO,Rosenbrock,50,13,-10.975903633798248,6.33304775506258,308,440383467,253
current-to-best1bin,PSO,Rosenbrock,50,13,-225331.0169827254,0.2590397223830223,300,440383467,253
current-to-best1bin,GD,Rosenbrock,50,13,-339.0360280278348,5.000846346840262,4800,440383467,253
current-to-best1bin,GA,Rosenbrock,50,13,-872.230227850562,0.8272044286131859,300,440383467,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,13,-1.0120064276334456e-07,2.6960948947817087,1043,440383467,253
current-to-best1bin,ADAM,Rosenbrock,50,13,-932866.297649238,5.129068264737725,4800,440383467,253
current-to-best1bin,SA,Rosenbrock,50,8,-1.0564084467614558e-10,36.944666396826506,300,1805203638,253
current-to-best1bin,GenSA,Rosenbrock,50,13,-0.0591299171295312,3.405500181019306,300,440383467,253
current-to-best1bin,SignGD,Rosenbrock,50,14,-145.04328847480232,1.337765358388424,1307,1125102255,253
current-to-best1bin,SMCO_R,Rosenbrock,50,14,-1.4083921965996464,4.541152011603117,158,1125102255,253
current-to-best1bin,SPSA,Rosenbrock,50,14,-3980690.6247753142,0.1023338250815868,1824,1125102255,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,14,-24.65914722675975,4.706723680719733,83,1125102255,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,14,-8.773436602108815,4.528521174564958,308,1125102255,253
current-to-best1bin,optimNM,Rosenbrock,50,14,-3056198.1881148824,0.275413803756237,2400,1125102255,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,14,-26.76831352914501,4.6820672284811735,308,1125102255,253
current-to-best1bin,SMCO,Rosenbrock,50,14,-14.06481466824475,6.3321354649961,308,1125102255,253
current-to-best1bin,BOBYQA,Rosenbrock,50,11,-52776.436170709225,21.895000709220767,2400,957333877,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,14,-27.52970332888171,4.793331122025847,158,1125102255,253
current-to-best1bin,PSO,Rosenbrock,50,14,-395302.6786306846,0.269184697419405,300,1125102255,253
current-to-best1bin,GD,Rosenbrock,50,14,-332.75916173868734,5.018017465248704,4800,1125102255,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,14,-7.487011839589703e-08,2.481374673545361,999,1125102255,253
current-to-best1bin,GA,Rosenbrock,50,14,-909.437145992505,0.8182052653282881,300,1125102255,253
current-to-best1bin,DEoptim,Rosenbrock,50,10,-52.031865952604846,28.423259334638715,300,1619532864,253
current-to-best1bin,SA,Rosenbrock,50,9,-1.3266288517013672e-10,36.05966489948332,300,1076661710,253
current-to-best1bin,ADAM,Rosenbrock,50,14,-927670.0023459516,4.9359646793454885,4800,1125102255,253
current-to-best1bin,GenSA,Rosenbrock,50,14,-1.0552562021347486e-09,3.111201109364629,300,1125102255,253
current-to-best1bin,SignGD,Rosenbrock,50,15,-211.5841216408746,1.3328916933387518,1307,191089557,253
current-to-best1bin,SMCO,Rosenbrock,50,15,-11.91060763994899,4.674803020432591,308,191089557,253
current-to-best1bin,SMCO_R,Rosenbrock,50,15,-1.5634197075673466,4.64576068893075,158,191089557,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,15,-83.11936859112309,4.573711125180125,83,191089557,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,15,-12.146838980552156,4.551522221416235,308,191089557,253
current-to-best1bin,SPSA,Rosenbrock,50,15,-4213897.033553856,0.209371892735362,3638,191089557,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,15,-73.28102913738982,4.647702597081661,308,191089557,253
current-to-best1bin,optimNM,Rosenbrock,50,15,-3284291.1948458413,0.2773689199239015,2400,191089557,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,15,-94.60145861052943,4.615361802279949,158,191089557,253
current-to-best1bin,GA,Rosenbrock,50,15,-891.2082007345739,0.8287287428975105,300,191089557,253
current-to-best1bin,DEoptim,Rosenbrock,50,11,-109.71331825163504,27.37301937304437,300,957333877,253
current-to-best1bin,PSO,Rosenbrock,50,15,-167202.67997842014,0.2612280026078224,300,191089557,253
current-to-best1bin,GD,Rosenbrock,50,15,-514.7342799492314,4.882907314226031,4800,191089557,253
current-to-best1bin,BOBYQA,Rosenbrock,50,12,-71106.5600549244,21.97933478094637,2400,2006086311,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,15,-1.3806119428467057e-07,2.3103065993636847,905,191089557,253
current-to-best1bin,SA,Rosenbrock,50,10,-8.776530472803998e-11,36.52281691133976,300,1619532864,253
current-to-best1bin,ADAM,Rosenbrock,50,15,-916437.5655698878,4.932628808543086,4800,191089557,253
current-to-best1bin,GenSA,Rosenbrock,50,15,-1.9587171019262827e-09,3.4271862488240004,300,191089557,253
current-to-best1bin,SignGD,Rosenbrock,50,16,-152.9745288770786,1.3850781116634607,1307,944059549,253
current-to-best1bin,SMCO,Rosenbrock,50,16,-9.809947743672335,4.646128548309207,308,944059549,253
current-to-best1bin,SMCO_R,Rosenbrock,50,16,-34.12575153821795,4.556130664423108,158,944059549,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,16,-10.473598155060266,4.58461744710803,83,944059549,253
current-to-best1bin,SPSA,Rosenbrock,50,16,-2743465.375116137,0.1524650249630212,2668,944059549,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,16,-15.56290580343517,4.529646685346961,308,944059549,253
current-to-best1bin,optimNM,Rosenbrock,50,16,-2034970.2350428817,0.2888554893434047,2400,944059549,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,16,-24.15857967797042,4.680433068424463,308,944059549,253
current-to-best1bin,DEoptim,Rosenbrock,50,12,-53.732303720293125,27.165304496884342,300,2006086311,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,16,-86.90894807981358,4.725867560133338,158,944059549,253
current-to-best1bin,GD,Rosenbrock,50,16,-401.4310538649681,4.8639434818178415,4800,944059549,253
current-to-best1bin,PSO,Rosenbrock,50,16,-56865.03434202995,0.2642855234444141,300,944059549,253
current-to-best1bin,GA,Rosenbrock,50,16,-786.1580673953888,0.8199837990105152,300,944059549,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,16,-6.436654018481185e-08,2.670244077220559,1064,944059549,253
current-to-best1bin,BOBYQA,Rosenbrock,50,13,-76070.28119445851,22.082335023209453,2400,440383467,253
current-to-best1bin,GenSA,Rosenbrock,50,16,-6.010954758895366e-10,3.122758161276579,300,944059549,253
current-to-best1bin,ADAM,Rosenbrock,50,16,-522421.6489576952,5.115781245753169,4800,944059549,253
current-to-best1bin,SA,Rosenbrock,50,11,-8.326579801326417e-11,36.82584184035659,300,957333877,253
current-to-best1bin,SignGD,Rosenbrock,50,17,-79.49522000129515,1.368427598848939,1307,292178471,253
current-to-best1bin,SMCO,Rosenbrock,50,17,-10.947214471317157,4.506311297416687,308,292178471,253
current-to-best1bin,SPSA,Rosenbrock,50,17,-5622394.022237147,0.1524459049105644,2746,292178471,253
current-to-best1bin,SMCO_R,Rosenbrock,50,17,-9.15810108600588,4.648572277277708,158,292178471,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,17,-35.38083551020744,4.557684687897563,83,292178471,253
current-to-best1bin,optimNM,Rosenbrock,50,17,-4385345.161266614,0.2774628922343254,2400,292178471,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,17,-11.411075241742417,4.5521489828825,308,292178471,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,17,-31.579160069328506,4.550819735974073,308,292178471,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,17,-18.038791370142324,4.616388015449047,158,292178471,253
current-to-best1bin,DEoptim,Rosenbrock,50,13,-48.3745166136279,26.87442133203149,300,440383467,253
current-to-best1bin,PSO,Rosenbrock,50,17,-203831.36986607543,0.2568711079657078,300,292178471,253
current-to-best1bin,optimLBFGS,Rosenbrock,50,17,-8.852539019770386e-08,1.877392627298832,769,292178471,253
current-to-best1bin,GA,Rosenbrock,50,17,-732.238503540855,0.8229003250598907,300,292178471,253
current-to-best1bin,GD,Rosenbrock,50,17,-371.0008260097565,5.045606791973114,4800,292178471,253
current-to-best1bin,BOBYQA,Rosenbrock,50,14,-79178.07487653136,22.79720222204924,2400,1125102255,253
current-to-best1bin,GenSA,Rosenbrock,50,17,-0.0185159846041545,3.4091062247753143,300,292178471,253
current-to-best1bin,ADAM,Rosenbrock,50,17,-1357829.0951695645,5.079324580729008,4800,292178471,253
current-to-best1bin,SA,Rosenbrock,50,12,-1.0829847690791784e-10,36.74066938459873,300,2006086311,253
current-to-best1bin,SignGD,Rosenbrock,50,18,-148.17191804684134,1.3678289204835892,1307,1365370332,253
current-to-best1bin,SMCO_R,Rosenbrock,50,18,-34.86852209561609,4.518243903294206,158,1365370332,253
current-to-best1bin,SMCO,Rosenbrock,50,18,-12.777498446004529,4.524588976055384,308,1365370332,253
current-to-best1bin,SPSA,Rosenbrock,50,18,-2959090.1345443204,0.231096563860774,4206,1365370332,253
current-to-best1bin,SMCO_BR,Rosenbrock,50,18,-26.067333767554985,4.572021095082164,83,1365370332,253
current-to-best1bin,optimNM,Rosenbrock,50,18,-2133693.6421672567,0.2774685267359018,2400,1365370332,253
current-to-best1bin,SMCO_EVO,Rosenbrock,50,18,-9.880611859871436,4.705276606604457,308,1365370332,253
current-to-best1bin,SMCO_R_EVO,Rosenbrock,50,18,-20.74958475225052,4.673134805634618,308,1365370332,253
current-to-best1bin,SMCO_BR_EVO,Rosenbrock,50,18,-42.84970762390091,4.615039153024554,158,1365370332,253
current-to-best1bin,GD,Rosenbrock,50,18,-390.5040618543753,5.004240287467837,4800,1365370332,253
current-to-best1bin,BOBYQA,Rosenbrock,50,15,-80971.23276315528,21.797508005052805,2400,191089557,253
current-to-best1bin,PSO,Rosenbrock,50,18,-489171.2637868368,0.2687104847282171,300,1365370332,253
current-to-best1bin,GA,Rosenbrock,50,18,-1079.9310355683613,0.8204999435693026,300,1365370332,253
